country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1,sigma_A_C1,sigma_B_C2,sigma_A_C2,sigma_B_C1,mu_D,var_D,p_gt0,p_swapped,semantic_distance
mdg,happy,sandstorm,DC,LO,0.2986,0.5244,0.4274,0.1816,0.3078739188,0.36662482080000003,0.3597519828,0.21847351680000002,0.214,0.4064,0.6315,0.3685,0.2629
mdg,happy,sick,DC,LO,0.2986,0.3082,0.4274,0.2948,0.3078739188,0.31342275719999996,0.3597519828,0.3056026512,-0.1154,0.4158,0.429,0.571,0.142
mdg,happy,tree,DC,LO,0.2986,0.2852,0.4274,0.3126,0.3078739188,0.2996756112,0.3597519828,0.31587542279999997,-0.1562,0.4138,0.4041,0.5959,0.1919
mdg,justice,lightning,DC,LO,0.2092,0.3296,0.3086,0.2682,0.24318997919999996,0.3248168448,0.3136480788,0.2885150772,-0.038,0.3463,0.4743,0.5257,0.0515
mdg,justice,mango,DC,LO,0.2092,0.2952,0.3086,0.233,0.24318997919999996,0.30584373119999997,0.3136480788,0.26270517000000004,-0.0372,0.3201,0.4738,0.5262,0.0524
mdg,justice,peace,DC,LO,0.2092,0.4486,0.3086,0.3236,0.24318997919999996,0.3636163188,0.3136480788,0.3217580688,0.0256,0.3933,0.5163,0.4837,0.0326
mdg,justice,peach,DC,LO,0.2092,0.286,0.3086,0.233,0.24318997919999996,0.30017987999999995,0.3136480788,0.26270517000000004,-0.0464,0.3166,0.4671,0.5329,0.0657
mdg,justice,sad,DC,LO,0.2092,0.2626,0.3086,0.2568,0.24318997919999996,0.2846526228,0.3136480788,0.2805550272,-0.0936,0.3173,0.434,0.566,0.132
mdg,justice,safety,DC,LO,0.2092,0.2774,0.3086,0.3034,0.24318997919999996,0.2946603828,0.3136480788,0.3106822068,-0.1254,0.3409,0.415,0.585,0.1701
mdg,justice,sandstorm,DC,LO,0.2092,0.5244,0.3086,0.1816,0.24318997919999996,0.36662482080000003,0.3136480788,0.21847351680000002,0.2434,0.3397,0.6619,0.3381,0.3238
mdg,justice,sick,DC,LO,0.2092,0.3082,0.3086,0.2948,0.24318997919999996,0.31342275719999996,0.3136480788,0.3056026512,-0.086,0.3491,0.4421,0.5579,0.1157
mdg,justice,tree,DC,LO,0.2092,0.2852,0.3086,0.3126,0.24318997919999996,0.2996756112,0.3136480788,0.31587542279999997,-0.1268,0.3471,0.4148,0.5852,0.1704
mdg,lightning,mango,DC,LO,0.2682,0.2952,0.3296,0.233,0.2885150772,0.30584373119999997,0.3248168448,0.26270517000000004,8e-4,0.3513,0.5005,0.4995,0.0011
mdg,lightning,peace,DC,LO,0.2682,0.4486,0.3296,0.3236,0.2885150772,0.3636163188,0.3248168448,0.3217580688,0.0636,0.4245,0.5389,0.4611,0.0778
mdg,lightning,peach,DC,LO,0.2682,0.286,0.3296,0.233,0.2885150772,0.30017987999999995,0.3248168448,0.26270517000000004,-0.0084,0.3479,0.4943,0.5057,0.0114
mdg,lightning,sad,DC,LO,0.2682,0.2626,0.3296,0.2568,0.2885150772,0.2846526228,0.3248168448,0.2805550272,-0.0556,0.3485,0.4625,0.5375,0.075
mdg,lightning,safety,DC,LO,0.2682,0.2774,0.3296,0.3034,0.2885150772,0.2946603828,0.3248168448,0.3106822068,-0.0874,0.3721,0.443,0.557,0.1139
mdg,lightning,sandstorm,DC,LO,0.2682,0.5244,0.3296,0.1816,0.2885150772,0.36662482080000003,0.3248168448,0.21847351680000002,0.2814,0.3709,0.678,0.322,0.356
mdg,lightning,sick,DC,LO,0.2682,0.3082,0.3296,0.2948,0.2885150772,0.31342275719999996,0.3248168448,0.3056026512,-0.048,0.3804,0.469,0.531,0.062
mdg,lightning,tree,DC,LO,0.2682,0.2852,0.3296,0.3126,0.2885150772,0.2996756112,0.3248168448,0.31587542279999997,-0.0888,0.3783,0.4426,0.5574,0.1148
mdg,mango,peace,DC,LO,0.233,0.4486,0.2952,0.3236,0.26270517000000004,0.3636163188,0.30584373119999997,0.3217580688,0.0628,0.3983,0.5396,0.4604,0.0793
mdg,mango,peach,DC,LO,0.233,0.286,0.2952,0.233,0.26270517000000004,0.30017987999999995,0.30584373119999997,0.26270517000000004,-0.0092,0.3217,0.4935,0.5065,0.0129
mdg,mango,sad,DC,LO,0.233,0.2626,0.2952,0.2568,0.26270517000000004,0.2846526228,0.30584373119999997,0.2805550272,-0.0564,0.3223,0.4604,0.5396,0.0791
mdg,mango,safety,DC,LO,0.233,0.2774,0.2952,0.3034,0.26270517000000004,0.2946603828,0.30584373119999997,0.3106822068,-0.0882,0.3459,0.4404,0.5596,0.1192
mdg,mango,sandstorm,DC,LO,0.233,0.5244,0.2952,0.1816,0.26270517000000004,0.36662482080000003,0.30584373119999997,0.21847351680000002,0.2806,0.3447,0.6837,0.3163,0.3673
mdg,mango,sick,DC,LO,0.233,0.3082,0.2952,0.2948,0.26270517000000004,0.31342275719999996,0.30584373119999997,0.3056026512,-0.0488,0.3542,0.4673,0.5327,0.0654
mdg,mango,tree,DC,LO,0.233,0.2852,0.2952,0.3126,0.26270517000000004,0.2996756112,0.30584373119999997,0.31587542279999997,-0.0896,0.3521,0.44,0.56,0.12
mdg,peace,peach,DC,LO,0.3236,0.286,0.4486,0.233,0.3217580688,0.30017987999999995,0.3636163188,0.26270517000000004,-0.072,0.3949,0.4544,0.5456,0.0912
mdg,peace,sad,DC,LO,0.3236,0.2626,0.4486,0.2568,0.3217580688,0.2846526228,0.3636163188,0.2805550272,-0.1192,0.3955,0.4248,0.5752,0.1503
mdg,peace,safety,DC,LO,0.3236,0.2774,0.4486,0.3034,0.3217580688,0.2946603828,0.3636163188,0.3106822068,-0.151,0.4191,0.4078,0.5922,0.1844
mdg,peace,sandstorm,DC,LO,0.3236,0.5244,0.4486,0.1816,0.3217580688,0.36662482080000003,0.3636163188,0.21847351680000002,0.2178,0.4179,0.6319,0.3681,0.2638
mdg,peace,sick,DC,LO,0.3236,0.3082,0.4486,0.2948,0.3217580688,0.31342275719999996,0.3636163188,0.3056026512,-0.1116,0.4274,0.4322,0.5678,0.1355
mdg,peace,tree,DC,LO,0.3236,0.2852,0.4486,0.3126,0.3217580688,0.2996756112,0.3636163188,0.31587542279999997,-0.1524,0.4253,0.4076,0.5924,0.1848
mdg,peach,sad,DC,LO,0.233,0.2626,0.286,0.2568,0.26270517000000004,0.2846526228,0.30017987999999995,0.2805550272,-0.0472,0.3189,0.4667,0.5333,0.0666
mdg,peach,safety,DC,LO,0.233,0.2774,0.286,0.3034,0.26270517000000004,0.2946603828,0.30017987999999995,0.3106822068,-0.079,0.3425,0.4463,0.5537,0.1074
mdg,peach,sandstorm,DC,LO,0.233,0.5244,0.286,0.1816,0.26270517000000004,0.36662482080000003,0.30017987999999995,0.21847351680000002,0.2898,0.3413,0.6901,0.3099,0.3802
mdg,peach,sick,DC,LO,0.233,0.3082,0.286,0.2948,0.26270517000000004,0.31342275719999996,0.30017987999999995,0.3056026512,-0.0396,0.3507,0.4733,0.5267,0.0533
mdg,peach,tree,DC,LO,0.233,0.2852,0.286,0.3126,0.26270517000000004,0.2996756112,0.30017987999999995,0.31587542279999997,-0.0804,0.3487,0.4459,0.5541,0.1083
mdg,sad,safety,DC,LO,0.2568,0.2774,0.2626,0.3034,0.2805550272,0.2946603828,0.2846526228,0.3106822068,-0.0318,0.3431,0.4784,0.5216,0.0433
mdg,sad,sandstorm,DC,LO,0.2568,0.5244,0.2626,0.1816,0.2805550272,0.36662482080000003,0.2846526228,0.21847351680000002,0.337,0.3419,0.7178,0.2822,0.4356
mdg,sad,sick,DC,LO,0.2568,0.3082,0.2626,0.2948,0.2805550272,0.31342275719999996,0.2846526228,0.3056026512,0.0076,0.3514,0.5051,0.4949,0.0102
mdg,sad,tree,DC,LO,0.2568,0.2852,0.2626,0.3126,0.2805550272,0.2996756112,0.2846526228,0.31587542279999997,-0.0332,0.3493,0.4776,0.5224,0.0448
mdg,safety,sandstorm,DC,LO,0.3034,0.5244,0.2774,0.1816,0.3106822068,0.36662482080000003,0.2946603828,0.21847351680000002,0.3688,0.3655,0.7291,0.2709,0.4582
mdg,safety,sick,DC,LO,0.3034,0.3082,0.2774,0.2948,0.3106822068,0.31342275719999996,0.2946603828,0.3056026512,0.0394,0.375,0.5257,0.4743,0.0513
mdg,safety,tree,DC,LO,0.3034,0.2852,0.2774,0.3126,0.3106822068,0.2996756112,0.2946603828,0.31587542279999997,-0.0014,0.3729,0.4991,0.5009,0.0018
mdg,sandstorm,sick,DC,LO,0.1816,0.3082,0.5244,0.2948,0.21847351680000002,0.31342275719999996,0.36662482080000003,0.3056026512,-0.3294,0.3738,0.295,0.705,0.41
mdg,sandstorm,tree,DC,LO,0.1816,0.2852,0.5244,0.3126,0.21847351680000002,0.2996756112,0.36662482080000003,0.31587542279999997,-0.3702,0.3717,0.2719,0.7281,0.4563
mdg,sick,tree,DC,LO,0.2948,0.2852,0.3082,0.3126,0.3056026512,0.2996756112,0.31342275719999996,0.31587542279999997,-0.0408,0.3812,0.4737,0.5263,0.0527
mdg,angry,banana,DC,LP,0.2428,0.1624,0.286,0.1208,0.27025679519999996,0.19995857279999998,0.30017987999999995,0.15612481920000001,-0.0016,0.2275,0.4987,0.5013,0.0027
mdg,angry,death,DC,LP,0.2428,0.3108,0.286,0.1532,0.27025679519999996,0.31487893920000004,0.30017987999999995,0.1907027472,0.1144,0.2987,0.5829,0.4171,0.1658
mdg,angry,happy,DC,LP,0.2428,0.4038,0.286,0.2986,0.27025679519999996,0.3538959732,0.30017987999999995,0.3078739188,0.062,0.3832,0.5399,0.4601,0.0798
mdg,angry,justice,DC,LP,0.2428,0.352,0.286,0.2092,0.27025679519999996,0.33530112,0.30017987999999995,0.24318997919999996,0.0996,0.3347,0.5683,0.4317,0.1367
mdg,angry,lightning,DC,LP,0.2428,0.2992,0.286,0.2682,0.27025679519999996,0.30822865920000003,0.30017987999999995,0.2885150772,-0.0122,0.3414,0.4917,0.5083,0.0167
mdg,angry,mango,DC,LP,0.2428,0.1608,0.286,0.233,0.27025679519999996,0.1983667392,0.30017987999999995,0.26270517000000004,-0.1154,0.2715,0.4124,0.5876,0.1753
mdg,angry,peace,DC,LP,0.2428,0.3498,0.286,0.3236,0.27025679519999996,0.33433674119999995,0.30017987999999995,0.3217580688,-0.017,0.3785,0.489,0.511,0.022
mdg,angry,peach,DC,LP,0.2428,0.2678,0.286,0.233,0.27025679519999996,0.28824224519999997,0.30017987999999995,0.26270517000000004,-0.0084,0.3152,0.494,0.506,0.0119
mdg,angry,sad,DC,LP,0.2428,0.373,0.286,0.2568,0.27025679519999996,0.34379036999999996,0.30017987999999995,0.2805550272,0.073,0.36,0.5484,0.4516,0.0968
mdg,angry,safety,DC,LP,0.2428,0.2554,0.286,0.3034,0.27025679519999996,0.2795511348,0.30017987999999995,0.3106822068,-0.0912,0.3378,0.4377,0.5623,0.1247
mdg,angry,sandstorm,DC,LP,0.2428,0.2246,0.286,0.1816,0.27025679519999996,0.2560076148,0.30017987999999995,0.21847351680000002,-2e-4,0.2764,0.4998,0.5002,3e-4
mdg,angry,sick,DC,LP,0.2428,0.3828,0.286,0.2948,0.27025679519999996,0.3473083152,0.30017987999999995,0.3056026512,0.0448,0.3772,0.5291,0.4709,0.0582
mdg,angry,tree,DC,LP,0.2428,0.1806,0.286,0.3126,0.27025679519999996,0.2175359508,0.30017987999999995,0.31587542279999997,-0.1752,0.3102,0.3766,0.6234,0.2469
mdg,banana,death,DC,LP,0.1208,0.3108,0.1624,0.1532,0.15612481920000001,0.31487893920000004,0.19995857279999998,0.1907027472,0.116,0.1999,0.6024,0.3976,0.2047
mdg,banana,happy,DC,LP,0.1208,0.4038,0.1624,0.2986,0.15612481920000001,0.3538959732,0.19995857279999998,0.3078739188,0.0636,0.2844,0.5475,0.4525,0.0949
mdg,banana,justice,DC,LP,0.1208,0.352,0.1624,0.2092,0.15612481920000001,0.33530112,0.19995857279999998,0.24318997919999996,0.1012,0.2359,0.5825,0.4175,0.165
mdg,banana,lightning,DC,LP,0.1208,0.2992,0.1624,0.2682,0.15612481920000001,0.30822865920000003,0.19995857279999998,0.2885150772,-0.0106,0.2426,0.4914,0.5086,0.0172
mdg,banana,mango,DC,LP,0.1208,0.1608,0.1624,0.233,0.15612481920000001,0.1983667392,0.19995857279999998,0.26270517000000004,-0.1138,0.1727,0.3921,0.6079,0.2158
mdg,banana,peace,DC,LP,0.1208,0.3498,0.1624,0.3236,0.15612481920000001,0.33433674119999995,0.19995857279999998,0.3217580688,-0.0154,0.2797,0.4884,0.5116,0.0232
mdg,banana,peach,DC,LP,0.1208,0.2678,0.1624,0.233,0.15612481920000001,0.28824224519999997,0.19995857279999998,0.26270517000000004,-0.0068,0.2165,0.4942,0.5058,0.0117
mdg,banana,sad,DC,LP,0.1208,0.373,0.1624,0.2568,0.15612481920000001,0.34379036999999996,0.19995857279999998,0.2805550272,0.0746,0.2613,0.558,0.442,0.116
mdg,banana,safety,DC,LP,0.1208,0.2554,0.1624,0.3034,0.15612481920000001,0.2795511348,0.19995857279999998,0.3106822068,-0.0896,0.239,0.4273,0.5727,0.1454
mdg,banana,sandstorm,DC,LP,0.1208,0.2246,0.1624,0.1816,0.15612481920000001,0.2560076148,0.19995857279999998,0.21847351680000002,0.0014,0.1776,0.5013,0.4987,0.0027
mdg,banana,sick,DC,LP,0.1208,0.3828,0.1624,0.2948,0.15612481920000001,0.3473083152,0.19995857279999998,0.3056026512,0.0464,0.2784,0.535,0.465,0.0701
mdg,banana,tree,DC,LP,0.1208,0.1806,0.1624,0.3126,0.15612481920000001,0.2175359508,0.19995857279999998,0.31587542279999997,-0.1736,0.2115,0.3529,0.6471,0.2942
mdg,death,happy,DC,LP,0.1532,0.4038,0.3108,0.2986,0.1907027472,0.3538959732,0.31487893920000004,0.3078739188,-0.0524,0.3555,0.465,0.535,0.07
mdg,death,justice,DC,LP,0.1532,0.352,0.3108,0.2092,0.1907027472,0.33530112,0.31487893920000004,0.24318997919999996,-0.0148,0.3071,0.4893,0.5107,0.0213
mdg,death,lightning,DC,LP,0.1532,0.2992,0.3108,0.2682,0.1907027472,0.30822865920000003,0.31487893920000004,0.2885150772,-0.1266,0.3138,0.4106,0.5894,0.1788
mdg,death,mango,DC,LP,0.1532,0.1608,0.3108,0.233,0.1907027472,0.1983667392,0.31487893920000004,0.26270517000000004,-0.2298,0.2439,0.3208,0.6792,0.3583
mdg,death,peace,DC,LP,0.1532,0.3498,0.3108,0.3236,0.1907027472,0.33433674119999995,0.31487893920000004,0.3217580688,-0.1314,0.3508,0.4122,0.5878,0.1756
mdg,death,peach,DC,LP,0.1532,0.2678,0.3108,0.233,0.1907027472,0.28824224519999997,0.31487893920000004,0.26270517000000004,-0.1228,0.2876,0.4094,0.5906,0.1811
mdg,death,sad,DC,LP,0.1532,0.373,0.3108,0.2568,0.1907027472,0.34379036999999996,0.31487893920000004,0.2805550272,-0.0414,0.3324,0.4714,0.5286,0.0572
mdg,death,safety,DC,LP,0.1532,0.2554,0.3108,0.3034,0.1907027472,0.2795511348,0.31487893920000004,0.3106822068,-0.2056,0.3102,0.356,0.644,0.288
mdg,death,sandstorm,DC,LP,0.1532,0.2246,0.3108,0.1816,0.1907027472,0.2560076148,0.31487893920000004,0.21847351680000002,-0.1146,0.2488,0.4091,0.5909,0.1817
mdg,death,sick,DC,LP,0.1532,0.3828,0.3108,0.2948,0.1907027472,0.3473083152,0.31487893920000004,0.3056026512,-0.0696,0.3495,0.4531,0.5469,0.0937
mdg,death,tree,DC,LP,0.1532,0.1806,0.3108,0.3126,0.1907027472,0.2175359508,0.31487893920000004,0.31587542279999997,-0.2896,0.2826,0.293,0.707,0.4141
mdg,happy,justice,DC,LP,0.2986,0.352,0.4038,0.2092,0.3078739188,0.33530112,0.3538959732,0.24318997919999996,0.0376,0.3916,0.524,0.476,0.0479
mdg,happy,lightning,DC,LP,0.2986,0.2992,0.4038,0.2682,0.3078739188,0.30822865920000003,0.3538959732,0.2885150772,-0.0742,0.3983,0.4532,0.5468,0.0936
mdg,happy,mango,DC,LP,0.2986,0.1608,0.4038,0.233,0.3078739188,0.1983667392,0.3538959732,0.26270517000000004,-0.1774,0.3284,0.3784,0.6216,0.2431
mdg,happy,peace,DC,LP,0.2986,0.3498,0.4038,0.3236,0.3078739188,0.33433674119999995,0.3538959732,0.3217580688,-0.079,0.4353,0.4523,0.5477,0.0953
mdg,happy,peach,DC,LP,0.2986,0.2678,0.4038,0.233,0.3078739188,0.28824224519999997,0.3538959732,0.26270517000000004,-0.0704,0.3721,0.4541,0.5459,0.0919
mdg,happy,sad,DC,LP,0.2986,0.373,0.4038,0.2568,0.3078739188,0.34379036999999996,0.3538959732,0.2805550272,0.011,0.4169,0.5068,0.4932,0.0136
mdg,happy,safety,DC,LP,0.2986,0.2554,0.4038,0.3034,0.3078739188,0.2795511348,0.3538959732,0.3106822068,-0.1532,0.3947,0.4037,0.5963,0.1927
mdg,happy,sandstorm,DC,LP,0.2986,0.2246,0.4038,0.1816,0.3078739188,0.2560076148,0.3538959732,0.21847351680000002,-0.0622,0.3333,0.4571,0.5429,0.0858
mdg,happy,sick,DC,LP,0.2986,0.3828,0.4038,0.2948,0.3078739188,0.3473083152,0.3538959732,0.3056026512,-0.0172,0.434,0.4896,0.5104,0.0208
mdg,happy,tree,DC,LP,0.2986,0.1806,0.4038,0.3126,0.3078739188,0.2175359508,0.3538959732,0.31587542279999997,-0.2372,0.3671,0.3477,0.6523,0.3046
mdg,justice,lightning,DC,LP,0.2092,0.2992,0.352,0.2682,0.24318997919999996,0.30822865920000003,0.33530112,0.2885150772,-0.1118,0.3498,0.425,0.575,0.1499
mdg,justice,mango,DC,LP,0.2092,0.1608,0.352,0.233,0.24318997919999996,0.1983667392,0.33530112,0.26270517000000004,-0.215,0.2799,0.3422,0.6578,0.3155
mdg,justice,peace,DC,LP,0.2092,0.3498,0.352,0.3236,0.24318997919999996,0.33433674119999995,0.33530112,0.3217580688,-0.1166,0.3869,0.4256,0.5744,0.1487
mdg,justice,peach,DC,LP,0.2092,0.2678,0.352,0.233,0.24318997919999996,0.28824224519999997,0.33530112,0.26270517000000004,-0.108,0.3237,0.4247,0.5753,0.1506
mdg,justice,sad,DC,LP,0.2092,0.373,0.352,0.2568,0.24318997919999996,0.34379036999999996,0.33530112,0.2805550272,-0.0266,0.3685,0.4825,0.5175,0.035
mdg,justice,safety,DC,LP,0.2092,0.2554,0.352,0.3034,0.24318997919999996,0.2795511348,0.33530112,0.3106822068,-0.1908,0.3462,0.3729,0.6271,0.2543
mdg,justice,sandstorm,DC,LP,0.2092,0.2246,0.352,0.1816,0.24318997919999996,0.2560076148,0.33530112,0.21847351680000002,-0.0998,0.2848,0.4258,0.5742,0.1483
mdg,justice,sick,DC,LP,0.2092,0.3828,0.352,0.2948,0.24318997919999996,0.3473083152,0.33530112,0.3056026512,-0.0548,0.3856,0.4648,0.5352,0.0703
mdg,justice,tree,DC,LP,0.2092,0.1806,0.352,0.3126,0.24318997919999996,0.2175359508,0.33530112,0.31587542279999997,-0.2748,0.3187,0.3132,0.6868,0.3736
mdg,lightning,mango,DC,LP,0.2682,0.1608,0.2992,0.233,0.2885150772,0.1983667392,0.30822865920000003,0.26270517000000004,-0.1032,0.2866,0.4236,0.5764,0.1529
mdg,lightning,peace,DC,LP,0.2682,0.3498,0.2992,0.3236,0.2885150772,0.33433674119999995,0.30822865920000003,0.3217580688,-0.0048,0.3936,0.4969,0.5031,0.0061
mdg,lightning,peach,DC,LP,0.2682,0.2678,0.2992,0.233,0.2885150772,0.28824224519999997,0.30822865920000003,0.26270517000000004,0.0038,0.3303,0.5026,0.4974,0.0053
mdg,lightning,sad,DC,LP,0.2682,0.373,0.2992,0.2568,0.2885150772,0.34379036999999996,0.30822865920000003,0.2805550272,0.0852,0.3751,0.5553,0.4447,0.1106
mdg,lightning,safety,DC,LP,0.2682,0.2554,0.2992,0.3034,0.2885150772,0.2795511348,0.30822865920000003,0.3106822068,-0.079,0.3529,0.4471,0.5529,0.1058
mdg,lightning,sandstorm,DC,LP,0.2682,0.2246,0.2992,0.1816,0.2885150772,0.2560076148,0.30822865920000003,0.21847351680000002,0.012,0.2915,0.5089,0.4911,0.0177
mdg,lightning,sick,DC,LP,0.2682,0.3828,0.2992,0.2948,0.2885150772,0.3473083152,0.30822865920000003,0.3056026512,0.057,0.3923,0.5363,0.4637,0.0725
mdg,lightning,tree,DC,LP,0.2682,0.1806,0.2992,0.3126,0.2885150772,0.2175359508,0.30822865920000003,0.31587542279999997,-0.163,0.3253,0.3875,0.6125,0.2249
mdg,mango,peace,DC,LP,0.233,0.3498,0.1608,0.3236,0.26270517000000004,0.33433674119999995,0.1983667392,0.3217580688,0.0984,0.3237,0.5687,0.4313,0.1373
mdg,mango,peach,DC,LP,0.233,0.2678,0.1608,0.233,0.26270517000000004,0.28824224519999997,0.1983667392,0.26270517000000004,0.107,0.2605,0.583,0.417,0.1661
mdg,mango,sad,DC,LP,0.233,0.373,0.1608,0.2568,0.26270517000000004,0.34379036999999996,0.1983667392,0.2805550272,0.1884,0.3053,0.6334,0.3666,0.2669
mdg,mango,safety,DC,LP,0.233,0.2554,0.1608,0.3034,0.26270517000000004,0.2795511348,0.1983667392,0.3106822068,0.0242,0.283,0.5181,0.4819,0.0363
mdg,mango,sandstorm,DC,LP,0.233,0.2246,0.1608,0.1816,0.26270517000000004,0.2560076148,0.1983667392,0.21847351680000002,0.1152,0.2216,0.5967,0.4033,0.1933
mdg,mango,sick,DC,LP,0.233,0.3828,0.1608,0.2948,0.26270517000000004,0.3473083152,0.1983667392,0.3056026512,0.1602,0.3224,0.6111,0.3889,0.2222
mdg,mango,tree,DC,LP,0.233,0.1806,0.1608,0.3126,0.26270517000000004,0.2175359508,0.1983667392,0.31587542279999997,-0.0598,0.2555,0.4529,0.5471,0.0942
mdg,peace,peach,DC,LP,0.3236,0.2678,0.3498,0.233,0.3217580688,0.28824224519999997,0.33433674119999995,0.26270517000000004,0.0086,0.3674,0.5057,0.4943,0.0113
mdg,peace,sad,DC,LP,0.3236,0.373,0.3498,0.2568,0.3217580688,0.34379036999999996,0.33433674119999995,0.2805550272,0.09,0.4122,0.5557,0.4443,0.1115
mdg,peace,safety,DC,LP,0.3236,0.2554,0.3498,0.3034,0.3217580688,0.2795511348,0.33433674119999995,0.3106822068,-0.0742,0.39,0.4527,0.5473,0.0946
mdg,peace,sandstorm,DC,LP,0.3236,0.2246,0.3498,0.1816,0.3217580688,0.2560076148,0.33433674119999995,0.21847351680000002,0.0168,0.3286,0.5117,0.4883,0.0234
mdg,peace,sick,DC,LP,0.3236,0.3828,0.3498,0.2948,0.3217580688,0.3473083152,0.33433674119999995,0.3056026512,0.0618,0.4293,0.5376,0.4624,0.0751
mdg,peace,tree,DC,LP,0.3236,0.1806,0.3498,0.3126,0.3217580688,0.2175359508,0.33433674119999995,0.31587542279999997,-0.1582,0.3624,0.3964,0.6036,0.2073
mdg,peach,sad,DC,LP,0.233,0.373,0.2678,0.2568,0.26270517000000004,0.34379036999999996,0.28824224519999997,0.2805550272,0.0814,0.349,0.5548,0.4452,0.1096
mdg,peach,safety,DC,LP,0.233,0.2554,0.2678,0.3034,0.26270517000000004,0.2795511348,0.28824224519999997,0.3106822068,-0.0828,0.3268,0.4424,0.5576,0.1152
mdg,peach,sandstorm,DC,LP,0.233,0.2246,0.2678,0.1816,0.26270517000000004,0.2560076148,0.28824224519999997,0.21847351680000002,0.0082,0.2654,0.5064,0.4936,0.0127
mdg,peach,sick,DC,LP,0.233,0.3828,0.2678,0.2948,0.26270517000000004,0.3473083152,0.28824224519999997,0.3056026512,0.0532,0.3661,0.535,0.465,0.0701
mdg,peach,tree,DC,LP,0.233,0.1806,0.2678,0.3126,0.26270517000000004,0.2175359508,0.28824224519999997,0.31587542279999997,-0.1668,0.2992,0.3802,0.6198,0.2396
mdg,sad,safety,DC,LP,0.2568,0.2554,0.373,0.3034,0.2805550272,0.2795511348,0.34379036999999996,0.3106822068,-0.1642,0.3716,0.3938,0.6062,0.2124
mdg,sad,sandstorm,DC,LP,0.2568,0.2246,0.373,0.1816,0.2805550272,0.2560076148,0.34379036999999996,0.21847351680000002,-0.0732,0.3102,0.4477,0.5523,0.1046
mdg,sad,sick,DC,LP,0.2568,0.3828,0.373,0.2948,0.2805550272,0.3473083152,0.34379036999999996,0.3056026512,-0.0282,0.4109,0.4825,0.5175,0.0351
mdg,sad,tree,DC,LP,0.2568,0.1806,0.373,0.3126,0.2805550272,0.2175359508,0.34379036999999996,0.31587542279999997,-0.2482,0.344,0.3361,0.6639,0.3278
mdg,safety,sandstorm,DC,LP,0.3034,0.2246,0.2554,0.1816,0.3106822068,0.2560076148,0.2795511348,0.21847351680000002,0.091,0.2879,0.5673,0.4327,0.1347
mdg,safety,sick,DC,LP,0.3034,0.3828,0.2554,0.2948,0.3106822068,0.3473083152,0.2795511348,0.3056026512,0.136,0.3887,0.5863,0.4137,0.1727
mdg,safety,tree,DC,LP,0.3034,0.1806,0.2554,0.3126,0.3106822068,0.2175359508,0.2795511348,0.31587542279999997,-0.084,0.3218,0.4411,0.5589,0.1177
mdg,sandstorm,sick,DC,LP,0.1816,0.3828,0.2246,0.2948,0.21847351680000002,0.3473083152,0.2560076148,0.3056026512,0.045,0.3273,0.5313,0.4687,0.0627
mdg,sandstorm,tree,DC,LP,0.1816,0.1806,0.2246,0.3126,0.21847351680000002,0.2175359508,0.2560076148,0.31587542279999997,-0.175,0.2604,0.3658,0.6342,0.2684
mdg,sick,tree,DC,LP,0.2948,0.1806,0.3828,0.3126,0.3056026512,0.2175359508,0.3473083152,0.31587542279999997,-0.22,0.3611,0.3571,0.6429,0.2857
mdg,angry,banana,DC,LR,0.2428,0.1704,0.2906,0.1208,0.27025679519999996,0.2078048448,0.3030429108,0.15612481920000001,0.0018,0.2324,0.5015,0.4985,0.003
mdg,angry,death,DC,LR,0.2428,0.1498,0.2906,0.1532,0.27025679519999996,0.1872191412,0.3030429108,0.1907027472,-0.0512,0.2363,0.4581,0.5419,0.0839
mdg,angry,happy,DC,LR,0.2428,0.4454,0.2906,0.2986,0.27025679519999996,0.3631176948,0.3030429108,0.3078739188,0.099,0.3915,0.5629,0.4371,0.1257
mdg,angry,justice,DC,LR,0.2428,0.3002,0.2906,0.2092,0.27025679519999996,0.3088175412,0.3030429108,0.24318997919999996,0.0432,0.3194,0.5305,0.4695,0.0609
mdg,angry,lightning,DC,LR,0.2428,0.386,0.2906,0.2682,0.27025679519999996,0.34839588,0.3030429108,0.2885150772,0.07,0.3695,0.5458,0.4542,0.0917
mdg,angry,mango,DC,LR,0.2428,0.2382,0.2906,0.233,0.27025679519999996,0.2667473172,0.3030429108,0.26270517000000004,-0.0426,0.305,0.4693,0.5307,0.0615
mdg,angry,peace,DC,LR,0.2428,0.376,0.2906,0.3236,0.27025679519999996,0.34489728,0.3030429108,0.3217580688,0.0046,0.3874,0.5029,0.4971,0.0059
mdg,angry,peach,DC,LR,0.2428,0.43,0.2906,0.233,0.27025679519999996,0.36029700000000003,0.3030429108,0.26270517000000004,0.1492,0.3637,0.5977,0.4023,0.1954
mdg,angry,sad,DC,LR,0.2428,0.214,0.2906,0.2568,0.27025679519999996,0.24725988,0.3030429108,0.2805550272,-0.0906,0.3047,0.4348,0.5652,0.1304
mdg,angry,safety,DC,LR,0.2428,0.3818,0.2906,0.3034,0.27025679519999996,0.3469622772,0.3030429108,0.3106822068,0.0306,0.3818,0.5197,0.4803,0.0395
mdg,angry,sandstorm,DC,LR,0.2428,0.2496,0.2906,0.1816,0.27025679519999996,0.27533076479999996,0.3030429108,0.21847351680000002,0.0202,0.2884,0.515,0.485,0.03
