concept1,concept2,color1,color2,deltaS_sample,deltaS_fit
peach,banana,DY,LO,0.1885815964457288,0.1867218264722661
peach,sandstorm,DY,LO,0.07141587259996118,0.06888527162096825
angry,peace,DY,LO,0.36498017150693585,0.368345831202892
angry,happy,DY,LO,0.20616489702079543,0.2084473341681563
angry,lightning,DY,LO,0.1168559991480913,0.12126662129794674
angry,death,DY,LO,0.0024781770496158373,0.0025706567631436084
angry,banana,DY,LO,0.10516389866907272,0.10965920658008255
angry,sandstorm,DY,LO,0.1389252966330261,0.13988951475476252
peace,happy,DY,LO,0.15275962824205713,0.1482442360806897
peace,lightning,DY,LO,0.2482977984253727,0.24667592917780612
peace,death,DY,LO,0.40223778706409785,0.39505676834576353
peace,banana,DY,LO,0.46116741178478704,0.45928257891601265
peace,sandstorm,DY,LO,0.20538907034912945,0.1992627215447933
happy,lightning,DY,LO,0.09132095048563127,0.09096670916992544
happy,death,DY,LO,0.22485735667564422,0.2216750196985393
happy,banana,DY,LO,0.30471481179535786,0.30418405570690077
happy,sandstorm,DY,LO,0.05816001798289383,0.05664457119261068
lightning,death,DY,LO,0.12700157147470037,0.12888826091410932
lightning,banana,DY,LO,0.21922348737082642,0.22432213415603364
lightning,sandstorm,DY,LO,0.028690564420338127,0.028498662161613897
death,banana,DY,LO,0.11968334318460216,0.12196730198951378
death,sandstorm,DY,LO,0.14966045182135157,0.14717270267381344
banana,sandstorm,DY,LO,0.23489608913944648,0.23376610354985972
sick,safety,DY,MC,0.02209047423239341,0.020868499231051052
sick,mango,DY,MC,0.22677975407487438,0.21475141417808064
sick,justice,DY,MC,0.08559519178318697,0.08412176955777717
sick,sad,DY,MC,0.23420085840867721,0.21829654622274186
sick,tree,DY,MC,0.19126656776595663,0.181623833024545
sick,peach,DY,MC,0.09990572211599713,0.09535404832440264
sick,angry,DY,MC,0.15608896344687462,0.15135153048319805
sick,peace,DY,MC,0.1777451211933263,0.17166036212582947
sick,happy,DY,MC,0.06007657144902867,0.057283792576335646
sick,lightning,DY,MC,0.047700455917508044,0.046120640795122236
sick,death,DY,MC,0.13296746785452096,0.13033350361283413
sick,banana,DY,MC,0.2835902541454677,0.28151294356265644
sick,sandstorm,DY,MC,0.4793704243979451,0.44420843466619475
safety,mango,DY,MC,0.21290057148443287,0.2036300503902686
safety,justice,DY,MC,0.1131727217822962,0.1129554909744015
safety,sad,DY,MC,0.22072905909156093,0.20740282125991916
safety,tree,DY,MC,0.1761886418848877,0.16890492817994096
safety,peach,DY,MC,0.08063078425248493,0.07781153456930712
safety,angry,DY,MC,0.1393580999132047,0.13678699182923548
safety,peace,DY,MC,0.2058882165850675,0.2011396531435965
safety,happy,DY,MC,0.039958076191294545,0.038487265226936684
safety,lightning,DY,MC,0.027137974225185157,0.02654120905748858
safety,death,DY,MC,0.11455602943651821,0.11398585729608057
safety,banana,DY,MC,0.27230227029632925,0.2740701924733975
safety,sandstorm,DY,MC,0.47720835871004375,0.44531207995411337
mango,justice,DY,MC,0.33421855269917544,0.3349563169059706
mango,sad,DY,MC,0.011665118809384922,0.010951919462207305
mango,tree,DY,MC,0.029225256828224522,0.028044854614962533
mango,peach,DY,MC,0.13560322506155886,0.13116866512128
mango,angry,DY,MC,0.07204284132741523,0.07091065498283511
mango,peace,DY,MC,0.40495607700670155,0.39717796940185
mango,happy,DY,MC,0.167267340362242,0.16149018542237714
mango,lightning,DY,MC,0.17990920660312693,0.17646719968290814
mango,death,DY,MC,0.1100656211908817,0.10996440791282014
mango,banana,DY,MC,0.07191759756050387,0.07270197380007404
mango,sandstorm,DY,MC,0.2861267363565938,0.2653636714575409
justice,sad,DY,MC,0.3398547919972913,0.3330231231837978
justice,tree,DY,MC,0.29126578963191707,0.2915246128136868
justice,peach,DY,MC,0.19884149661101425,0.20152786868240835
justice,angry,DY,MC,0.25682936762964936,0.2650631822690185
justice,peace,DY,MC,0.10792297312273536,0.11057892745684494
justice,happy,DY,MC,0.15127776244441793,0.15229709703317051
justice,lightning,DY,MC,0.13790090967067536,0.1413988264942848
justice,death,DY,MC,0.23932943710099297,0.253054696864244
justice,banana,DY,MC,0.3877445991608822,0.410464207122171
justice,sandstorm,DY,MC,0.5953375020499634,0.5794686729887621
sad,tree,DY,MC,0.03994920673407698,0.037662002177802245
sad,peach,DY,MC,0.14490213943219743,0.13747357690153184
sad,angry,DY,MC,0.08229839192944555,0.07939051707436251
sad,peace,DY,MC,0.4092781118992703,0.39447692038287663
sad,happy,DY,MC,0.17573567596032547,0.16671117652367395
sad,lightning,DY,MC,0.18816184597924157,0.18117595935680653
sad,death,DY,MC,0.1201411966154653,0.11723669510203871
sad,banana,DY,MC,0.05968353655486136,0.059059318271026284
sad,sandstorm,DY,MC,0.26995131167263775,0.24586455991401523
tree,peach,DY,MC,0.10095089573516236,0.09780770485396206
tree,angry,DY,MC,0.0404370589282661,0.0398110690124267
tree,peace,DY,MC,0.3647450398661274,0.3578356664323681
tree,happy,DY,MC,0.13318689003815853,0.12879084145909303
tree,lightning,DY,MC,0.145450043748528,0.14272852120433388
tree,death,DY,MC,0.07488267642880353,0.07473120117856946
tree,banana,DY,MC,0.09696001473280225,0.09782474587299006
tree,sandstorm,DY,MC,0.301239897292648,0.28105719319436495
peach,angry,DY,MC,0.06141071165290968,0.06105205835855099
peach,peace,DY,MC,0.28421607405296223,0.28106092412699124
peach,happy,DY,MC,0.0379316277778905,0.036947790231413924
peach,lightning,DY,MC,0.050869649338893375,0.050353254542574
peach,death,DY,MC,0.03140901952414976,0.03173773666684332
peach,banana,DY,MC,0.20031079572591493,0.20441242808051752
peach,sandstorm,DY,MC,0.41213847285064864,0.3875486326000084
angry,peace,DY,MC,0.33511260472199855,0.33658632003163014
angry,happy,DY,MC,0.09605735477278321,0.0950772286790511
angry,lightning,DY,MC,0.10868009106142762,0.10930759054300254
angry,death,DY,MC,0.033088512178793605,0.03407676780450375
angry,banana,DY,MC,0.13914379181736447,0.14436151174373402
angry,sandstorm,DY,MC,0.34837529979431003,0.33295231711454965
peace,happy,DY,MC,0.23834518516887826,0.23479862874279078
peace,lightning,DY,MC,0.22614170234733466,0.22613112789992207
peace,death,DY,MC,0.32279310347061707,0.3293506560869267
peace,banana,DY,MC,0.450761466798546,0.4627623103108083
peace,sandstorm,DY,MC,0.6336409628327002,0.608576227552283
happy,lightning,DY,MC,0.012470750323028357,0.012296695017475656
happy,death,DY,MC,0.06926772397167191,0.06953374582023797
happy,banana,DY,MC,0.22789473983658803,0.23102466275751554
happy,sandstorm,DY,MC,0.4286562771401954,0.4036251140548006
lightning,death,DY,MC,0.082635084367919,0.08448737054437228
lightning,banana,DY,MC,0.2398033596997169,0.24696945023267736
lightning,sandstorm,DY,MC,0.43987819257295746,0.4204978852996941
death,banana,DY,MC,0.17856483537639156,0.18922682043106764
death,sandstorm,DY,MC,0.40092381119430365,0.3874790113300768
banana,sandstorm,DY,MC,0.20279223777528255,0.19886580058042858
sick,safety,DY,SC,0.1473128351924018,0.14391267583032663
sick,mango,DY,SC,0.07344541641532965,0.07366720194276977
sick,justice,DY,SC,0.2391489643883118,0.24641635272865758
sick,sad,DY,SC,0.1982999406536594,0.19229823384074307
sick,tree,DY,SC,0.23275013497947072,0.23402426223463135
sick,peach,DY,SC,0.06331302423901808,0.06314427941219813
sick,angry,DY,SC,0.0799830273885882,0.08376148992253529
sick,peace,DY,SC,0.2710384692835457,0.27463596518783295
sick,happy,DY,SC,0.24225173334203087,0.23746513087432142
sick,lightning,DY,SC,0.029285762384091307,0.029569436984250297
sick,death,DY,SC,0.059896089751780845,0.06060513861111139
sick,banana,DY,SC,0.24158028174558732,0.24867395162936357
sick,sandstorm,DY,SC,0.33456903191734555,0.3236286460972042
safety,mango,DY,SC,0.22434462997894733,0.21741893283585634
safety,justice,DY,SC,0.09181843039927218,0.09111388474232984
safety,sad,DY,SC,0.3540755787403316,0.33168573712627447
safety,tree,DY,SC,0.38512162726919286,0.3737633685505881
safety,peach,DY,SC,0.2237398099534007,0.21472263141089398
safety,angry,DY,SC,0.22975935039744,0.23221337351278903
safety,peace,DY,SC,0.13283151457125442,0.13007307527592937
safety,happy,DY,SC,0.1056478299702146,0.10020122757452432
safety,lightning,DY,SC,0.18366983859887998,0.1788231476596791
safety,death,DY,SC,0.2270685823682509,0.22025735382404477
safety,banana,DY,SC,0.3922102752819525,0.3893473634848066
safety,sandstorm,DY,SC,0.48203798202282844,0.45185950458085467
mango,justice,DY,SC,0.3187432542588944,0.32592593874842435
mango,sad,DY,SC,0.12587651252682863,0.1208522008097156
mango,tree,DY,SC,0.1627502625749484,0.16233679538572454
mango,peach,DY,SC,0.014940454761517952,0.01476930491530748
mango,angry,DY,SC,0.007229718103125005,0.00752654708182654
mango,peace,DY,SC,0.34621507043245403,0.34833365368703095
mango,happy,DY,SC,0.3157177449537747,0.3073195463671914
mango,lightning,DY,SC,0.04694210251390629,0.04703001938267759
mango,death,DY,SC,0.02168234742551922,0.021742542524594732
mango,banana,DY,SC,0.172561418562166,0.17646027589570645
mango,sandstorm,DY,SC,0.26953548644655423,0.25806839623560474
justice,sad,DY,SC,0.45193103030620607,0.44586593800081387
justice,tree,DY,SC,0.4805266000699586,0.49260674505563484
justice,peach,DY,SC,0.325029797166702,0.33111213981396537
justice,angry,DY,SC,0.3233577584942253,0.34695995944466695
justice,peace,DY,SC,0.04752423031066888,0.04926529048582018
justice,happy,DY,SC,0.021440978864507798,0.021323602485148863
justice,lightning,DY,SC,0.28057305646354846,0.28945423674149495
justice,death,DY,SC,0.3333471751617161,0.3460116512716851
justice,banana,DY,SC,0.4863773725727394,0.5110298253090628
justice,sandstorm,DY,SC,0.5738654349962165,0.5646765754762678
sad,tree,DY,SC,0.04119338406507023,0.039491490032783405
sad,peach,DY,SC,0.1502365936032639,0.14252723237993692
sad,angry,DY,SC,0.11738146349016643,0.11806045895007178
sad,peace,DY,SC,0.47083926207103355,0.4589888065591483
sad,happy,DY,SC,0.43762394168087515,0.41351834555134825
sad,lightning,DY,SC,0.17763636916073966,0.17143765999339533
sad,death,DY,SC,0.16369201062880823,0.15699900671672307
sad,banana,DY,SC,0.05284346960711128,0.052039355984526914
sad,sandstorm,DY,SC,0.156260489750903,0.14334830595989
tree,peach,DY,SC,0.1889606158873407,0.18713973910636472
tree,angry,DY,SC,0.1541514473802903,0.16136843901332543
tree,peace,DY,SC,0.49752726262327274,0.5016136029951623
tree,happy,DY,SC,0.46485397654448213,0.4533410539419269
tree,lightning,DY,SC,0.21421542608640598,0.21518636435261462
tree,death,DY,SC,0.20375698363727812,0.2049894891748547
tree,banana,DY,SC,0.011906717047675763,0.01223965314708364
tree,sandstorm,DY,SC,0.11362314214484048,0.10847187769753708
peach,angry,DY,SC,0.0224957417340228,0.023384199488216018
peach,peace,DY,SC,0.3527791990535367,0.3531119081469163
peach,happy,DY,SC,0.31985418702418533,0.30876193909263105
peach,lightning,DY,SC,0.03472960901173261,0.03457093908506481
peach,death,DY,SC,0.006596739520804418,0.006564871897681179
peach,banana,DY,SC,0.19900562528647947,0.2026915296538162
peach,sandstorm,DY,SC,0.3024396726618983,0.2862058807241261
angry,peace,DY,SC,0.35045575290068687,0.36769376045192104
angry,happy,DY,SC,0.32018245317694993,0.32373230469841885
angry,lightning,DY,SC,0.0539710289712505,0.056698042170826746
angry,death,DY,SC,0.02948448271816506,0.03127302501852047
angry,banana,DY,SC,0.1639920781852935,0.1762154651595702
angry,sandstorm,DY,SC,0.2603198527430307,0.26067773455964194
peace,happy,DY,SC,0.02362772659488077,0.023201369666358218
peace,lightning,DY,SC,0.31077418646507793,0.31480263183477697
peace,death,DY,SC,0.3608810071940045,0.3664590247349766
peace,banana,DY,SC,0.5030295136170222,0.5181734072872566
peace,sandstorm,DY,SC,0.584462101774188,0.5690927932342078
happy,lightning,DY,SC,0.2798470199704891,0.27356830950821487
happy,death,DY,SC,0.3261495942173587,0.31799161554846944
happy,banana,DY,SC,0.4707357055326322,0.4683617711451227
happy,sandstorm,DY,SC,0.5519618654279879,0.5221493374209569
lightning,death,DY,SC,0.029987402364344162,0.03033076976806537
lightning,banana,DY,SC,0.22361898798334634,0.2305613581532091
lightning,sandstorm,DY,SC,0.3220345886195194,0.30994763599052255
death,banana,DY,SC,0.21396831198503985,0.22209078937240512
death,sandstorm,DY,SC,0.32209720952172827,0.30795212949222095
banana,sandstorm,DY,SC,0.10061230096721774,0.09863439947846131
sick,safety,DY,SR,0.2010136187595084,0.2068669956927649
sick,mango,DY,SR,0.07557451737875032,0.07526140332493791
sick,justice,DY,SR,0.2990538100815563,0.31255757136380025
sick,sad,DY,SR,0.16987740010202368,0.16603962482665324
sick,tree,DY,SR,0.238234767989298,0.24288988707926595
sick,peach,DY,SR,0.18626145916083248,0.18604843885719347
sick,angry,DY,SR,0.33871447634011376,0.3561468258445064
sick,peace,DY,SR,0.11393391452363044,0.11946825084000645
sick,happy,DY,SR,0.2572570659051583,0.26707016585734156
sick,lightning,DY,SR,0.2564470988362819,0.26520431531545263
sick,death,DY,SR,0.04679708678406902,0.04924591440202031
sick,banana,DY,SR,0.23116067495885662,0.24661077258030106
sick,sandstorm,DY,SR,0.31615561002811043,0.31097860152163714
safety,mango,DY,SR,0.28103523050773616,0.28054665394680767
safety,justice,DY,SR,0.08981584220345518,0.09414608029454707
safety,sad,DY,SR,0.37101992886956947,0.36415231994876396
safety,tree,DY,SR,0.43094026335603886,0.43936831910631324
safety,peach,DY,SR,0.0210140013676402,0.02103403950723448
safety,angry,DY,SR,0.147562125261278,0.155677468307301
safety,peace,DY,SR,0.10062607133382262,0.10560146154907057
safety,happy,DY,SR,0.062438625157557714,0.06496464315142991
safety,lightning,DY,SR,0.059538163391361865,0.06170721886201447
safety,death,DY,SR,0.16445228799496492,0.17304483998012365
safety,banana,DY,SR,0.4187826051435146,0.44463907991032636
safety,sandstorm,DY,SR,0.49828276962204265,0.4920626397201324
mango,justice,DY,SR,0.38540467987442173,0.38966239690496796
mango,sad,DY,SR,0.09880757967941667,0.09286145668575274
mango,tree,DY,SR,0.17257375932840713,0.1696225910350181
mango,peach,DY,SR,0.2689553556068336,0.25996723893984974
mango,angry,DY,SR,0.4169427959426899,0.42629301609887893
mango,peace,DY,SR,0.19839416682860733,0.2008480571148923
mango,happy,DY,SR,0.3355197412204489,0.3385189459194917
mango,lightning,DY,SR,0.33570091717246164,0.33718231321660475
mango,death,DY,SR,0.12805672400141166,0.13017449347102428
mango,banana,DY,SR,0.16704948472898673,0.1726583564781674
mango,sandstorm,DY,SR,0.2569772479579353,0.24338754722872968
justice,sad,DY,SR,0.47730095361255365,0.47366963275599594
justice,tree,DY,SR,0.534950434060377,0.5530416032669928
justice,peach,DY,SR,0.11482840927500393,0.11645833953150764
justice,angry,DY,SR,0.06823559441198057,0.07344353362547151
justice,peace,DY,SR,0.20181105633567908,0.21633883493825423
justice,happy,DY,SR,0.02193557794477008,0.023222096041106144
justice,lightning,DY,SR,0.025918188468511016,0.027326505555673397
justice,death,DY,SR,0.2667312222173748,0.28649223538842583
justice,banana,DY,SR,0.5187352352458023,0.559914212440844
justice,sandstorm,DY,SR,0.5989880914393949,0.5978912034044629
sad,tree,DY,SR,0.07708521821961645,0.07408808367543185
sad,peach,DY,SR,0.3625452693729725,0.3443751378953561
sad,angry,DY,SR,0.4991271727036055,0.5022414946769134
sad,peace,DY,SR,0.2976891523931542,0.2952505831510972
sad,happy,DY,SR,0.42119476994820504,0.4182181382183676
sad,lightning,DY,SR,0.42243189439414097,0.417471476859796
sad,death,DY,SR,0.22714165166396594,0.22620658873104915
sad,banana,DY,SR,0.07502004491772529,0.07602746636794488
sad,sandstorm,DY,SR,0.16590033068694376,0.15349473298653593
tree,peach,DY,SR,0.42487011268312136,0.4198505517423099
tree,angry,DY,SR,0.5508741233007859,0.5734348779983305
tree,peace,DY,SR,0.3655392269815847,0.37981396739156903
tree,happy,DY,SR,0.47715886250690076,0.49086726546407
tree,lightning,DY,SR,0.4789661501509408,0.49073978520880424
tree,death,DY,SR,0.29708201176481586,0.31016217645041433
tree,banana,DY,SR,0.0010258070703396127,0.001092930938786485
tree,sandstorm,DY,SR,0.08935222190233305,0.08644827627642848
peach,angry,DY,SR,0.17181016803073268,0.176225565544172
peach,peace,DY,SR,0.08164748498159946,0.08285902663160627
peach,happy,DY,SR,0.08460756717879181,0.08558290684393843
peach,lightning,DY,SR,0.08188833048143218,0.08246365482803553
peach,death,DY,SR,0.14793547979292332,0.1506609144047023
peach,banana,DY,SR,0.4120220594885231,0.4249796699540108
peach,sandstorm,DY,SR,0.4948603898571581,0.47410308364814857
angry,peace,DY,SR,0.25199417226812804,0.27100162802399463
angry,happy,DY,SR,0.08373653204967446,0.0891086544046007
angry,lightning,DY,SR,0.08800723786283404,0.09332882381560259
angry,death,DY,SR,0.3102738049328564,0.33406767192969933
angry,banana,DY,SR,0.5369739801931428,0.579419951759159
angry,sandstorm,DY,SR,0.6085092202862228,0.6145547136086498
peace,happy,DY,SR,0.16356299969956867,0.173244880709581
peace,lightning,DY,SR,0.16172590508919593,0.1706069141348172
peace,death,DY,SR,0.07026802018746359,0.07584705481098042
peace,banana,DY,SR,0.35334597498703224,0.3855853655600976
peace,sandstorm,DY,SR,0.4419923311788825,0.4411820174779235
happy,lightning,DY,SR,0.0034666023682541347,0.0036250692241172056
happy,death,DY,SR,0.2243629394353468,0.23813505270108504
happy,banana,DY,SR,0.4646415313039187,0.49628973829522316
happy,sandstorm,DY,SR,0.5398855062080046,0.5387631372584528
lightning,death,DY,SR,0.22324350707121876,0.23602648706028084
lightning,banana,DY,SR,0.46611702108623065,0.49623499009288663
lightning,sandstorm,DY,SR,0.5422929708703985,0.5388628099249597
death,banana,DY,SR,0.28727643361736765,0.31516952417037913
death,sandstorm,DY,SR,0.3763495033896951,0.37713039310931884
banana,sandstorm,DY,SR,0.08477360711409121,0.0864655717261138
sick,safety,DY,LP,0.10143939096948795,0.09988874343810716
sick,mango,DY,LP,0.2998760786797283,0.29120721300749763
sick,justice,DY,LP,0.17572777231104397,0.17488528292160543
sick,sad,DY,LP,0.07614899182408352,0.07251233233449261
sick,tree,DY,LP,0.3009077504226845,0.2965172634926537
sick,peach,DY,LP,0.09245144042567044,0.09005206500806795
sick,angry,DY,LP,0.09380064497730167,0.09378619130436294
sick,peace,DY,LP,0.10503258486085243,0.10194396884600754
sick,happy,DY,LP,0.03990203047957919,0.03775886000640116
sick,lightning,DY,LP,0.06225440928171533,0.06143439747057866
sick,death,DY,LP,0.01765953342100346,0.017608508159683067
sick,banana,DY,LP,0.30333973865033004,0.30792087404506163
sick,sandstorm,DY,LP,0.3529337035690858,0.3370191510560183
safety,mango,DY,LP,0.2154530880233032,0.21102449936577783
safety,justice,DY,LP,0.2945553678240316,0.29705385351839886
safety,sad,DY,LP,0.02147037601791757,0.02054264835269315
safety,tree,DY,LP,0.21936728529498917,0.2185143274501804
safety,peach,DY,LP,0.009964079329437103,0.009797110270660436
safety,angry,DY,LP,0.0035772829263913675,0.003623167114604975
safety,peace,DY,LP,0.2208947253877771,0.21641648330164598
safety,happy,DY,LP,0.14719962867061076,0.13994873117897688
safety,lightning,DY,LP,0.038908542239883825,0.0388210050328921
safety,death,DY,LP,0.12542988671869404,0.12671540592284414
safety,banana,DY,LP,0.2232932948213482,0.23045505791177523
safety,sandstorm,DY,LP,0.27815534894444904,0.2666559679244025
mango,justice,DY,LP,0.49891867273361123,0.49545318850983566
mango,sad,DY,LP,0.22335388166537418,0.21042734691298115
mango,tree,DY,LP,0.014038216845066342,0.013743399093180897
mango,peach,DY,LP,0.22601625629309052,0.2184607535807923
mango,angry,DY,LP,0.20787848024301492,0.20749604798571908
mango,peace,DY,LP,0.43109272828967216,0.41601729249205377
mango,happy,DY,LP,0.35144456119912393,0.32936450690605934
mango,lightning,DY,LP,0.24653872978437685,0.24224317833597908
mango,death,DY,LP,0.3340428962510362,0.3323507063777478
mango,banana,DY,LP,0.02253047020982668,0.022938295731201097
mango,sandstorm,DY,LP,0.08105026395172032,0.0761312434766368
justice,sad,DY,LP,0.256823088635903,0.24837856024138072
justice,tree,DY,LP,0.490856966769443,0.49464793623298164
justice,peach,DY,LP,0.2858278822109215,0.2845745779192055
justice,angry,DY,LP,0.2770387827848598,0.28380856632054674
justice,peace,DY,LP,0.07767312188265763,0.07699924190342167
justice,happy,DY,LP,0.13969355104243741,0.13409386921360844
justice,lightning,DY,LP,0.24752502015607847,0.24989512328999341
justice,death,DY,LP,0.16624936862856,0.17012235698561362
justice,banana,DY,LP,0.48922345977248094,0.5092640871445733
justice,sandstorm,DY,LP,0.5369993261448911,0.5221942766548169
sad,tree,DY,LP,0.22725058875690585,0.21769031000584027
sad,peach,DY,LP,0.012151147372360893,0.011502745739805142
sad,angry,DY,LP,0.01715269118548801,0.016696380106001718
sad,peace,DY,LP,0.18680070480933497,0.1763354615259991
sad,happy,DY,LP,0.11857725990105394,0.1094237754738443
sad,lightning,DY,LP,0.015921041581994366,0.015290980278942268
sad,death,DY,LP,0.09741092323153633,0.0944538556218546
sad,banana,DY,LP,0.23103342067735344,0.22812132751713676
sad,sandstorm,DY,LP,0.2825213048306038,0.2625595289514421
tree,peach,DY,LP,0.22944766148846685,0.22571938249089185
tree,angry,DY,LP,0.2123427015336974,0.21501170118088386
tree,peace,DY,LP,0.4256862250573792,0.4177198086575551
tree,happy,DY,LP,0.350066246768038,0.3337319838636956
tree,lightning,DY,LP,0.2493459029047278,0.24881595591976557
tree,death,DY,LP,0.3331242772949943,0.33637545174548755
tree,banana,DY,LP,0.008430605694456639,0.008709311458971136
tree,sandstorm,DY,LP,0.0644431675115712,0.0616793261428612
peach,angry,DY,LP,0.005889678119577302,0.005894371344303484
peach,peace,DY,LP,0.21173250681923417,0.20486343992630385
peach,happy,DY,LP,0.1380800303398131,0.1298379627095485
peach,lightning,DY,LP,0.029381684862214597,0.02896531055113405
peach,death,DY,LP,0.11607651670514119,0.11581009036554013
peach,banana,DY,LP,0.2331606492311744,0.2375808164419535
peach,sandstorm,DY,LP,0.2879967953789764,0.2730259027105426
angry,peace,DY,LP,0.20667514349245097,0.2061065701301419
angry,happy,DY,LP,0.13714866889929422,0.1327807396823839
angry,lightning,DY,LP,0.03366287229585585,0.03411651272434746
angry,death,DY,LP,0.11611069380468231,0.11909092736177684
angry,banana,DY,LP,0.21640929456800584,0.22639365381446475
angry,sandstorm,DY,LP,0.26870275216266026,0.2622879379299091
peace,happy,DY,LP,0.06599439777765015,0.0617757284283571
peace,lightning,DY,LP,0.17530562861107968,0.17221101476481837
peace,death,DY,LP,0.09162125766958096,0.09106060699896279
peace,banana,DY,LP,0.42532539192608543,0.4313339075044742
peace,sandstorm,DY,LP,0.4755111877202063,0.45108549958449373
happy,lightning,DY,LP,0.10544098975725469,0.10065469294692375
happy,death,DY,LP,0.023590387410831415,0.022730519281823458
happy,banana,DY,LP,0.35146026932822205,0.34540891891868963
happy,sandstorm,DY,LP,0.40162368551129646,0.3717829237602075
lightning,death,DY,LP,0.0835219245106007,0.0844526246692523
lightning,banana,DY,LP,0.2526880766367281,0.2605791075385586
lightning,sandstorm,DY,LP,0.3052076103631285,0.2938602428794326
death,banana,DY,LP,0.33477827038423413,0.3494277480407766
death,sandstorm,DY,LP,0.38619313346416106,0.3758745281175231
banana,sandstorm,DY,LP,0.05490406950090765,0.0543802412436204
sick,safety,DY,SH,0.2810320974841942,0.28189948053394454
sick,mango,DY,SH,0.3740529814044682,0.3678301223204088
sick,justice,DY,SH,0.37040701639408646,0.382633655282578
sick,sad,DY,SH,0.13295013928870902,0.12999641997010858
sick,tree,DY,SH,0.18105507744640525,0.17632973014997533
sick,peach,DY,SH,0.233749580509218,0.22916271757397455
sick,angry,DY,SH,0.05693633152237454,0.060635036895634764
sick,peace,DY,SH,0.3788247526962867,0.38257106658670925
sick,happy,DY,SH,0.3732100396549687,0.36812612575382486
sick,lightning,DY,SH,0.1328774688949228,0.13851321745942058
sick,death,DY,SH,0.04342302453418512,0.04577580603769671
sick,banana,DY,SH,0.42054874111440355,0.44186161282429337
sick,sandstorm,DY,SH,0.1206213421075818,0.12032523096128234
safety,mango,DY,SH,0.10266852809201898,0.09867919852729168
safety,justice,DY,SH,0.07453780800665943,0.07479112131690435
safety,sad,DY,SH,0.4113359200988087,0.393556635312197
safety,tree,DY,SH,0.09788267699377529,0.09332689646361281
safety,peach,DY,SH,0.05786192446001415,0.05537942454946887
safety,angry,DY,SH,0.21912403996983576,0.22603306545079482
safety,peace,DY,SH,0.09466478446627091,0.09315397693834737
safety,happy,DY,SH,0.10032515507778172,0.09669201320549425
safety,lightning,DY,SH,0.1474117510780244,0.1493410463208068
safety,death,DY,SH,0.26061283327355667,0.2647238223936551
safety,banana,DY,SH,0.1697695908728718,0.17462545937563623
safety,sandstorm,DY,SH,0.38016844612423983,0.370970761981976
mango,justice,DY,SH,0.03607001915022434,0.035381526381972006
mango,sad,DY,SH,0.49827379619557677,0.46961847767729914
mango,tree,DY,SH,0.19661611742242102,0.18458398888948124
mango,peach,DY,SH,0.16210458517603743,0.15247110549586473
mango,angry,DY,SH,0.3129279201824413,0.3158889917031491
mango,peace,DY,SH,0.012441714170391638,0.012001258890857902
mango,happy,DY,SH,0.0028198881809994303,0.002670989963428627
mango,lightning,DY,SH,0.24493455386594976,0.24315237661146016
mango,death,DY,SH,0.36090023220533074,0.35786522936386156
mango,banana,DY,SH,0.07273704966224748,0.0734351134460316
mango,sandstorm,DY,SH,0.4635553074122263,0.4455662573354733
justice,sad,DY,SH,0.5079669224471817,0.4974492152370844
justice,tree,DY,SH,0.17672476881371324,0.1718243390085451
justice,peach,DY,SH,0.13872657133877575,0.1357617284885061
justice,angry,DY,SH,0.3031434925488192,0.3231153627434148
justice,peace,DY,SH,0.02438620093943289,0.024666042573302516
justice,happy,DY,SH,0.033225849808745656,0.03270585889547828
justice,lightning,DY,SH,0.2292282969932209,0.23940647843184926
justice,death,DY,SH,0.3580243984262854,0.3775527465340547
justice,banana,DY,SH,0.11141912832807965,0.11806755786671141
justice,sandstorm,DY,SH,0.46647661827562636,0.4653875724722858
sad,tree,DY,SH,0.3110761826429471,0.2889494600612341
sad,peach,DY,SH,0.3704368317236679,0.34510661174684043
sad,angry,DY,SH,0.18642926371885982,0.18862199164043214
sad,peace,DY,SH,0.5098555367340523,0.4907647737222991
sad,happy,DY,SH,0.4982373638265172,0.470726122164115
sad,lightning,DY,SH,0.2640882236761932,0.26169598023687213
sad,death,DY,SH,0.18970491559613167,0.1874935122163779
sad,banana,DY,SH,0.5336315927286361,0.5386292172420444
sad,sandstorm,DY,SH,0.0010518352920474427,9.960493589611374e-4
tree,peach,DY,SH,0.043973164582424396,0.04098430273771769
tree,angry,DY,SH,0.12134375083796334,0.12152863852389872
tree,peace,DY,SH,0.1928637404396234,0.18460804391395524
tree,happy,DY,SH,0.19478331302044216,0.18328229162720988
tree,lightning,DY,SH,0.04871641297284457,0.0479522386112019
tree,death,DY,SH,0.15292181289616202,0.15005490723482695
tree,banana,DY,SH,0.25646712717860565,0.25701366551156113
tree,sandstorm,DY,SH,0.2868564289815668,0.27270369604630407
peach,angry,DY,SH,0.17012118817784594,0.17189583917198836
peach,peace,DY,SH,0.15688307736424711,0.15080298953361115
peach,happy,DY,SH,0.160036453308656,0.15090919131190317
peach,lightning,DY,SH,0.0950482942498112,0.09423397238033926
peach,death,DY,SH,0.2092028849580725,0.20703962418314648
peach,banana,DY,SH,0.2264671522122257,0.2286930187079501
peach,sandstorm,DY,SH,0.33978007622041395,0.3243871088988166
angry,peace,DY,SH,0.3143851646613638,0.326795591986464
angry,happy,DY,SH,0.311722620305364,0.31573219313248746
angry,lightning,DY,SH,0.07367689917801967,0.0790006629692439
