country,concept_a,concept_b,color_1,color_2,A_to_C1,A_to_C2,B_to_C1,B_to_C2,mu_D,semantic_distance
mdg,banana,tree,MO,SR,0.231,0.1622,0.2598,0.1748,-0.0162,0.0256
mdg,death,happy,MO,SR,0.1584,0.2782,0.32,0.5492,0.1094,0.1381
mdg,death,justice,MO,SR,0.1584,0.2782,0.204,0.4092,0.0854,0.1166
mdg,death,lightning,MO,SR,0.1584,0.2782,0.28,0.5258,0.126,0.1616
mdg,death,mango,MO,SR,0.1584,0.2782,0.21560000000000001,0.2782,-0.0572,0.083
mdg,death,peace,MO,SR,0.1584,0.2782,0.2126,0.3032,-0.0292,0.0418
mdg,death,peach,MO,SR,0.1584,0.2782,0.3246,0.445,6e-4,8e-4
mdg,death,sad,MO,SR,0.1584,0.2782,0.3254,0.2424,-0.2028,0.2751
mdg,death,safety,MO,SR,0.1584,0.2782,0.258,0.4582,0.0804,0.105
mdg,death,sandstorm,MO,SR,0.1584,0.2782,0.5322,0.2004,-0.4516,0.5576
mdg,death,sick,MO,SR,0.1584,0.2782,0.2638,0.3258,-0.0578,0.0788
mdg,death,tree,MO,SR,0.1584,0.2782,0.2598,0.1748,-0.2048,0.304
mdg,happy,justice,MO,SR,0.32,0.5492,0.204,0.4092,-0.024,0.0283
mdg,happy,lightning,MO,SR,0.32,0.5492,0.28,0.5258,0.0166,0.0187
mdg,happy,mango,MO,SR,0.32,0.5492,0.21560000000000001,0.2782,-0.1666,0.2026
mdg,happy,peace,MO,SR,0.32,0.5492,0.2126,0.3032,-0.1386,0.1674
mdg,happy,peach,MO,SR,0.32,0.5492,0.3246,0.445,-0.1088,0.1204
mdg,happy,sad,MO,SR,0.32,0.5492,0.3254,0.2424,-0.3122,0.3576
mdg,happy,safety,MO,SR,0.32,0.5492,0.258,0.4582,-0.029,0.033
mdg,happy,sandstorm,MO,SR,0.32,0.5492,0.5322,0.2004,-0.561,0.589
mdg,happy,sick,MO,SR,0.32,0.5492,0.2638,0.3258,-0.1672,0.1944
mdg,happy,tree,MO,SR,0.32,0.5492,0.2598,0.1748,-0.3142,0.383
mdg,justice,lightning,MO,SR,0.204,0.4092,0.28,0.5258,0.0406,0.0485
mdg,justice,mango,MO,SR,0.204,0.4092,0.21560000000000001,0.2782,-0.1426,0.1867
mdg,justice,peace,MO,SR,0.204,0.4092,0.2126,0.3032,-0.1146,0.1488
mdg,justice,peach,MO,SR,0.204,0.4092,0.3246,0.445,-0.0848,0.0995
mdg,justice,sad,MO,SR,0.204,0.4092,0.3254,0.2424,-0.2882,0.3533
mdg,justice,safety,MO,SR,0.204,0.4092,0.258,0.4582,-0.005,0.0061
mdg,justice,sandstorm,MO,SR,0.204,0.4092,0.5322,0.2004,-0.537,0.5989
mdg,justice,sick,MO,SR,0.204,0.4092,0.2638,0.3258,-0.1432,0.178
mdg,justice,tree,MO,SR,0.204,0.4092,0.2598,0.1748,-0.2902,0.3822
mdg,lightning,mango,MO,SR,0.28,0.5258,0.21560000000000001,0.2782,-0.1832,0.2259
mdg,lightning,peace,MO,SR,0.28,0.5258,0.2126,0.3032,-0.1552,0.1901
mdg,lightning,peach,MO,SR,0.28,0.5258,0.3246,0.445,-0.1254,0.1404
mdg,lightning,sad,MO,SR,0.28,0.5258,0.3254,0.2424,-0.3288,0.3806
mdg,lightning,safety,MO,SR,0.28,0.5258,0.258,0.4582,-0.0456,0.0526
mdg,lightning,sandstorm,MO,SR,0.28,0.5258,0.5322,0.2004,-0.5776,0.6099
mdg,lightning,sick,MO,SR,0.28,0.5258,0.2638,0.3258,-0.1838,0.2164
mdg,lightning,tree,MO,SR,0.28,0.5258,0.2598,0.1748,-0.3308,0.4081
mdg,mango,peace,MO,SR,0.21560000000000001,0.2782,0.2126,0.3032,0.028,0.0385
mdg,mango,peach,MO,SR,0.21560000000000001,0.2782,0.3246,0.445,0.0578,0.0709
mdg,mango,sad,MO,SR,0.21560000000000001,0.2782,0.3254,0.2424,-0.1456,0.1923
mdg,mango,safety,MO,SR,0.21560000000000001,0.2782,0.258,0.4582,0.1376,0.173
mdg,mango,sandstorm,MO,SR,0.21560000000000001,0.2782,0.5322,0.2004,-0.3944,0.4825
mdg,mango,sick,MO,SR,0.21560000000000001,0.2782,0.2638,0.3258,-6e-4,8e-4
mdg,mango,tree,MO,SR,0.21560000000000001,0.2782,0.2598,0.1748,-0.1476,0.2123
mdg,peace,peach,MO,SR,0.2126,0.3032,0.3246,0.445,0.0298,0.0362
mdg,peace,sad,MO,SR,0.2126,0.3032,0.3254,0.2424,-0.1736,0.2257
mdg,peace,safety,MO,SR,0.2126,0.3032,0.258,0.4582,0.1096,0.1367
mdg,peace,sandstorm,MO,SR,0.2126,0.3032,0.5322,0.2004,-0.4224,0.5067
mdg,peace,sick,MO,SR,0.2126,0.3032,0.2638,0.3258,-0.0286,0.0372
mdg,peace,tree,MO,SR,0.2126,0.3032,0.2598,0.1748,-0.1756,0.2478
mdg,peach,sad,MO,SR,0.3246,0.445,0.3254,0.2424,-0.2034,0.2375
mdg,peach,safety,MO,SR,0.3246,0.445,0.258,0.4582,0.0798,0.0906
mdg,peach,sandstorm,MO,SR,0.3246,0.445,0.5322,0.2004,-0.4522,0.4921
mdg,peach,sick,MO,SR,0.3246,0.445,0.2638,0.3258,-0.0584,0.0684
mdg,peach,tree,MO,SR,0.3246,0.445,0.2598,0.1748,-0.2054,0.256
mdg,sad,safety,MO,SR,0.3254,0.2424,0.258,0.4582,0.2832,0.3351
mdg,sad,sandstorm,MO,SR,0.3254,0.2424,0.5322,0.2004,-0.2488,0.3052
mdg,sad,sick,MO,SR,0.3254,0.2424,0.2638,0.3258,0.145,0.1818
mdg,sad,tree,MO,SR,0.3254,0.2424,0.2598,0.1748,-0.002,0.0028
mdg,safety,sandstorm,MO,SR,0.258,0.4582,0.5322,0.2004,-0.532,0.5769
mdg,safety,sick,MO,SR,0.258,0.4582,0.2638,0.3258,-0.1382,0.1656
mdg,safety,tree,MO,SR,0.258,0.4582,0.2598,0.1748,-0.2852,0.3608
mdg,sandstorm,sick,MO,SR,0.5322,0.2004,0.2638,0.3258,0.3938,0.4606
mdg,sandstorm,tree,MO,SR,0.5322,0.2004,0.2598,0.1748,0.2468,0.3257
mdg,sick,tree,MO,SR,0.2638,0.3258,0.2598,0.1748,-0.147,0.1988
mdg,angry,banana,MO,SY,0.2308,0.3104,0.231,0.7812,0.4706,0.5891
mdg,angry,death,MO,SY,0.2308,0.3104,0.1584,0.1248,-0.1132,0.1778
mdg,angry,happy,MO,SY,0.2308,0.3104,0.32,0.5928,0.1932,0.2307
mdg,angry,justice,MO,SY,0.2308,0.3104,0.204,0.3014,0.0178,0.024
mdg,angry,lightning,MO,SY,0.2308,0.3104,0.28,0.3126,-0.047,0.06
mdg,angry,mango,MO,SY,0.2308,0.3104,0.21560000000000001,0.6288,0.3336,0.4114
mdg,angry,peace,MO,SY,0.2308,0.3104,0.2126,0.2968,0.0046,0.0062
mdg,angry,peach,MO,SY,0.2308,0.3104,0.3246,0.3614,-0.0428,0.0524
mdg,angry,sad,MO,SY,0.2308,0.3104,0.3254,0.2104,-0.1946,0.2532
mdg,angry,safety,MO,SY,0.2308,0.3104,0.258,0.3542,0.0166,0.0211
mdg,angry,sandstorm,MO,SY,0.2308,0.3104,0.5322,0.3272,-0.2846,0.3302
mdg,angry,sick,MO,SY,0.2308,0.3104,0.2638,0.1806,-0.1628,0.2249
mdg,angry,tree,MO,SY,0.2308,0.3104,0.2598,0.27,-0.0694,0.0917
mdg,banana,death,MO,SY,0.231,0.7812,0.1584,0.1248,-0.5838,0.7924
mdg,banana,happy,MO,SY,0.231,0.7812,0.32,0.5928,-0.2774,0.3412
mdg,banana,justice,MO,SY,0.231,0.7812,0.204,0.3014,-0.4528,0.5826
mdg,banana,lightning,MO,SY,0.231,0.7812,0.28,0.3126,-0.5176,0.6184
mdg,banana,mango,MO,SY,0.231,0.7812,0.21560000000000001,0.6288,-0.137,0.1854
mdg,banana,peace,MO,SY,0.231,0.7812,0.2126,0.2968,-0.466,0.5945
mdg,banana,peach,MO,SY,0.231,0.7812,0.3246,0.3614,-0.5134,0.5923
mdg,banana,sad,MO,SY,0.231,0.7812,0.3254,0.2104,-0.6652,0.7576
mdg,banana,safety,MO,SY,0.231,0.7812,0.258,0.3542,-0.454,0.5538
mdg,banana,sandstorm,MO,SY,0.231,0.7812,0.5322,0.3272,-0.7552,0.764
mdg,banana,sick,MO,SY,0.231,0.7812,0.2638,0.1806,-0.6334,0.7641
mdg,banana,tree,MO,SY,0.231,0.7812,0.2598,0.27,-0.54,0.6572
mdg,death,happy,MO,SY,0.1584,0.1248,0.32,0.5928,0.3064,0.4114
mdg,death,justice,MO,SY,0.1584,0.1248,0.204,0.3014,0.131,0.2117
mdg,death,lightning,MO,SY,0.1584,0.1248,0.28,0.3126,0.0662,0.1002
mdg,death,mango,MO,SY,0.1584,0.1248,0.21560000000000001,0.6288,0.4468,0.61240000000000006
mdg,death,peace,MO,SY,0.1584,0.1248,0.2126,0.2968,0.1178,0.1899
mdg,death,peach,MO,SY,0.1584,0.1248,0.3246,0.3614,0.0704,0.1005
mdg,death,sad,MO,SY,0.1584,0.1248,0.3254,0.2104,-0.0814,0.1293
mdg,death,safety,MO,SY,0.1584,0.1248,0.258,0.3542,0.1298,0.1933
mdg,death,sandstorm,MO,SY,0.1584,0.1248,0.5322,0.3272,-0.1714,0.2338
mdg,death,sick,MO,SY,0.1584,0.1248,0.2638,0.1806,-0.0496,0.0858
mdg,death,tree,MO,SY,0.1584,0.1248,0.2598,0.27,0.0438,0.0698
mdg,happy,justice,MO,SY,0.32,0.5928,0.204,0.3014,-0.1754,0.2138
mdg,happy,lightning,MO,SY,0.32,0.5928,0.28,0.3126,-0.2402,0.2778
mdg,happy,mango,MO,SY,0.32,0.5928,0.21560000000000001,0.6288,0.1404,0.1662
mdg,happy,peace,MO,SY,0.32,0.5928,0.2126,0.2968,-0.1886,0.2289
mdg,happy,peach,MO,SY,0.32,0.5928,0.3246,0.3614,-0.236,0.2638
mdg,happy,sad,MO,SY,0.32,0.5928,0.3254,0.2104,-0.3878,0.4456
mdg,happy,safety,MO,SY,0.32,0.5928,0.258,0.3542,-0.1766,0.2051
mdg,happy,sandstorm,MO,SY,0.32,0.5928,0.5322,0.3272,-0.4778,0.4955
mdg,happy,sick,MO,SY,0.32,0.5928,0.2638,0.1806,-0.356,0.4304
mdg,happy,tree,MO,SY,0.32,0.5928,0.2598,0.27,-0.2626,0.3111
mdg,justice,lightning,MO,SY,0.204,0.3014,0.28,0.3126,-0.0648,0.0844
mdg,justice,mango,MO,SY,0.204,0.3014,0.21560000000000001,0.6288,0.3158,0.399
mdg,justice,peace,MO,SY,0.204,0.3014,0.2126,0.2968,-0.0132,0.0181
mdg,justice,peach,MO,SY,0.204,0.3014,0.3246,0.3614,-0.0606,0.0756
mdg,justice,sad,MO,SY,0.204,0.3014,0.3254,0.2104,-0.2124,0.2814
mdg,justice,safety,MO,SY,0.204,0.3014,0.258,0.3542,-0.0012,0.0016
mdg,justice,sandstorm,MO,SY,0.204,0.3014,0.5322,0.3272,-0.3024,0.3555
mdg,justice,sick,MO,SY,0.204,0.3014,0.2638,0.1806,-0.1806,0.2547
mdg,justice,tree,MO,SY,0.204,0.3014,0.2598,0.27,-0.0872,0.1176
mdg,lightning,mango,MO,SY,0.28,0.3126,0.21560000000000001,0.6288,0.3806,0.4512
mdg,lightning,peace,MO,SY,0.28,0.3126,0.2126,0.2968,0.0516,0.0671
mdg,lightning,peach,MO,SY,0.28,0.3126,0.3246,0.3614,0.0042,0.005
mdg,lightning,sad,MO,SY,0.28,0.3126,0.3254,0.2104,-0.1476,0.1879
mdg,lightning,safety,MO,SY,0.28,0.3126,0.258,0.3542,0.0636,0.0785
mdg,lightning,sandstorm,MO,SY,0.28,0.3126,0.5322,0.3272,-0.2376,0.2717
mdg,lightning,sick,MO,SY,0.28,0.3126,0.2638,0.1806,-0.1158,0.1558
mdg,lightning,tree,MO,SY,0.28,0.3126,0.2598,0.27,-0.0224,0.0288
mdg,mango,peace,MO,SY,0.21560000000000001,0.6288,0.2126,0.2968,-0.329,0.413
mdg,mango,peach,MO,SY,0.21560000000000001,0.6288,0.3246,0.3614,-0.3764,0.4308
mdg,mango,sad,MO,SY,0.21560000000000001,0.6288,0.3254,0.2104,-0.5282,0.6105
mdg,mango,safety,MO,SY,0.21560000000000001,0.6288,0.258,0.3542,-0.317,0.3803
mdg,mango,sandstorm,MO,SY,0.21560000000000001,0.6288,0.5322,0.3272,-0.6182,0.6385
mdg,mango,sick,MO,SY,0.21560000000000001,0.6288,0.2638,0.1806,-0.4964,0.6065
mdg,mango,tree,MO,SY,0.21560000000000001,0.6288,0.2598,0.27,-0.403,0.4885
mdg,peace,peach,MO,SY,0.2126,0.2968,0.3246,0.3614,-0.0474,0.059
mdg,peace,sad,MO,SY,0.2126,0.2968,0.3254,0.2104,-0.1992,0.2638
mdg,peace,safety,MO,SY,0.2126,0.2968,0.258,0.3542,0.012,0.0155
mdg,peace,sandstorm,MO,SY,0.2126,0.2968,0.5322,0.3272,-0.2892,0.3402
mdg,peace,sick,MO,SY,0.2126,0.2968,0.2638,0.1806,-0.1674,0.2359
mdg,peace,tree,MO,SY,0.2126,0.2968,0.2598,0.27,-0.074,0.0996
mdg,peach,sad,MO,SY,0.3246,0.3614,0.3254,0.2104,-0.1518,0.1852
mdg,peach,safety,MO,SY,0.3246,0.3614,0.258,0.3542,0.0594,0.0705
mdg,peach,sandstorm,MO,SY,0.3246,0.3614,0.5322,0.3272,-0.2418,0.267
mdg,peach,sick,MO,SY,0.3246,0.3614,0.2638,0.1806,-0.12,0.154
mdg,peach,tree,MO,SY,0.3246,0.3614,0.2598,0.27,-0.0266,0.0327
mdg,sad,safety,MO,SY,0.3254,0.2104,0.258,0.3542,0.2112,0.2645
mdg,sad,sandstorm,MO,SY,0.3254,0.2104,0.5322,0.3272,-0.09,0.1077
mdg,sad,sick,MO,SY,0.3254,0.2104,0.2638,0.1806,0.0318,0.0448
mdg,sad,tree,MO,SY,0.3254,0.2104,0.2598,0.27,0.1252,0.1654
mdg,safety,sandstorm,MO,SY,0.258,0.3542,0.5322,0.3272,-0.3012,0.3386
mdg,safety,sick,MO,SY,0.258,0.3542,0.2638,0.1806,-0.1794,0.2375
mdg,safety,tree,MO,SY,0.258,0.3542,0.2598,0.27,-0.086,0.1094
mdg,sandstorm,sick,MO,SY,0.5322,0.3272,0.2638,0.1806,0.1218,0.1521
mdg,sandstorm,tree,MO,SY,0.5322,0.3272,0.2598,0.27,0.2152,0.2539
mdg,sick,tree,MO,SY,0.2638,0.1806,0.2598,0.27,0.0934,0.1309
mdg,angry,banana,MO,WH,0.2308,0.1804,0.231,0.2136,0.033,0.0508
mdg,angry,death,MO,WH,0.2308,0.1804,0.1584,0.5016,0.3936,0.5155
mdg,angry,happy,MO,WH,0.2308,0.1804,0.32,0.701,0.4314,0.5386
mdg,angry,justice,MO,WH,0.2308,0.1804,0.204,0.7008,0.5472,0.6876
mdg,angry,lightning,MO,WH,0.2308,0.1804,0.28,0.4636,0.234,0.2997
mdg,angry,mango,MO,WH,0.2308,0.1804,0.21560000000000001,0.2322,0.067,0.1026
mdg,angry,peace,MO,WH,0.2308,0.1804,0.2126,0.7246,0.5624,0.7058
mdg,angry,peach,MO,WH,0.2308,0.1804,0.3246,0.2372,-0.037,0.0523
mdg,angry,sad,MO,WH,0.2308,0.1804,0.3254,0.3678,0.0928,0.1214
mdg,angry,safety,MO,WH,0.2308,0.1804,0.258,0.4914,0.2838,0.363
mdg,angry,sandstorm,MO,WH,0.2308,0.1804,0.5322,0.3752,-0.1066,0.1332
mdg,angry,sick,MO,WH,0.2308,0.1804,0.2638,0.4664,0.253,0.3255
mdg,angry,tree,MO,WH,0.2308,0.1804,0.2598,0.157,-0.0524,0.0825
mdg,banana,death,MO,WH,0.231,0.2136,0.1584,0.5016,0.3606,0.4685
mdg,banana,happy,MO,WH,0.231,0.2136,0.32,0.701,0.3984,0.4944
mdg,banana,justice,MO,WH,0.231,0.2136,0.204,0.7008,0.5142,0.6454
mdg,banana,lightning,MO,WH,0.231,0.2136,0.28,0.4636,0.201,0.2541
mdg,banana,mango,MO,WH,0.231,0.2136,0.21560000000000001,0.2322,0.034,0.0508
mdg,banana,peace,MO,WH,0.231,0.2136,0.2126,0.7246,0.5294,0.6641
mdg,banana,peach,MO,WH,0.231,0.2136,0.3246,0.2372,-0.07,0.0965
mdg,banana,sad,MO,WH,0.231,0.2136,0.3254,0.3678,0.0598,0.0769
mdg,banana,safety,MO,WH,0.231,0.2136,0.258,0.4914,0.2508,0.3171
mdg,banana,sandstorm,MO,WH,0.231,0.2136,0.5322,0.3752,-0.1396,0.1707
mdg,banana,sick,MO,WH,0.231,0.2136,0.2638,0.4664,0.22,0.2795
mdg,banana,tree,MO,WH,0.231,0.2136,0.2598,0.157,-0.0854,0.1303
mdg,death,happy,MO,WH,0.1584,0.5016,0.32,0.701,0.0378,0.0473
mdg,death,justice,MO,WH,0.1584,0.5016,0.204,0.7008,0.1536,0.2028
mdg,death,lightning,MO,WH,0.1584,0.5016,0.28,0.4636,-0.1596,0.1916
mdg,death,mango,MO,WH,0.1584,0.5016,0.21560000000000001,0.2322,-0.3266,0.4283
mdg,death,peace,MO,WH,0.1584,0.5016,0.2126,0.7246,0.1688,0.2242
mdg,death,peach,MO,WH,0.1584,0.5016,0.3246,0.2372,-0.4306,0.514
mdg,death,sad,MO,WH,0.1584,0.5016,0.3254,0.3678,-0.3008,0.3525
mdg,death,safety,MO,WH,0.1584,0.5016,0.258,0.4914,-0.1098,0.1337
mdg,death,sandstorm,MO,WH,0.1584,0.5016,0.5322,0.3752,-0.5002,0.5355
mdg,death,sick,MO,WH,0.1584,0.5016,0.2638,0.4664,-0.1406,0.1704
mdg,death,tree,MO,WH,0.1584,0.5016,0.2598,0.157,-0.446,0.5698
mdg,happy,justice,MO,WH,0.32,0.701,0.204,0.7008,0.1158,0.1484
mdg,happy,lightning,MO,WH,0.32,0.701,0.28,0.4636,-0.1974,0.2291
mdg,happy,mango,MO,WH,0.32,0.701,0.21560000000000001,0.2322,-0.3644,0.4565
mdg,happy,peace,MO,WH,0.32,0.701,0.2126,0.7246,0.131,0.1689
mdg,happy,peach,MO,WH,0.32,0.701,0.3246,0.2372,-0.4684,0.5366
mdg,happy,sad,MO,WH,0.32,0.701,0.3254,0.3678,-0.3386,0.3828
mdg,happy,safety,MO,WH,0.32,0.701,0.258,0.4914,-0.1476,0.1739
mdg,happy,sandstorm,MO,WH,0.32,0.701,0.5322,0.3752,-0.538,0.5561
mdg,happy,sick,MO,WH,0.32,0.701,0.2638,0.4664,-0.1784,0.2091
mdg,happy,tree,MO,WH,0.32,0.701,0.2598,0.157,-0.4838,0.5894
mdg,justice,lightning,MO,WH,0.204,0.7008,0.28,0.4636,-0.3132,0.3753
mdg,justice,mango,MO,WH,0.204,0.7008,0.21560000000000001,0.2322,-0.4802,0.6116
mdg,justice,peace,MO,WH,0.204,0.7008,0.2126,0.7246,0.0152,0.0212
mdg,justice,peach,MO,WH,0.204,0.7008,0.3246,0.2372,-0.5842,0.6708
mdg,justice,sad,MO,WH,0.204,0.7008,0.3254,0.3678,-0.4544,0.5225
mdg,justice,safety,MO,WH,0.204,0.7008,0.258,0.4914,-0.2634,0.3222
mdg,justice,sandstorm,MO,WH,0.204,0.7008,0.5322,0.3752,-0.6538,0.6734
mdg,justice,sick,MO,WH,0.204,0.7008,0.2638,0.4664,-0.2942,0.3569
mdg,justice,tree,MO,WH,0.204,0.7008,0.2598,0.157,-0.5996,0.7295
mdg,lightning,mango,MO,WH,0.28,0.4636,0.21560000000000001,0.2322,-0.167,0.2118
mdg,lightning,peace,MO,WH,0.28,0.4636,0.2126,0.7246,0.3284,0.3946
mdg,lightning,peach,MO,WH,0.28,0.4636,0.3246,0.2372,-0.271,0.319
mdg,lightning,sad,MO,WH,0.28,0.4636,0.3254,0.3678,-0.1412,0.1606
mdg,lightning,safety,MO,WH,0.28,0.4636,0.258,0.4914,0.0498,0.0574
mdg,lightning,sandstorm,MO,WH,0.28,0.4636,0.5322,0.3752,-0.3406,0.3632
mdg,lightning,sick,MO,WH,0.28,0.4636,0.2638,0.4664,0.019,0.0219
mdg,lightning,tree,MO,WH,0.28,0.4636,0.2598,0.157,-0.2864,0.3612
mdg,mango,peace,MO,WH,0.21560000000000001,0.2322,0.2126,0.7246,0.4954,0.631
mdg,mango,peach,MO,WH,0.21560000000000001,0.2322,0.3246,0.2372,-0.104,0.1426
mdg,mango,sad,MO,WH,0.21560000000000001,0.2322,0.3254,0.3678,0.0258,0.0331
mdg,mango,safety,MO,WH,0.21560000000000001,0.2322,0.258,0.4914,0.2168,0.2755
mdg,mango,sandstorm,MO,WH,0.21560000000000001,0.2322,0.5322,0.3752,-0.1736,0.2111
mdg,mango,sick,MO,WH,0.21560000000000001,0.2322,0.2638,0.4664,0.186,0.2373
mdg,mango,tree,MO,WH,0.21560000000000001,0.2322,0.2598,0.157,-0.1194,0.1809
mdg,peace,peach,MO,WH,0.2126,0.7246,0.3246,0.2372,-0.5994,0.6873
mdg,peace,sad,MO,WH,0.2126,0.7246,0.3254,0.3678,-0.4696,0.5403
mdg,peace,safety,MO,WH,0.2126,0.7246,0.258,0.4914,-0.2786,0.3421
mdg,peace,sandstorm,MO,WH,0.2126,0.7246,0.5322,0.3752,-0.669,0.6878
mdg,peace,sick,MO,WH,0.2126,0.7246,0.2638,0.4664,-0.3094,0.3765
mdg,peace,tree,MO,WH,0.2126,0.7246,0.2598,0.157,-0.6148,0.7463
mdg,peach,sad,MO,WH,0.3246,0.2372,0.3254,0.3678,0.1298,0.1562
mdg,peach,safety,MO,WH,0.3246,0.2372,0.258,0.4914,0.3208,0.3767
mdg,peach,sandstorm,MO,WH,0.3246,0.2372,0.5322,0.3752,-0.0696,0.081
mdg,peach,sick,MO,WH,0.3246,0.2372,0.2638,0.4664,0.29,0.3424
mdg,peach,tree,MO,WH,0.3246,0.2372,0.2598,0.157,-0.0154,0.0217
mdg,sad,safety,MO,WH,0.3254,0.3678,0.258,0.4914,0.191,0.2178
mdg,sad,sandstorm,MO,WH,0.3254,0.3678,0.5322,0.3752,-0.1994,0.2179
mdg,sad,sick,MO,WH,0.3254,0.3678,0.2638,0.4664,0.1602,0.1831
mdg,sad,tree,MO,WH,0.3254,0.3678,0.2598,0.157,-0.1452,0.1882
mdg,safety,sandstorm,MO,WH,0.258,0.4914,0.5322,0.3752,-0.3904,0.4145
mdg,safety,sick,MO,WH,0.258,0.4914,0.2638,0.4664,-0.0308,0.0358
mdg,safety,tree,MO,WH,0.258,0.4914,0.2598,0.157,-0.3362,0.4225
mdg,sandstorm,sick,MO,WH,0.5322,0.3752,0.2638,0.4664,0.3596,0.3841
mdg,sandstorm,tree,MO,WH,0.5322,0.3752,0.2598,0.157,0.0542,0.0677
mdg,sick,tree,MO,WH,0.2638,0.4664,0.2598,0.157,-0.3054,0.3865
mdg,angry,banana,MP,MR,0.1816,0.3636,0.1404,0.1646,-0.1578,0.2436
mdg,angry,death,MP,MR,0.1816,0.3636,0.4454,0.1808,-0.4466,0.5335
mdg,angry,happy,MP,MR,0.1816,0.3636,0.264,0.364,-0.082,0.1037
mdg,angry,justice,MP,MR,0.1816,0.3636,0.2238,0.3236,-0.0822,0.1083
mdg,angry,lightning,MP,MR,0.1816,0.3636,0.3518,0.3922,-0.1416,0.1695
mdg,angry,mango,MP,MR,0.1816,0.3636,0.1594,0.2792,-0.0622,0.0878
mdg,angry,peace,MP,MR,0.1816,0.3636,0.254,0.2714,-0.1646,0.217
mdg,angry,peach,MP,MR,0.1816,0.3636,0.1904,0.3786,0.0062,0.0082
mdg,angry,sad,MP,MR,0.1816,0.3636,0.488,0.3108,-0.3592,0.4135
mdg,angry,safety,MP,MR,0.1816,0.3636,0.2388,0.2926,-0.1282,0.1693
mdg,angry,sandstorm,MP,MR,0.1816,0.3636,0.1912,0.2294,-0.1438,0.2037
mdg,angry,sick,MP,MR,0.1816,0.3636,0.402,0.3438,-0.2402,0.2836
mdg,angry,tree,MP,MR,0.1816,0.3636,0.1514,0.1986,-0.1348,0.2016
mdg,banana,death,MP,MR,0.1404,0.1646,0.4454,0.1808,-0.2888,0.4174
mdg,banana,happy,MP,MR,0.1404,0.1646,0.264,0.364,0.0758,0.1108
mdg,banana,justice,MP,MR,0.1404,0.1646,0.2238,0.3236,0.0756,0.1168
mdg,banana,lightning,MP,MR,0.1404,0.1646,0.3518,0.3922,0.0162,0.0222
mdg,banana,mango,MP,MR,0.1404,0.1646,0.1594,0.2792,0.0956,0.1622
mdg,banana,peace,MP,MR,0.1404,0.1646,0.254,0.2714,-0.0068,0.0107
mdg,banana,peach,MP,MR,0.1404,0.1646,0.1904,0.3786,0.164,0.249
mdg,banana,sad,MP,MR,0.1404,0.1646,0.488,0.3108,-0.2014,0.2716
mdg,banana,safety,MP,MR,0.1404,0.1646,0.2388,0.2926,0.0296,0.0463
mdg,banana,sandstorm,MP,MR,0.1404,0.1646,0.1912,0.2294,0.014,0.0244
mdg,banana,sick,MP,MR,0.1404,0.1646,0.402,0.3438,-0.0824,0.1129
mdg,banana,tree,MP,MR,0.1404,0.1646,0.1514,0.1986,0.023,0.0434
mdg,death,happy,MP,MR,0.4454,0.1808,0.264,0.364,0.3646,0.4293
mdg,death,justice,MP,MR,0.4454,0.1808,0.2238,0.3236,0.3644,0.4446
mdg,death,lightning,MP,MR,0.4454,0.1808,0.3518,0.3922,0.305,0.3489
mdg,death,mango,MP,MR,0.4454,0.1808,0.1594,0.2792,0.3844,0.4932
mdg,death,peace,MP,MR,0.4454,0.1808,0.254,0.2714,0.282,0.355
mdg,death,peach,MP,MR,0.4454,0.1808,0.1904,0.3786,0.4528,0.5348
mdg,death,sad,MP,MR,0.4454,0.1808,0.488,0.3108,0.0874,0.1033
mdg,death,safety,MP,MR,0.4454,0.1808,0.2388,0.2926,0.3184,0.3961
mdg,death,sandstorm,MP,MR,0.4454,0.1808,0.1912,0.2294,0.3028,0.4032
mdg,death,sick,MP,MR,0.4454,0.1808,0.402,0.3438,0.2064,0.2405
mdg,death,tree,MP,MR,0.4454,0.1808,0.1514,0.1986,0.3118,0.4334
mdg,happy,justice,MP,MR,0.264,0.364,0.2238,0.3236,-2e-4,3e-4
mdg,happy,lightning,MP,MR,0.264,0.364,0.3518,0.3922,-0.0596,0.0689
mdg,happy,mango,MP,MR,0.264,0.364,0.1594,0.2792,0.0198,0.0265
mdg,happy,peace,MP,MR,0.264,0.364,0.254,0.2714,-0.0826,0.1046
mdg,happy,peach,MP,MR,0.264,0.364,0.1904,0.3786,0.0882,0.1103
mdg,happy,sad,MP,MR,0.264,0.364,0.488,0.3108,-0.2772,0.3129
mdg,happy,safety,MP,MR,0.264,0.364,0.2388,0.2926,-0.0462,0.0585
mdg,happy,sandstorm,MP,MR,0.264,0.364,0.1912,0.2294,-0.0618,0.0835
mdg,happy,sick,MP,MR,0.264,0.364,0.402,0.3438,-0.1582,0.1817
mdg,happy,tree,MP,MR,0.264,0.364,0.1514,0.1986,-0.0528,0.0748
mdg,justice,lightning,MP,MR,0.2238,0.3236,0.3518,0.3922,-0.0594,0.0711
mdg,justice,mango,MP,MR,0.2238,0.3236,0.1594,0.2792,0.02,0.028
mdg,justice,peace,MP,MR,0.2238,0.3236,0.254,0.2714,-0.0824,0.1088
mdg,justice,peach,MP,MR,0.2238,0.3236,0.1904,0.3786,0.0884,0.1151
mdg,justice,sad,MP,MR,0.2238,0.3236,0.488,0.3108,-0.277,0.323
