concept1,concept2,color1,color2,deltaS_sample,deltaS_fit
sick,banana,SG,MP,0.11873668817987681,0.12626790377626618
sick,sandstorm,SG,MP,0.3823962564287129,0.39964496331788757
safety,mango,SG,MP,0.0977795372638075,0.10142163554233474
safety,justice,SG,MP,0.31132322450507743,0.32106954507862806
safety,sad,SG,MP,0.4349483479111491,0.4360895565121403
safety,tree,SG,MP,0.49850177006815843,0.4829445148474061
safety,peach,SG,MP,0.23014863821845366,0.23938153149929708
safety,angry,SG,MP,0.3708694343653467,0.38599313021363413
safety,peace,SG,MP,0.31776611393564536,0.2911070186004179
safety,happy,SG,MP,0.14523688696807313,0.13192860914868487
safety,lightning,SG,MP,0.3342796008595301,0.35390829111316924
safety,death,SG,MP,0.3656367059812753,0.3746420104429311
safety,banana,SG,MP,0.1384372863445753,0.14171886465696204
safety,sandstorm,SG,MP,0.35789645283463845,0.3602327937141787
mango,justice,SG,MP,0.2807936935295321,0.3159071369691704
mango,sad,SG,MP,0.4524180309001933,0.4977040467128815
mango,tree,SG,MP,0.6999924224493324,0.7107773349555865
mango,peach,SG,MP,0.1797257894831521,0.2265071246946626
mango,angry,SG,MP,0.37692398588333265,0.4698264413327675
mango,peace,SG,MP,0.28838429228075046,0.26617485163527377
mango,happy,SG,MP,0.07328968974963335,0.06695458249665753
mango,lightning,SG,MP,0.32545682408371435,0.4262492885806952
mango,death,SG,MP,0.37522001882587297,0.45788148537059814
mango,banana,SG,MP,0.05205746164014213,0.06210482786894733
mango,sandstorm,SG,MP,0.3777544701792479,0.45854028537124925
justice,sad,SG,MP,0.10402979019732284,0.11225355401858472
justice,tree,SG,MP,0.769773808267637,0.7796002290089693
justice,peach,SG,MP,0.16051876679834687,0.1843552034191822
justice,angry,SG,MP,0.0034606748969510104,0.003999803256274914
justice,peace,SG,MP,0.01113718004085329,0.010490576923336548
justice,happy,SG,MP,0.18358141920534377,0.17230641933490665
justice,lightning,SG,MP,0.03889590958086342,0.04606142556224957
justice,death,SG,MP,0.014290191340621261,0.016227010923749674
justice,banana,SG,MP,0.25138968687751084,0.2800565846538019
justice,sandstorm,SG,MP,0.04758088383572057,0.053275845549439316
sad,tree,SG,MP,0.8912506329302299,0.8805168383827743
sad,peach,SG,MP,0.3339762951861205,0.3779737673765944
sad,angry,SG,MP,0.13525637236778876,0.155252849381746
sad,peace,SG,MP,0.0896418282064908,0.08015349258237536
sad,happy,SG,MP,0.31053556889877876,0.2769191256176128
sad,lightning,SG,MP,0.1864364976395786,0.2219817113377378
sad,death,SG,MP,0.16495972565227446,0.1838522042278623
sad,banana,SG,MP,0.4310745634966211,0.4671000094736496
sad,sandstorm,SG,MP,0.22627993760081533,0.2450197625214846
tree,peach,SG,MP,0.8197455268396632,0.8310308398054391
tree,angry,SG,MP,0.8884288887668943,0.8992685807580605
tree,peace,SG,MP,0.7685578875372832,0.7000587654151804
tree,happy,SG,MP,0.6551800476517382,0.5829065576328489
tree,lightning,SG,MP,0.870287142066523,0.8928333101156534
tree,death,SG,MP,0.8992731635896081,0.8992803246855525
tree,banana,SG,MP,0.7504179453590192,0.750194379208631
tree,sandstorm,SG,MP,0.9222175578492751,0.9094300546585881
peach,angry,SG,MP,0.23169062419841158,0.3171665156350423
peach,peace,SG,MP,0.17088641100941504,0.15599638387633497
peach,happy,SG,MP,0.0650938205002326,0.05887093019270162
peach,lightning,SG,MP,0.17135316415115875,0.25233103955099767
peach,death,SG,MP,0.22201398011016682,0.2973224473067009
peach,banana,SG,MP,0.1353068823965622,0.1691402715320165
peach,sandstorm,SG,MP,0.20722403873515316,0.28410828820448963
angry,peace,SG,MP,0.010189724378784959,0.009312972642466999
angry,happy,SG,MP,0.22818489362844985,0.20737439662839519
angry,lightning,SG,MP,0.05994434020603312,0.09022853894284111
angry,death,SG,MP,0.026335854931894498,0.03612682075229812
angry,banana,SG,MP,0.34917535831007995,0.4330560389843896
angry,sandstorm,SG,MP,0.08258783565304617,0.11640211543854273
peace,happy,SG,MP,0.19220547483758688,0.16108922278434679
peace,lightning,SG,MP,0.05168384020186245,0.04802445309128944
peace,death,SG,MP,0.028013647932539132,0.025043215574865774
peace,banana,SG,MP,0.2597070487242683,0.23519880896486867
peace,sandstorm,SG,MP,0.06138337804536631,0.05315139795667245
happy,lightning,SG,MP,0.18586138332321522,0.17163714705517985
happy,death,SG,MP,0.21820000733246747,0.19374296966432825
happy,banana,SG,MP,0.034423272512305814,0.03081870793878516
happy,sandstorm,SG,MP,0.20100808556771677,0.17241738812007235
lightning,death,SG,MP,0.038004182353333915,0.056351931569107894
lightning,banana,SG,MP,0.2933444414175884,0.38459242140976446
lightning,sandstorm,SG,MP,0.007241324556982565,0.011458492606764459
death,banana,SG,MP,0.34703878041451564,0.41950632693410195
death,sandstorm,SG,MP,0.057960303855520756,0.07877640211338777
banana,sandstorm,SG,MP,0.3498357633153859,0.41864902981460017
sick,safety,SG,DO,0.5818545491400651,0.5614076553052605
sick,mango,SG,DO,0.1523502569058297,0.1512071972074155
sick,justice,SG,DO,0.2697441249015028,0.27397896654169607
sick,sad,SG,DO,0.11197878671032413,0.10841611855632483
sick,tree,SG,DO,0.2546546466742361,0.2406386254380568
sick,peach,SG,DO,0.11111313566856273,0.10882678855408601
sick,angry,SG,DO,0.1056869889739549,0.10023225341310482
sick,peace,SG,DO,0.585331929961862,0.5463116730197072
sick,happy,SG,DO,0.7544826968083225,0.707595758799238
sick,lightning,SG,DO,0.26524424798951785,0.27011144377503493
sick,death,SG,DO,0.037591731969442765,0.03701692093756859
sick,banana,SG,DO,0.11547531970425107,0.11270575594659671
sick,sandstorm,SG,DO,0.5469960414166766,0.5052352897547574
safety,mango,SG,DO,0.49819924733849574,0.5068082279511275
safety,justice,SG,DO,0.38414430267403743,0.40094498662447453
safety,sad,SG,DO,0.7002404394445767,0.6965788358839773
safety,tree,SG,DO,0.37784428532068315,0.36408898529517963
safety,peach,SG,DO,0.5781249365027736,0.58262121761116
safety,angry,SG,DO,0.7238680703102918,0.7102780313855388
safety,peace,SG,DO,0.034501266040456224,0.03226454095555509
safety,happy,SG,DO,0.22648773827785074,0.20937468181424224
safety,lightning,SG,DO,0.49765849961230213,0.5254123938549049
safety,death,SG,DO,0.6764564104599853,0.6838621195349264
safety,banana,SG,DO,0.5444119655565127,0.5454282967532638
safety,sandstorm,SG,DO,0.9228770247913356,0.8990543906174022
mango,justice,SG,DO,0.1329399715228401,0.14763661491485613
mango,sad,SG,DO,0.2852865968347771,0.2977053581193998
mango,tree,SG,DO,0.12059050669028959,0.12051026695897205
mango,peach,SG,DO,0.059557494739105765,0.064154970083661
mango,angry,SG,DO,0.29162617421956627,0.29942834391763595
mango,peace,SG,DO,0.49904750722398705,0.4883743310946176
mango,happy,SG,DO,0.7055087870516926,0.6874178990237205
mango,lightning,SG,DO,0.10267995301826816,0.12033709655753189
mango,death,SG,DO,0.21797706911290815,0.23550465467607484
mango,banana,SG,DO,0.04520852194838487,0.04788727598529108
mango,sandstorm,SG,DO,0.7127606416439796,0.7004591113136935
justice,sad,SG,DO,0.4048022644205105,0.4333585379190865
justice,tree,SG,DO,0.007315590250497328,0.007498458618227399
justice,peach,SG,DO,0.2025658055828805,0.22581306942032198
justice,angry,SG,DO,0.4183733509389347,0.44253630347620265
justice,peace,SG,DO,0.37660418209633395,0.3780163527876397
justice,happy,SG,DO,0.6061890551852049,0.6032843908689118
justice,lightning,SG,DO,0.05821115877752869,0.07167418371167189
justice,death,SG,DO,0.3494297032609808,0.3888539075517812
justice,banana,SG,DO,0.1807362386624609,0.19734366254863067
justice,sandstorm,SG,DO,0.7829754817244696,0.7873694153375519
sad,tree,SG,DO,0.38345139293882213,0.3739983041719823
sad,peach,SG,DO,0.2557103411953885,0.26511842354348825
sad,angry,SG,DO,0.014855938621259335,0.014733780292126464
sad,peace,SG,DO,0.713416288660768,0.6863908479760299
sad,happy,SG,DO,0.8580104997615947,0.8287350468667716
sad,lightning,SG,DO,0.4352355489141442,0.48082458295378294
sad,death,SG,DO,0.09002742238015171,0.09400776715421633
sad,banana,SG,DO,0.2508774030051659,0.25707016982766406
sad,sandstorm,SG,DO,0.5023961698247872,0.4759137891946319
tree,peach,SG,DO,0.18577408570177845,0.18327242367095753
tree,angry,SG,DO,0.3941847769364202,0.37694009162781605
tree,peace,SG,DO,0.3693137590234805,0.34187642123145623
