"participantId","trialId","answer","conA_fr","conA","conB","conA_col_ans","conB_fr","conB_col_ans","rt","mgLevel","usLevel","leftColCode","rightColCode","leftHeight","rightHeight"
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p7_s0_tl","{""assignments"":{""concept_triste"":""A3"",""concept_malade"":""DC""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DC""},""responseTime"":5888,""lastEditTime"":5888,""poolOrder"":1,""trialIndex"":28,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":100,""leftHeight"":152,""rightHeight"":100}","triste","sad","sick","A3","malade","DC",5888,"MG_LOW","US_LOW","A3","DC",152,100
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p5_s1_tr","{""assignments"":{""concept_mort"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":6134,""lastEditTime"":6134,""poolOrder"":0,""trialIndex"":23,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":100,""leftHeight"":100,""rightHeight"":148}","mort","death","justice","BK","justice","DB",6134,"MG_HIGH","US_HIGH","DB","BK",100,148
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p0_s0_tl","{""assignments"":{""concept_en_colère"":""MH"",""concept_heureux"":""WH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":6478,""lastEditTime"":6478,""poolOrder"":1,""trialIndex"":0,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":103,""leftHeight"":148,""rightHeight"":103}","en colère","angry","happy","MH","heureux","WH",6478,"MG_HIGH","US_LOW","MH","WH",148,103
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p3_s0_tr","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":6003,""lastEditTime"":6003,""poolOrder"":1,""trialIndex"":13,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":96,""leftHeight"":96,""rightHeight"":148}","banane","banana","peach","MH","pêche (fruit)","SR",6003,"MG_HIGH","US_HIGH","MH","SR",96,148
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p6_s1_tr","{""assignments"":{""concept_heureux"":""DR"",""concept_triste"":""MC""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""DR""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""MC""},""responseTime"":11821,""lastEditTime"":11821,""poolOrder"":1,""trialIndex"":27,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":102,""leftHeight"":102,""rightHeight"":148}","heureux","happy","sad","DR","triste","MC",11821,"MG_LOW","US_LOW","MC","DR",102,148
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p4_s1_tr","{""assignments"":{""concept_mort"":""LB"",""concept_paix"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""LB""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""DP""},""responseTime"":8069,""lastEditTime"":8069,""poolOrder"":1,""trialIndex"":19,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":95,""leftHeight"":95,""rightHeight"":151}","mort","death","peace","LB","paix","DP",8069,"MG_HIGH","US_HIGH","LB","DP",95,151
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p3_s0_tl","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":7307,""lastEditTime"":7307,""poolOrder"":0,""trialIndex"":12,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":105,""leftHeight"":146,""rightHeight"":105}","banane","banana","peach","MH","pêche (fruit)","SR",7307,"MG_HIGH","US_HIGH","MH","SR",146,105
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p1_s0_tl","{""assignments"":{""concept_sécurité"":""DP"",""concept_mort"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DP""},""responseTime"":5769,""lastEditTime"":5769,""poolOrder"":0,""trialIndex"":4,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":97,""leftHeight"":148,""rightHeight"":97}","mort","death","safety","DB","sécurité","DP",5769,"MG_HIGH","US_LOW","DB","DP",148,97
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p0_s1_tl","{""assignments"":{""concept_en_colère"":""MH"",""concept_heureux"":""WH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":5896,""lastEditTime"":5896,""poolOrder"":0,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":104,""leftHeight"":155,""rightHeight"":104}","en colère","angry","happy","MH","heureux","WH",5896,"MG_HIGH","US_LOW","WH","MH",155,104
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p0_s0_tr","{""assignments"":{""concept_en_colère"":""MH"",""concept_heureux"":""WH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":5818,""lastEditTime"":5818,""poolOrder"":0,""trialIndex"":1,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":102,""leftHeight"":102,""rightHeight"":152}","en colère","angry","happy","MH","heureux","WH",5818,"MG_HIGH","US_LOW","MH","WH",102,152
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p6_s1_tl","{""assignments"":{""concept_triste"":""DR"",""concept_heureux"":""MC""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":9775,""lastEditTime"":9775,""poolOrder"":0,""trialIndex"":26,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":95,""leftHeight"":146,""rightHeight"":95}","heureux","happy","sad","MC","triste","DR",9775,"MG_LOW","US_LOW","MC","DR",146,95
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p3_s1_tr","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":6871,""lastEditTime"":6871,""poolOrder"":1,""trialIndex"":15,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":103,""leftHeight"":103,""rightHeight"":147}","banane","banana","peach","MH","pêche (fruit)","SR",6871,"MG_HIGH","US_HIGH","SR","MH",103,147
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p10_s1_tl","{""assignments"":{""concept_en_colère"":""SC"",""concept_malade"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":4957,""lastEditTime"":4957,""poolOrder"":0,""trialIndex"":42,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":101,""leftHeight"":147,""rightHeight"":101}","en colère","angry","sick","SC","malade","MH",4957,"MG_LOW","US_HIGH","SC","MH",147,101
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p7_s1_tr","{""assignments"":{""concept_malade"":""A3"",""concept_triste"":""DC""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""A3""},""responseTime"":5891,""lastEditTime"":5891,""poolOrder"":1,""trialIndex"":31,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":105,""leftHeight"":105,""rightHeight"":152}","triste","sad","sick","DC","malade","A3",5891,"MG_LOW","US_LOW","DC","A3",105,152
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p11_s1_tl","{""assignments"":{""concept_sécurité"":""BK"",""concept_justice"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""SG""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""BK""},""responseTime"":6758,""lastEditTime"":6758,""poolOrder"":1,""trialIndex"":46,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SG"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":95,""leftHeight"":153,""rightHeight"":95}","justice","justice","safety","SG","sécurité","BK",6758,"MG_LOW","US_HIGH","SG","BK",153,95
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p9_s1_tr","{""assignments"":{""concept_mangue"":""SY"",""concept_banane"":""MO""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""SY""},""responseTime"":5394,""lastEditTime"":5394,""poolOrder"":1,""trialIndex"":39,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SY"",""rightColorCode"":""MO"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":98,""leftHeight"":98,""rightHeight"":152}","banane","banana","mango","MO","mangue","SY",5394,"MG_LOW","US_HIGH","SY","MO",98,152
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p11_s1_tr","{""assignments"":{""concept_sécurité"":""BK"",""concept_justice"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""SG""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""BK""},""responseTime"":4319,""lastEditTime"":4319,""poolOrder"":1,""trialIndex"":47,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SG"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":97,""leftHeight"":97,""rightHeight"":145}","justice","justice","safety","SG","sécurité","BK",4319,"MG_LOW","US_HIGH","SG","BK",97,145
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p2_s1_tr","{""assignments"":{""concept_malade"":""DP"",""concept_heureux"":""SO""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":9940,""lastEditTime"":9940,""poolOrder"":0,""trialIndex"":11,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""SO"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":95,""leftHeight"":95,""rightHeight"":149}","heureux","happy","sick","SO","malade","DP",9940,"MG_HIGH","US_LOW","SO","DP",95,149
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p11_s0_tl","{""assignments"":{""concept_sécurité"":""BK"",""concept_justice"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""SG""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""BK""},""responseTime"":4218,""lastEditTime"":4218,""poolOrder"":1,""trialIndex"":44,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":96,""leftHeight"":148,""rightHeight"":96}","justice","justice","safety","SG","sécurité","BK",4218,"MG_LOW","US_HIGH","BK","SG",148,96
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p8_s0_tl","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":10116,""lastEditTime"":10116,""poolOrder"":1,""trialIndex"":32,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":100,""leftHeight"":147,""rightHeight"":100}","justice","justice","peace","MO","paix","MC",10116,"MG_LOW","US_LOW","MC","MO",147,100
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p3_s1_tl","{""assignments"":{""concept_pêche_(fruit)"":""SR"",""concept_banane"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""SR""},""responseTime"":6261,""lastEditTime"":6261,""poolOrder"":0,""trialIndex"":14,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":104,""leftHeight"":150,""rightHeight"":104}","banane","banana","peach","MH","pêche (fruit)","SR",6261,"MG_HIGH","US_HIGH","SR","MH",150,104
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p10_s1_tr","{""assignments"":{""concept_en_colère"":""SC"",""concept_malade"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":6726,""lastEditTime"":6726,""poolOrder"":1,""trialIndex"":43,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":100,""leftHeight"":100,""rightHeight"":147}","en colère","angry","sick","SC","malade","MH",6726,"MG_LOW","US_HIGH","SC","MH",100,147
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p4_s0_tr","{""assignments"":{""concept_mort"":""DP"",""concept_paix"":""LB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":6387,""lastEditTime"":6387,""poolOrder"":0,""trialIndex"":17,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":103,""leftHeight"":103,""rightHeight"":145}","mort","death","peace","DP","paix","LB",6387,"MG_HIGH","US_HIGH","DP","LB",103,145
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p1_s0_tl","{""assignments"":{""concept_mort"":""DB"",""concept_sécurité"":""DP""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""DP""},""responseTime"":9213,""lastEditTime"":24194,""poolOrder"":1,""trialIndex"":4,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":103,""leftHeight"":152,""rightHeight"":103}","mort","death","safety","DB","sécurité","DP",9213,"MG_HIGH","US_LOW","DB","DP",152,103
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p2_s1_tl","{""assignments"":{""concept_heureux"":""SO"",""concept_malade"":""DP""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":9045,""lastEditTime"":9045,""poolOrder"":1,""trialIndex"":10,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""SO"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":96,""leftHeight"":147,""rightHeight"":96}","heureux","happy","sick","SO","malade","DP",9045,"MG_HIGH","US_LOW","SO","DP",147,96
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p9_s0_tl","{""assignments"":{""concept_mangue"":""SY"",""concept_banane"":""MO""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_mangue"",""text"":""mangue"",""chosenColorCode"":""SY""},""responseTime"":3981,""lastEditTime"":3981,""poolOrder"":0,""trialIndex"":36,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":103,""leftHeight"":149,""rightHeight"":103}","banane","banana","mango","MO","mangue","SY",3981,"MG_LOW","US_HIGH","MO","SY",149,103
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p11_s1_tr","{""assignments"":{""concept_sécurité"":""BK"",""concept_justice"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""SG""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""BK""},""responseTime"":3881,""lastEditTime"":3881,""poolOrder"":0,""trialIndex"":47,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SG"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":100,""leftHeight"":100,""rightHeight"":149}","justice","justice","safety","SG","sécurité","BK",3881,"MG_LOW","US_HIGH","SG","BK",100,149
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p2_s1_tr","{""assignments"":{""concept_malade"":""DP"",""concept_heureux"":""SO""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":5860,""lastEditTime"":5860,""poolOrder"":0,""trialIndex"":11,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""SO"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":96,""leftHeight"":96,""rightHeight"":154}","heureux","happy","sick","SO","malade","DP",5860,"MG_HIGH","US_LOW","SO","DP",96,154
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p10_s0_tl","{""assignments"":{""concept_malade"":""MH"",""concept_en_colère"":""SC""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":7212,""lastEditTime"":7212,""poolOrder"":1,""trialIndex"":40,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":102,""leftHeight"":155,""rightHeight"":102}","en colère","angry","sick","SC","malade","MH",7212,"MG_LOW","US_HIGH","MH","SC",155,102
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p5_s1_tr","{""assignments"":{""concept_mort"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":3763,""lastEditTime"":3763,""poolOrder"":0,""trialIndex"":23,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":103,""leftHeight"":103,""rightHeight"":149}","mort","death","justice","BK","justice","DB",3763,"MG_HIGH","US_HIGH","DB","BK",103,149
"5ced59b5-cd6d-47b6-b0df-382b305187ec","p7_s0_tr","{""assignments"":{""concept_triste"":""A3"",""concept_malade"":""DC""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DC""},""responseTime"":4830,""lastEditTime"":4830,""poolOrder"":1,""trialIndex"":29,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":98,""leftHeight"":98,""rightHeight"":150}","triste","sad","sick","A3","malade","DC",4830,"MG_LOW","US_LOW","A3","DC",98,150
