group,participantId,trialId,category,accuracy
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p6_s0_tr,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p7_s0_tl,MG_LOW-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p9_s0_tr,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p1_s0_tl,MG_HIGH-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p6_s1_tr,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p10_s0_tl,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p5_s1_tr,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p10_s1_tr,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p10_s0_tr,MG_LOW-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p5_s0_tr,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p1_s0_tr,MG_HIGH-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p8_s0_tr,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p8_s1_tl,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p8_s1_tr,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p4_s1_tl,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p11_s1_tr,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p10_s0_tl,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p6_s1_tr,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p8_s0_tr,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p10_s0_tr,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p4_s1_tr,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p7_s0_tl,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p7_s1_tr,MG_LOW-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p9_s0_tl,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p0_s1_tl,MG_HIGH-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p8_s0_tl,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p3_s0_tr,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p2_s0_tr,MG_HIGH-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p11_s0_tl,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p8_s1_tl,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p0_s0_tl,MG_HIGH-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p6_s0_tr,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p10_s1_tl,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p0_s1_tr,MG_HIGH-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p2_s0_tl,MG_HIGH-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p5_s0_tl,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p9_s1_tr,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p4_s0_tl,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p1_s1_tr,MG_HIGH-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p9_s0_tr,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p7_s1_tl,MG_LOW-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p10_s1_tr,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p3_s1_tr,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p5_s0_tr,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p4_s0_tr,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p1_s0_tr,MG_HIGH-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p2_s1_tr,MG_HIGH-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p0_s0_tr,MG_HIGH-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p5_s1_tl,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p9_s1_tl,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p5_s1_tr,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p6_s1_tl,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p11_s1_tl,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p3_s0_tl,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p1_s1_tl,MG_HIGH-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p3_s1_tl,MG_HIGH-US_HIGH,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p6_s0_tl,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p11_s0_tr,MG_LOW-US_HIGH,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p7_s0_tr,MG_LOW-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p1_s0_tl,MG_HIGH-US_LOW,0
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p2_s1_tl,MG_HIGH-US_LOW,1
mg,c60d5645-d4f4-4f36-addd-8166350d2a58,p8_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s1_tr,MG_LOW-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s1_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s0_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s1_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s0_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s0_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s0_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s0_tr,MG_HIGH-US_LOW,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s1_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s1_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s0_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s0_tl,MG_LOW-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s1_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s1_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s1_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s1_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s0_tr,MG_HIGH-US_LOW,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s0_tl,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s0_tr,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s0_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s1_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s1_tl,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s1_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s1_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s1_tl,MG_HIGH-US_LOW,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s0_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s1_tl,MG_LOW-US_LOW,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s1_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s0_tl,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s1_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s0_tr,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s1_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s0_tr,MG_HIGH-US_LOW,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s0_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s1_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s1_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s0_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s0_tl,MG_LOW-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s1_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s0_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s0_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s1_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s1_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s1_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s1_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s1_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s0_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s1_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s0_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s0_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s1_tr,MG_LOW-US_LOW,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s1_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s1_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s0_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s1_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s0_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s0_tl,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s1_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s1_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s1_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s1_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p0_s0_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s0_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s1_tl,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s1_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s1_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s1_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s0_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s0_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s1_tr,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s0_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s1_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p3_s0_tr,MG_HIGH-US_HIGH,0
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s0_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p6_s1_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p2_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s0_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s1_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s1_tr,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s1_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s0_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p4_s1_tr,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p1_s1_tl,MG_HIGH-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p5_s0_tl,MG_HIGH-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s0_tl,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p9_s0_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p10_s0_tl,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p11_s1_tr,MG_LOW-US_HIGH,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p8_s0_tr,MG_LOW-US_LOW,1
mg,e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539,p7_s1_tl,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p1_s0_tl,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p8_s0_tr,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p8_s1_tr,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p3_s0_tr,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p7_s0_tl,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p8_s0_tl,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p10_s1_tr,MG_LOW-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p0_s0_tl,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p9_s1_tl,MG_LOW-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p7_s1_tl,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p7_s1_tr,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p5_s1_tl,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p11_s1_tr,MG_LOW-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p6_s0_tr,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p10_s1_tl,MG_LOW-US_HIGH,0
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p1_s1_tr,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p2_s1_tl,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p6_s1_tr,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p1_s1_tl,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p5_s1_tr,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p7_s0_tr,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p0_s1_tl,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p10_s0_tr,MG_LOW-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p5_s0_tr,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p0_s1_tr,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p0_s0_tr,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p1_s0_tr,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p2_s0_tr,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p3_s1_tr,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p3_s0_tl,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p9_s0_tr,MG_LOW-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p9_s0_tl,MG_LOW-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p6_s1_tl,MG_LOW-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p4_s0_tl,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p5_s0_tl,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p2_s1_tr,MG_HIGH-US_LOW,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p4_s1_tl,MG_HIGH-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p11_s0_tl,MG_LOW-US_HIGH,1
mg,f5aa70fd-7604-4210-b692-e0ad61175b92,p4_s0_tr,MG_HIGH-US_HIGH,1
