progressBlock,color,progressColor,ans,conceptFr,expCountry,ID,concept,rating
9,LP,10,30,foudre,mdg,20240318-945-53744,lightning,0.3
9,MY,11,20,foudre,mdg,20240318-945-53744,lightning,0.2
9,LO,12,20,foudre,mdg,20240318-945-53744,lightning,0.2
9,SP,13,0,foudre,mdg,20240318-945-53744,lightning,0
9,MB,14,80,foudre,mdg,20240318-945-53744,lightning,0.8
9,DG,15,80,foudre,mdg,20240318-945-53744,lightning,0.8
9,SC,16,80,foudre,mdg,20240318-945-53744,lightning,0.8
9,SY,17,0,foudre,mdg,20240318-945-53744,lightning,0
9,SO,18,100,foudre,mdg,20240318-945-53744,lightning,1
9,DC,19,20,foudre,mdg,20240318-945-53744,lightning,0.2
9,WH,20,80,foudre,mdg,20240318-945-53744,lightning,0.8
9,MC,21,30,foudre,mdg,20240318-945-53744,lightning,0.3
9,SB,22,80,foudre,mdg,20240318-945-53744,lightning,0.8
9,BK,23,90,foudre,mdg,20240318-945-53744,lightning,0.9
9,LG,24,40,foudre,mdg,20240318-945-53744,lightning,0.4
9,DO,25,90,foudre,mdg,20240318-945-53744,lightning,0.9
9,LY,26,80,foudre,mdg,20240318-945-53744,lightning,0.8
9,LH,27,80,foudre,mdg,20240318-945-53744,lightning,0.8
9,LR,28,100,foudre,mdg,20240318-945-53744,lightning,1
9,MP,29,40,foudre,mdg,20240318-945-53744,lightning,0.4
9,MH,30,30,foudre,mdg,20240318-945-53744,lightning,0.3
9,DY,31,100,foudre,mdg,20240318-945-53744,lightning,1
9,LB,32,20,foudre,mdg,20240318-945-53744,lightning,0.2
9,A1,33,0,foudre,mdg,20240318-945-53744,lightning,0
9,MG,34,60,foudre,mdg,20240318-945-53744,lightning,0.6
9,A3,35,100,foudre,mdg,20240318-945-53744,lightning,1
9,DP,36,70,foudre,mdg,20240318-945-53744,lightning,0.7
9,SH,37,70,foudre,mdg,20240318-945-53744,lightning,0.7
10,SH,1,80,heureux,mdg,20240318-945-53744,happy,0.8
10,BK,2,10,heureux,mdg,20240318-945-53744,happy,0.1
10,DY,3,30,heureux,mdg,20240318-945-53744,happy,0.3
10,MG,4,40,heureux,mdg,20240318-945-53744,happy,0.4
10,SO,5,30,heureux,mdg,20240318-945-53744,happy,0.3
10,DR,6,30,heureux,mdg,20240318-945-53744,happy,0.3
10,A1,7,30,heureux,mdg,20240318-945-53744,happy,0.3
10,LG,8,30,heureux,mdg,20240318-945-53744,happy,0.3
10,SY,9,100,heureux,mdg,20240318-945-53744,happy,1
10,MC,10,20,heureux,mdg,20240318-945-53744,happy,0.2
10,DH,11,20,heureux,mdg,20240318-945-53744,happy,0.2
10,MP,12,10,heureux,mdg,20240318-945-53744,happy,0.1
10,A3,13,100,heureux,mdg,20240318-945-53744,happy,1
10,MH,14,20,heureux,mdg,20240318-945-53744,happy,0.2
10,DO,15,20,heureux,mdg,20240318-945-53744,happy,0.2
10,LH,16,100,heureux,mdg,20240318-945-53744,happy,1
10,SP,17,20,heureux,mdg,20240318-945-53744,happy,0.2
10,MB,18,20,heureux,mdg,20240318-945-53744,happy,0.2
10,LY,19,100,heureux,mdg,20240318-945-53744,happy,1
10,A2,20,60,heureux,mdg,20240318-945-53744,happy,0.6
10,SR,21,80,heureux,mdg,20240318-945-53744,happy,0.8
10,DG,22,60,heureux,mdg,20240318-945-53744,happy,0.6
10,SB,23,30,heureux,mdg,20240318-945-53744,happy,0.3
10,DB,24,30,heureux,mdg,20240318-945-53744,happy,0.3
10,MY,25,40,heureux,mdg,20240318-945-53744,happy,0.4
10,DP,26,30,heureux,mdg,20240318-945-53744,happy,0.3
10,MO,27,60,heureux,mdg,20240318-945-53744,happy,0.6
10,LR,28,60,heureux,mdg,20240318-945-53744,happy,0.6
10,LB,29,40,heureux,mdg,20240318-945-53744,happy,0.4
10,SG,30,40,heureux,mdg,20240318-945-53744,happy,0.4
10,LO,31,90,heureux,mdg,20240318-945-53744,happy,0.9
10,SC,32,30,heureux,mdg,20240318-945-53744,happy,0.3
10,LC,33,80,heureux,mdg,20240318-945-53744,happy,0.8
10,LP,34,70,heureux,mdg,20240318-945-53744,happy,0.7
10,DC,35,30,heureux,mdg,20240318-945-53744,happy,0.3
10,MR,36,60,heureux,mdg,20240318-945-53744,happy,0.6
10,WH,37,100,heureux,mdg,20240318-945-53744,happy,1
11,SH,1,100,mangue,mdg,20240318-945-53744,mango,1
11,A3,2,0,mangue,mdg,20240318-945-53744,mango,0
11,SR,3,0,mangue,mdg,20240318-945-53744,mango,0
11,MC,4,0,mangue,mdg,20240318-945-53744,mango,0
11,LR,5,0,mangue,mdg,20240318-945-53744,mango,0
11,DH,6,60,mangue,mdg,20240318-945-53744,mango,0.6
11,MP,7,0,mangue,mdg,20240318-945-53744,mango,0
11,DY,8,80,mangue,mdg,20240318-945-53744,mango,0.8
11,MH,9,60,mangue,mdg,20240318-945-53744,mango,0.6
11,SC,10,0,mangue,mdg,20240318-945-53744,mango,0
11,LG,11,0,mangue,mdg,20240318-945-53744,mango,0
11,LP,12,20,mangue,mdg,20240318-945-53744,mango,0.2
11,DG,13,100,mangue,mdg,20240318-945-53744,mango,1
11,MB,14,30,mangue,mdg,20240318-945-53744,mango,0.3
11,SP,15,30,mangue,mdg,20240318-945-53744,mango,0.3
11,MR,16,30,mangue,mdg,20240318-945-53744,mango,0.3
11,DR,17,30,mangue,mdg,20240318-945-53744,mango,0.3
11,LH,18,0,mangue,mdg,20240318-945-53744,mango,0
11,DP,19,0,mangue,mdg,20240318-945-53744,mango,0
11,A2,20,0,mangue,mdg,20240318-945-53744,mango,0
11,BK,21,0,mangue,mdg,20240318-945-53744,mango,0
11,LC,22,60,mangue,mdg,20240318-945-53744,mango,0.6
11,A1,23,0,mangue,mdg,20240318-945-53744,mango,0
11,MO,24,0,mangue,mdg,20240318-945-53744,mango,0
11,LB,25,40,mangue,mdg,20240318-945-53744,mango,0.4
11,DB,26,0,mangue,mdg,20240318-945-53744,mango,0
11,LY,27,0,mangue,mdg,20240318-945-53744,mango,0
11,SB,28,20,mangue,mdg,20240318-945-53744,mango,0.2
11,WH,29,0,mangue,mdg,20240318-945-53744,mango,0
11,SY,30,100,mangue,mdg,20240318-945-53744,mango,1
11,LO,31,20,mangue,mdg,20240318-945-53744,mango,0.2
11,SG,32,80,mangue,mdg,20240318-945-53744,mango,0.8
11,DO,33,20,mangue,mdg,20240318-945-53744,mango,0.2
11,DC,34,30,mangue,mdg,20240318-945-53744,mango,0.3
11,SO,35,20,mangue,mdg,20240318-945-53744,mango,0.2
11,MY,36,10,mangue,mdg,20240318-945-53744,mango,0.1
11,MG,37,60,mangue,mdg,20240318-945-53744,mango,0.6
12,SY,1,0,paix,mdg,20240318-945-53744,peace,0
12,LY,2,100,paix,mdg,20240318-945-53744,peace,1
12,LC,3,70,paix,mdg,20240318-945-53744,peace,0.7
12,MO,4,30,paix,mdg,20240318-945-53744,peace,0.3
12,A1,5,70,paix,mdg,20240318-945-53744,peace,0.7
12,SB,6,0,paix,mdg,20240318-945-53744,peace,0
12,SO,7,0,paix,mdg,20240318-945-53744,peace,0
12,A2,8,80,paix,mdg,20240318-945-53744,peace,0.8
12,MC,9,0,paix,mdg,20240318-945-53744,peace,0
12,WH,10,80,paix,mdg,20240318-945-53744,peace,0.8
12,MY,11,90,paix,mdg,20240318-945-53744,peace,0.9
12,DR,12,0,paix,mdg,20240318-945-53744,peace,0
12,DO,13,0,paix,mdg,20240318-945-53744,peace,0
12,MG,14,80,paix,mdg,20240318-945-53744,peace,0.8
12,DP,15,0,paix,mdg,20240318-945-53744,peace,0
12,LO,16,90,paix,mdg,20240318-945-53744,peace,0.9
12,MH,17,80,paix,mdg,20240318-945-53744,peace,0.8
12,SC,18,0,paix,mdg,20240318-945-53744,peace,0
12,DH,19,0,paix,mdg,20240318-945-53744,peace,0
12,BK,20,0,paix,mdg,20240318-945-53744,peace,0
12,DG,21,0,paix,mdg,20240318-945-53744,peace,0
12,SP,22,0,paix,mdg,20240318-945-53744,peace,0
12,SR,23,70,paix,mdg,20240318-945-53744,peace,0.7
12,LG,24,80,paix,mdg,20240318-945-53744,peace,0.8
12,LB,25,70,paix,mdg,20240318-945-53744,peace,0.7
12,DC,26,30,paix,mdg,20240318-945-53744,peace,0.3
12,LR,27,70,paix,mdg,20240318-945-53744,peace,0.7
12,SG,28,80,paix,mdg,20240318-945-53744,peace,0.8
12,LP,29,90,paix,mdg,20240318-945-53744,peace,0.9
12,MR,30,60,paix,mdg,20240318-945-53744,peace,0.6
12,LH,31,100,paix,mdg,20240318-945-53744,peace,1
12,DB,32,20,paix,mdg,20240318-945-53744,peace,0.2
12,SH,33,70,paix,mdg,20240318-945-53744,peace,0.7
12,MB,34,70,paix,mdg,20240318-945-53744,peace,0.7
12,DY,35,20,paix,mdg,20240318-945-53744,peace,0.2
12,MP,36,40,paix,mdg,20240318-945-53744,peace,0.4
12,A3,37,100,paix,mdg,20240318-945-53744,peace,1
13,DO,1,0,justice,mdg,20240318-945-53744,justice,0
13,SY,2,70,justice,mdg,20240318-945-53744,justice,0.7
13,MO,3,0,justice,mdg,20240318-945-53744,justice,0
13,SR,4,0,justice,mdg,20240318-945-53744,justice,0
13,LH,5,100,justice,mdg,20240318-945-53744,justice,1
13,DP,6,0,justice,mdg,20240318-945-53744,justice,0
13,SG,7,0,justice,mdg,20240318-945-53744,justice,0
13,BK,8,40,justice,mdg,20240318-945-53744,justice,0.4
13,DY,9,0,justice,mdg,20240318-945-53744,justice,0
13,SP,10,0,justice,mdg,20240318-945-53744,justice,0
13,SH,11,100,justice,mdg,20240318-945-53744,justice,1
13,DR,12,0,justice,mdg,20240318-945-53744,justice,0
13,MP,13,90,justice,mdg,20240318-945-53744,justice,0.9
13,LP,14,100,justice,mdg,20240318-945-53744,justice,1
13,A1,15,30,justice,mdg,20240318-945-53744,justice,0.3
13,WH,16,100,justice,mdg,20240318-945-53744,justice,1
13,LG,17,100,justice,mdg,20240318-945-53744,justice,1
13,DH,18,20,justice,mdg,20240318-945-53744,justice,0.2
13,MB,19,0,justice,mdg,20240318-945-53744,justice,0
13,DG,20,0,justice,mdg,20240318-945-53744,justice,0
13,SB,21,0,justice,mdg,20240318-945-53744,justice,0
13,LC,22,100,justice,mdg,20240318-945-53744,justice,1
13,LY,23,100,justice,mdg,20240318-945-53744,justice,1
13,MH,24,70,justice,mdg,20240318-945-53744,justice,0.7
13,MC,25,20,justice,mdg,20240318-945-53744,justice,0.2
13,A2,26,20,justice,mdg,20240318-945-53744,justice,0.2
13,LO,27,100,justice,mdg,20240318-945-53744,justice,1
13,SC,28,0,justice,mdg,20240318-945-53744,justice,0
13,DC,29,100,justice,mdg,20240318-945-53744,justice,1
13,MY,30,100,justice,mdg,20240318-945-53744,justice,1
13,LB,31,100,justice,mdg,20240318-945-53744,justice,1
13,DB,32,0,justice,mdg,20240318-945-53744,justice,0
13,SO,33,0,justice,mdg,20240318-945-53744,justice,0
13,A3,34,80,justice,mdg,20240318-945-53744,justice,0.8
13,LR,35,80,justice,mdg,20240318-945-53744,justice,0.8
13,MR,36,30,justice,mdg,20240318-945-53744,justice,0.3
13,MG,37,10,justice,mdg,20240318-945-53744,justice,0.1
14,DR,1,100,pêche,mdg,20240318-945-53744,peach,1
14,DO,2,0,pêche,mdg,20240318-945-53744,peach,0
14,DC,3,0,pêche,mdg,20240318-945-53744,peach,0
14,LH,4,0,pêche,mdg,20240318-945-53744,peach,0
14,MY,5,0,pêche,mdg,20240318-945-53744,peach,0
14,LG,6,0,pêche,mdg,20240318-945-53744,peach,0
14,MH,7,0,pêche,mdg,20240318-945-53744,peach,0
14,SY,8,0,pêche,mdg,20240318-945-53744,peach,0
14,MB,9,0,pêche,mdg,20240318-945-53744,peach,0
14,LP,10,0,pêche,mdg,20240318-945-53744,peach,0
14,SO,11,0,pêche,mdg,20240318-945-53744,peach,0
14,LR,12,0,pêche,mdg,20240318-945-53744,peach,0
14,DG,13,0,pêche,mdg,20240318-945-53744,peach,0
14,MR,14,0,pêche,mdg,20240318-945-53744,peach,0
14,SP,15,0,pêche,mdg,20240318-945-53744,peach,0
14,LY,16,0,pêche,mdg,20240318-945-53744,peach,0
14,MO,17,0,pêche,mdg,20240318-945-53744,peach,0
14,MC,18,0,pêche,mdg,20240318-945-53744,peach,0
14,SH,19,80,pêche,mdg,20240318-945-53744,peach,0.8
14,SR,20,0,pêche,mdg,20240318-945-53744,peach,0
14,DP,21,0,pêche,mdg,20240318-945-53744,peach,0
14,WH,22,0,pêche,mdg,20240318-945-53744,peach,0
14,SB,23,0,pêche,mdg,20240318-945-53744,peach,0
14,DB,24,0,pêche,mdg,20240318-945-53744,peach,0
14,SC,25,0,pêche,mdg,20240318-945-53744,peach,0
14,A3,26,10,pêche,mdg,20240318-945-53744,peach,0.1
14,BK,27,0,pêche,mdg,20240318-945-53744,peach,0
14,DH,28,100,pêche,mdg,20240318-945-53744,peach,1
14,MG,29,30,pêche,mdg,20240318-945-53744,peach,0.3
14,DY,30,60,pêche,mdg,20240318-945-53744,peach,0.6
14,LC,31,60,pêche,mdg,20240318-945-53744,peach,0.6
14,A1,32,0,pêche,mdg,20240318-945-53744,peach,0
14,SG,33,80,pêche,mdg,20240318-945-53744,peach,0.8
14,LB,34,60,pêche,mdg,20240318-945-53744,peach,0.6
14,LO,35,0,pêche,mdg,20240318-945-53744,peach,0
14,A2,36,0,pêche,mdg,20240318-945-53744,peach,0
14,MP,37,0,pêche,mdg,20240318-945-53744,peach,0
1,LR,1,0,triste,mdg,20240318-947-37960,sad,0
1,BK,2,100,triste,mdg,20240318-947-37960,sad,1
1,LY,3,0,triste,mdg,20240318-947-37960,sad,0
1,SH,4,100,triste,mdg,20240318-947-37960,sad,1
1,SG,5,0,triste,mdg,20240318-947-37960,sad,0
1,DB,6,0,triste,mdg,20240318-947-37960,sad,0
1,MG,7,0,triste,mdg,20240318-947-37960,sad,0
1,LC,8,100,triste,mdg,20240318-947-37960,sad,1
1,LP,9,100,triste,mdg,20240318-947-37960,sad,1
1,LO,10,100,triste,mdg,20240318-947-37960,sad,1
1,LG,11,0,triste,mdg,20240318-947-37960,sad,0
1,SY,12,100,triste,mdg,20240318-947-37960,sad,1
1,SB,13,20,triste,mdg,20240318-947-37960,sad,0.2
1,A2,14,100,triste,mdg,20240318-947-37960,sad,1
1,MP,15,80,triste,mdg,20240318-947-37960,sad,0.8
1,MB,16,60,triste,mdg,20240318-947-37960,sad,0.6
1,DG,17,90,triste,mdg,20240318-947-37960,sad,0.9
1,MY,18,70,triste,mdg,20240318-947-37960,sad,0.7
1,SP,19,100,triste,mdg,20240318-947-37960,sad,1
1,SR,20,30,triste,mdg,20240318-947-37960,sad,0.3
1,MC,21,30,triste,mdg,20240318-947-37960,sad,0.3
1,DO,22,90,triste,mdg,20240318-947-37960,sad,0.9
1,MH,23,80,triste,mdg,20240318-947-37960,sad,0.8
1,SO,24,30,triste,mdg,20240318-947-37960,sad,0.3
1,DY,25,80,triste,mdg,20240318-947-37960,sad,0.8
1,DP,26,0,triste,mdg,20240318-947-37960,sad,0
1,DR,27,80,triste,mdg,20240318-947-37960,sad,0.8
1,MO,28,80,triste,mdg,20240318-947-37960,sad,0.8
1,A1,29,80,triste,mdg,20240318-947-37960,sad,0.8
1,DC,30,10,triste,mdg,20240318-947-37960,sad,0.1
1,DH,31,20,triste,mdg,20240318-947-37960,sad,0.2
1,SC,32,20,triste,mdg,20240318-947-37960,sad,0.2
1,LH,33,80,triste,mdg,20240318-947-37960,sad,0.8
1,LB,34,80,triste,mdg,20240318-947-37960,sad,0.8
1,WH,35,100,triste,mdg,20240318-947-37960,sad,1
1,A3,36,100,triste,mdg,20240318-947-37960,sad,1
1,MR,37,70,triste,mdg,20240318-947-37960,sad,0.7
2,MP,1,20,mort,mdg,20240318-947-37960,death,0.2
2,BK,2,100,mort,mdg,20240318-947-37960,death,1
2,A1,3,100,mort,mdg,20240318-947-37960,death,1
2,LH,4,0,mort,mdg,20240318-947-37960,death,0
2,MB,5,30,mort,mdg,20240318-947-37960,death,0.3
2,DP,6,20,mort,mdg,20240318-947-37960,death,0.2
2,MC,7,0,mort,mdg,20240318-947-37960,death,0
2,MG,8,0,mort,mdg,20240318-947-37960,death,0
2,LG,9,0,mort,mdg,20240318-947-37960,death,0
2,SO,10,80,mort,mdg,20240318-947-37960,death,0.8
2,LC,11,10,mort,mdg,20240318-947-37960,death,0.1
2,LY,12,100,mort,mdg,20240318-947-37960,death,1
2,DY,13,20,mort,mdg,20240318-947-37960,death,0.2
2,A3,14,90,mort,mdg,20240318-947-37960,death,0.9
2,SG,15,0,mort,mdg,20240318-947-37960,death,0
2,WH,16,80,mort,mdg,20240318-947-37960,death,0.8
2,A2,17,100,mort,mdg,20240318-947-37960,death,1
2,DH,18,0,mort,mdg,20240318-947-37960,death,0
2,DR,19,20,mort,mdg,20240318-947-37960,death,0.2
2,SB,20,20,mort,mdg,20240318-947-37960,death,0.2
2,DG,21,0,mort,mdg,20240318-947-37960,death,0
2,DC,22,0,mort,mdg,20240318-947-37960,death,0
2,DO,23,0,mort,mdg,20240318-947-37960,death,0
2,MY,24,80,mort,mdg,20240318-947-37960,death,0.8
2,SH,25,20,mort,mdg,20240318-947-37960,death,0.2
2,SP,26,0,mort,mdg,20240318-947-37960,death,0
2,DB,27,10,mort,mdg,20240318-947-37960,death,0.1
2,LR,28,0,mort,mdg,20240318-947-37960,death,0
2,SC,29,0,mort,mdg,20240318-947-37960,death,0
2,SR,30,0,mort,mdg,20240318-947-37960,death,0
2,LP,31,0,mort,mdg,20240318-947-37960,death,0
2,MH,32,80,mort,mdg,20240318-947-37960,death,0.8
2,MR,33,20,mort,mdg,20240318-947-37960,death,0.2
2,LO,34,10,mort,mdg,20240318-947-37960,death,0.1
2,MO,35,0,mort,mdg,20240318-947-37960,death,0
2,LB,36,10,mort,mdg,20240318-947-37960,death,0.1
2,SY,37,0,mort,mdg,20240318-947-37960,death,0
3,SO,1,10,justice,mdg,20240318-947-37960,justice,0.1
3,LP,2,90,justice,mdg,20240318-947-37960,justice,0.9
3,MG,3,80,justice,mdg,20240318-947-37960,justice,0.8
3,LC,4,20,justice,mdg,20240318-947-37960,justice,0.2
3,SB,5,20,justice,mdg,20240318-947-37960,justice,0.2
3,DC,6,60,justice,mdg,20240318-947-37960,justice,0.6
3,LY,7,80,justice,mdg,20240318-947-37960,justice,0.8
3,DY,8,90,justice,mdg,20240318-947-37960,justice,0.9
3,MP,9,20,justice,mdg,20240318-947-37960,justice,0.2
3,SR,10,20,justice,mdg,20240318-947-37960,justice,0.2
3,MB,11,30,justice,mdg,20240318-947-37960,justice,0.3
3,MC,12,20,justice,mdg,20240318-947-37960,justice,0.2
3,SC,13,20,justice,mdg,20240318-947-37960,justice,0.2
3,MY,14,80,justice,mdg,20240318-947-37960,justice,0.8
3,DO,15,70,justice,mdg,20240318-947-37960,justice,0.7
3,DH,16,0,justice,mdg,20240318-947-37960,justice,0
3,MO,17,80,justice,mdg,20240318-947-37960,justice,0.8
3,SY,18,20,justice,mdg,20240318-947-37960,justice,0.2
3,SP,19,20,justice,mdg,20240318-947-37960,justice,0.2
3,BK,20,100,justice,mdg,20240318-947-37960,justice,1
3,A2,21,100,justice,mdg,20240318-947-37960,justice,1
3,LB,22,20,justice,mdg,20240318-947-37960,justice,0.2
3,DG,23,10,justice,mdg,20240318-947-37960,justice,0.1
3,LG,24,10,justice,mdg,20240318-947-37960,justice,0.1
3,MH,25,10,justice,mdg,20240318-947-37960,justice,0.1
3,LR,26,0,justice,mdg,20240318-947-37960,justice,0
3,LO,27,0,justice,mdg,20240318-947-37960,justice,0
3,SH,28,0,justice,mdg,20240318-947-37960,justice,0
3,A3,29,100,justice,mdg,20240318-947-37960,justice,1
3,SG,30,0,justice,mdg,20240318-947-37960,justice,0
3,WH,31,40,justice,mdg,20240318-947-37960,justice,0.4
3,DR,32,100,justice,mdg,20240318-947-37960,justice,1
3,DB,33,20,justice,mdg,20240318-947-37960,justice,0.2
3,LH,34,0,justice,mdg,20240318-947-37960,justice,0
3,A1,35,90,justice,mdg,20240318-947-37960,justice,0.9
3,DP,36,10,justice,mdg,20240318-947-37960,justice,0.1
3,MR,37,0,justice,mdg,20240318-947-37960,justice,0
4,SY,1,0,pêche,mdg,20240318-947-37960,peach,0
4,MH,2,0,pêche,mdg,20240318-947-37960,peach,0
4,DY,3,0,pêche,mdg,20240318-947-37960,peach,0
4,LC,4,100,pêche,mdg,20240318-947-37960,peach,1
4,WH,5,100,pêche,mdg,20240318-947-37960,peach,1
4,LG,6,100,pêche,mdg,20240318-947-37960,peach,1
4,A2,7,100,pêche,mdg,20240318-947-37960,peach,1
4,DR,8,20,pêche,mdg,20240318-947-37960,peach,0.2
4,SG,9,0,pêche,mdg,20240318-947-37960,peach,0
4,BK,10,100,pêche,mdg,20240318-947-37960,peach,1
4,LY,11,10,pêche,mdg,20240318-947-37960,peach,0.1
4,DG,12,0,pêche,mdg,20240318-947-37960,peach,0
4,DH,13,0,pêche,mdg,20240318-947-37960,peach,0
4,SB,14,0,pêche,mdg,20240318-947-37960,peach,0
4,LO,15,0,pêche,mdg,20240318-947-37960,peach,0
4,DC,16,0,pêche,mdg,20240318-947-37960,peach,0
4,SP,17,10,pêche,mdg,20240318-947-37960,peach,0.1
4,MP,18,0,pêche,mdg,20240318-947-37960,peach,0
4,SC,19,0,pêche,mdg,20240318-947-37960,peach,0
4,DB,20,90,pêche,mdg,20240318-947-37960,peach,0.9
4,LH,21,80,pêche,mdg,20240318-947-37960,peach,0.8
4,MR,22,0,pêche,mdg,20240318-947-37960,peach,0
4,LR,23,100,pêche,mdg,20240318-947-37960,peach,1
4,MO,24,20,pêche,mdg,20240318-947-37960,peach,0.2
4,MB,25,80,pêche,mdg,20240318-947-37960,peach,0.8
4,SH,26,10,pêche,mdg,20240318-947-37960,peach,0.1
4,A1,27,100,pêche,mdg,20240318-947-37960,peach,1
4,A3,28,100,pêche,mdg,20240318-947-37960,peach,1
4,MG,29,10,pêche,mdg,20240318-947-37960,peach,0.1
4,MY,30,0,pêche,mdg,20240318-947-37960,peach,0
4,DO,31,0,pêche,mdg,20240318-947-37960,peach,0
4,MC,32,0,pêche,mdg,20240318-947-37960,peach,0
4,SR,33,100,pêche,mdg,20240318-947-37960,peach,1
4,SO,34,0,pêche,mdg,20240318-947-37960,peach,0
4,LP,35,0,pêche,mdg,20240318-947-37960,peach,0
4,LB,36,100,pêche,mdg,20240318-947-37960,peach,1
4,DP,37,0,pêche,mdg,20240318-947-37960,peach,0
5,LH,1,0,foudre,mdg,20240318-947-37960,lightning,0
5,DH,2,90,foudre,mdg,20240318-947-37960,lightning,0.9
5,MO,3,90,foudre,mdg,20240318-947-37960,lightning,0.9
5,MP,4,10,foudre,mdg,20240318-947-37960,lightning,0.1
5,BK,5,80,foudre,mdg,20240318-947-37960,lightning,0.8
5,SG,6,0,foudre,mdg,20240318-947-37960,lightning,0
5,SC,7,0,foudre,mdg,20240318-947-37960,lightning,0
5,SR,8,10,foudre,mdg,20240318-947-37960,lightning,0.1
5,LG,9,90,foudre,mdg,20240318-947-37960,lightning,0.9
5,LR,10,10,foudre,mdg,20240318-947-37960,lightning,0.1
5,MB,11,0,foudre,mdg,20240318-947-37960,lightning,0
5,MR,12,0,foudre,mdg,20240318-947-37960,lightning,0
5,MC,13,100,foudre,mdg,20240318-947-37960,lightning,1
5,DY,14,100,foudre,mdg,20240318-947-37960,lightning,1
5,A3,15,100,foudre,mdg,20240318-947-37960,lightning,1
5,DC,16,90,foudre,mdg,20240318-947-37960,lightning,0.9
5,SO,17,0,foudre,mdg,20240318-947-37960,lightning,0
5,LB,18,0,foudre,mdg,20240318-947-37960,lightning,0
5,A2,19,80,foudre,mdg,20240318-947-37960,lightning,0.8
5,SB,20,10,foudre,mdg,20240318-947-37960,lightning,0.1
5,LP,21,10,foudre,mdg,20240318-947-37960,lightning,0.1
5,DR,22,0,foudre,mdg,20240318-947-37960,lightning,0
5,WH,23,100,foudre,mdg,20240318-947-37960,lightning,1
5,MH,24,100,foudre,mdg,20240318-947-37960,lightning,1
5,MG,25,100,foudre,mdg,20240318-947-37960,lightning,1
5,LO,26,10,foudre,mdg,20240318-947-37960,lightning,0.1
5,A1,27,90,foudre,mdg,20240318-947-37960,lightning,0.9
5,DO,28,0,foudre,mdg,20240318-947-37960,lightning,0
5,SY,29,0,foudre,mdg,20240318-947-37960,lightning,0
5,LC,30,0,foudre,mdg,20240318-947-37960,lightning,0
5,LY,31,100,foudre,mdg,20240318-947-37960,lightning,1
5,MY,32,100,foudre,mdg,20240318-947-37960,lightning,1
5,SP,33,0,foudre,mdg,20240318-947-37960,lightning,0
5,DB,34,30,foudre,mdg,20240318-947-37960,lightning,0.3
5,DP,35,0,foudre,mdg,20240318-947-37960,lightning,0
5,SH,36,80,foudre,mdg,20240318-947-37960,lightning,0.8
5,DG,37,10,foudre,mdg,20240318-947-37960,lightning,0.1
6,MP,1,0,sécurité,mdg,20240318-947-37960,safety,0
6,DR,2,100,sécurité,mdg,20240318-947-37960,safety,1
6,LP,3,0,sécurité,mdg,20240318-947-37960,safety,0
6,LH,4,100,sécurité,mdg,20240318-947-37960,safety,1
6,DC,5,0,sécurité,mdg,20240318-947-37960,safety,0
6,LC,6,0,sécurité,mdg,20240318-947-37960,safety,0
6,MC,7,0,sécurité,mdg,20240318-947-37960,safety,0
6,MR,8,100,sécurité,mdg,20240318-947-37960,safety,1
6,LG,9,0,sécurité,mdg,20240318-947-37960,safety,0
6,LO,10,30,sécurité,mdg,20240318-947-37960,safety,0.3
6,MG,11,0,sécurité,mdg,20240318-947-37960,safety,0
6,DG,12,0,sécurité,mdg,20240318-947-37960,safety,0
6,SR,13,100,sécurité,mdg,20240318-947-37960,safety,1
6,DO,14,100,sécurité,mdg,20240318-947-37960,safety,1
6,SH,15,100,sécurité,mdg,20240318-947-37960,safety,1
6,MO,16,20,sécurité,mdg,20240318-947-37960,safety,0.2
6,DP,17,10,sécurité,mdg,20240318-947-37960,safety,0.1
6,WH,18,80,sécurité,mdg,20240318-947-37960,safety,0.8
6,SC,19,10,sécurité,mdg,20240318-947-37960,safety,0.1
6,BK,20,80,sécurité,mdg,20240318-947-37960,safety,0.8
6,A2,21,60,sécurité,mdg,20240318-947-37960,safety,0.6
6,SO,22,100,sécurité,mdg,20240318-947-37960,safety,1
6,LY,23,100,sécurité,mdg,20240318-947-37960,safety,1
6,DH,24,10,sécurité,mdg,20240318-947-37960,safety,0.1
6,SP,25,0,sécurité,mdg,20240318-947-37960,safety,0
6,LR,26,90,sécurité,mdg,20240318-947-37960,safety,0.9
6,LB,27,10,sécurité,mdg,20240318-947-37960,safety,0.1
6,MY,28,80,sécurité,mdg,20240318-947-37960,safety,0.8
6,MH,29,0,sécurité,mdg,20240318-947-37960,safety,0
6,MB,30,0,sécurité,mdg,20240318-947-37960,safety,0
6,A3,31,100,sécurité,mdg,20240318-947-37960,safety,1
6,SG,32,0,sécurité,mdg,20240318-947-37960,safety,0
6,DY,33,80,sécurité,mdg,20240318-947-37960,safety,0.8
6,SB,34,100,sécurité,mdg,20240318-947-37960,safety,1
6,SY,35,50,sécurité,mdg,20240318-947-37960,safety,0.5
6,DB,36,0,sécurité,mdg,20240318-947-37960,safety,0
6,A1,37,0,sécurité,mdg,20240318-947-37960,safety,0
7,LH,1,80,en colère,mdg,20240318-947-37960,angry,0.8
7,A1,2,100,en colère,mdg,20240318-947-37960,angry,1
7,A3,3,90,en colère,mdg,20240318-947-37960,angry,0.9
7,MC,4,10,en colère,mdg,20240318-947-37960,angry,0.1
7,DP,5,100,en colère,mdg,20240318-947-37960,angry,1
