country,concept_a,concept_b,color_1,color_2,A_to_C1,B_to_C2,A_to_C2,B_to_C1
USA,justice,tree,LG,MO,0.20600000000000002,0.2726,0.2096,0.38939999999999997
USA,justice,tree,LG,MP,0.20600000000000002,0.0974,0.2626,0.38939999999999997
USA,justice,tree,LG,MR,0.20600000000000002,0.14400000000000002,0.2048,0.38939999999999997
USA,justice,tree,LG,MY,0.20600000000000002,0.2668,0.2954,0.38939999999999997
USA,justice,tree,LG,SB,0.20600000000000002,0.1318,0.38439999999999996,0.38939999999999997
USA,justice,tree,LG,SC,0.20600000000000002,0.1602,0.2864,0.38939999999999997
USA,justice,tree,LG,SG,0.20600000000000002,0.6686,0.2316,0.38939999999999997
USA,justice,tree,LG,SH,0.20600000000000002,0.42119999999999996,0.1796,0.38939999999999997
USA,justice,tree,LG,SO,0.20600000000000002,0.20379999999999998,0.2546,0.38939999999999997
USA,justice,tree,LG,SP,0.20600000000000002,0.0786,0.2242,0.38939999999999997
USA,justice,tree,LG,SR,0.20600000000000002,0.12560000000000002,0.28,0.38939999999999997
USA,justice,tree,LG,SY,0.20600000000000002,0.2548,0.2696,0.38939999999999997
USA,justice,tree,LG,WH,0.20600000000000002,0.1258,0.5484,0.38939999999999997
USA,justice,tree,LH,LO,0.1824,0.2118,0.193,0.35119999999999996
USA,justice,tree,LH,LP,0.1824,0.084,0.2122,0.35119999999999996
USA,justice,tree,LH,LR,0.1824,0.11720000000000001,0.1972,0.35119999999999996
USA,justice,tree,LH,LY,0.1824,0.1948,0.2792,0.35119999999999996
USA,justice,tree,LH,MB,0.1824,0.10679999999999999,0.4008,0.35119999999999996
USA,justice,tree,LH,MC,0.1824,0.221,0.3186,0.35119999999999996
USA,justice,tree,LH,MG,0.1824,0.7166,0.2488,0.35119999999999996
USA,justice,tree,LH,MH,0.1824,0.7070000000000001,0.1802,0.35119999999999996
USA,justice,tree,LH,MO,0.1824,0.2726,0.2096,0.35119999999999996
USA,justice,tree,LH,MP,0.1824,0.0974,0.2626,0.35119999999999996
USA,justice,tree,LH,MR,0.1824,0.14400000000000002,0.2048,0.35119999999999996
USA,justice,tree,LH,MY,0.1824,0.2668,0.2954,0.35119999999999996
USA,justice,tree,LH,SB,0.1824,0.1318,0.38439999999999996,0.35119999999999996
USA,justice,tree,LH,SC,0.1824,0.1602,0.2864,0.35119999999999996
USA,justice,tree,LH,SG,0.1824,0.6686,0.2316,0.35119999999999996
USA,justice,tree,LH,SH,0.1824,0.42119999999999996,0.1796,0.35119999999999996
USA,justice,tree,LH,SO,0.1824,0.20379999999999998,0.2546,0.35119999999999996
USA,justice,tree,LH,SP,0.1824,0.0786,0.2242,0.35119999999999996
USA,justice,tree,LH,SR,0.1824,0.12560000000000002,0.28,0.35119999999999996
USA,justice,tree,LH,SY,0.1824,0.2548,0.2696,0.35119999999999996
USA,justice,tree,LH,WH,0.1824,0.1258,0.5484,0.35119999999999996
USA,justice,tree,LO,LP,0.193,0.084,0.2122,0.2118
USA,justice,tree,LO,LR,0.193,0.11720000000000001,0.1972,0.2118
USA,justice,tree,LO,LY,0.193,0.1948,0.2792,0.2118
USA,justice,tree,LO,MB,0.193,0.10679999999999999,0.4008,0.2118
USA,justice,tree,LO,MC,0.193,0.221,0.3186,0.2118
USA,justice,tree,LO,MG,0.193,0.7166,0.2488,0.2118
USA,justice,tree,LO,MH,0.193,0.7070000000000001,0.1802,0.2118
USA,justice,tree,LO,MO,0.193,0.2726,0.2096,0.2118
USA,justice,tree,LO,MP,0.193,0.0974,0.2626,0.2118
USA,justice,tree,LO,MR,0.193,0.14400000000000002,0.2048,0.2118
USA,justice,tree,LO,MY,0.193,0.2668,0.2954,0.2118
USA,justice,tree,LO,SB,0.193,0.1318,0.38439999999999996,0.2118
USA,justice,tree,LO,SC,0.193,0.1602,0.2864,0.2118
USA,justice,tree,LO,SG,0.193,0.6686,0.2316,0.2118
USA,justice,tree,LO,SH,0.193,0.42119999999999996,0.1796,0.2118
USA,justice,tree,LO,SO,0.193,0.20379999999999998,0.2546,0.2118
USA,justice,tree,LO,SP,0.193,0.0786,0.2242,0.2118
USA,justice,tree,LO,SR,0.193,0.12560000000000002,0.28,0.2118
USA,justice,tree,LO,SY,0.193,0.2548,0.2696,0.2118
USA,justice,tree,LO,WH,0.193,0.1258,0.5484,0.2118
USA,justice,tree,LP,LR,0.2122,0.11720000000000001,0.1972,0.084
USA,justice,tree,LP,LY,0.2122,0.1948,0.2792,0.084
USA,justice,tree,LP,MB,0.2122,0.10679999999999999,0.4008,0.084
USA,justice,tree,LP,MC,0.2122,0.221,0.3186,0.084
USA,justice,tree,LP,MG,0.2122,0.7166,0.2488,0.084
USA,justice,tree,LP,MH,0.2122,0.7070000000000001,0.1802,0.084
USA,justice,tree,LP,MO,0.2122,0.2726,0.2096,0.084
USA,justice,tree,LP,MP,0.2122,0.0974,0.2626,0.084
USA,justice,tree,LP,MR,0.2122,0.14400000000000002,0.2048,0.084
USA,justice,tree,LP,MY,0.2122,0.2668,0.2954,0.084
USA,justice,tree,LP,SB,0.2122,0.1318,0.38439999999999996,0.084
USA,justice,tree,LP,SC,0.2122,0.1602,0.2864,0.084
USA,justice,tree,LP,SG,0.2122,0.6686,0.2316,0.084
USA,justice,tree,LP,SH,0.2122,0.42119999999999996,0.1796,0.084
USA,justice,tree,LP,SO,0.2122,0.20379999999999998,0.2546,0.084
USA,justice,tree,LP,SP,0.2122,0.0786,0.2242,0.084
USA,justice,tree,LP,SR,0.2122,0.12560000000000002,0.28,0.084
USA,justice,tree,LP,SY,0.2122,0.2548,0.2696,0.084
USA,justice,tree,LP,WH,0.2122,0.1258,0.5484,0.084
USA,justice,tree,LR,LY,0.1972,0.1948,0.2792,0.11720000000000001
USA,justice,tree,LR,MB,0.1972,0.10679999999999999,0.4008,0.11720000000000001
USA,justice,tree,LR,MC,0.1972,0.221,0.3186,0.11720000000000001
USA,justice,tree,LR,MG,0.1972,0.7166,0.2488,0.11720000000000001
USA,justice,tree,LR,MH,0.1972,0.7070000000000001,0.1802,0.11720000000000001
USA,justice,tree,LR,MO,0.1972,0.2726,0.2096,0.11720000000000001
USA,justice,tree,LR,MP,0.1972,0.0974,0.2626,0.11720000000000001
USA,justice,tree,LR,MR,0.1972,0.14400000000000002,0.2048,0.11720000000000001
USA,justice,tree,LR,MY,0.1972,0.2668,0.2954,0.11720000000000001
USA,justice,tree,LR,SB,0.1972,0.1318,0.38439999999999996,0.11720000000000001
USA,justice,tree,LR,SC,0.1972,0.1602,0.2864,0.11720000000000001
USA,justice,tree,LR,SG,0.1972,0.6686,0.2316,0.11720000000000001
USA,justice,tree,LR,SH,0.1972,0.42119999999999996,0.1796,0.11720000000000001
USA,justice,tree,LR,SO,0.1972,0.20379999999999998,0.2546,0.11720000000000001
USA,justice,tree,LR,SP,0.1972,0.0786,0.2242,0.11720000000000001
USA,justice,tree,LR,SR,0.1972,0.12560000000000002,0.28,0.11720000000000001
USA,justice,tree,LR,SY,0.1972,0.2548,0.2696,0.11720000000000001
USA,justice,tree,LR,WH,0.1972,0.1258,0.5484,0.11720000000000001
USA,justice,tree,LY,MB,0.2792,0.10679999999999999,0.4008,0.1948
USA,justice,tree,LY,MC,0.2792,0.221,0.3186,0.1948
USA,justice,tree,LY,MG,0.2792,0.7166,0.2488,0.1948
USA,justice,tree,LY,MH,0.2792,0.7070000000000001,0.1802,0.1948
USA,justice,tree,LY,MO,0.2792,0.2726,0.2096,0.1948
USA,justice,tree,LY,MP,0.2792,0.0974,0.2626,0.1948
USA,justice,tree,LY,MR,0.2792,0.14400000000000002,0.2048,0.1948
USA,justice,tree,LY,MY,0.2792,0.2668,0.2954,0.1948
USA,justice,tree,LY,SB,0.2792,0.1318,0.38439999999999996,0.1948
USA,justice,tree,LY,SC,0.2792,0.1602,0.2864,0.1948
USA,justice,tree,LY,SG,0.2792,0.6686,0.2316,0.1948
USA,justice,tree,LY,SH,0.2792,0.42119999999999996,0.1796,0.1948
USA,justice,tree,LY,SO,0.2792,0.20379999999999998,0.2546,0.1948
USA,justice,tree,LY,SP,0.2792,0.0786,0.2242,0.1948
USA,justice,tree,LY,SR,0.2792,0.12560000000000002,0.28,0.1948
USA,justice,tree,LY,SY,0.2792,0.2548,0.2696,0.1948
USA,justice,tree,LY,WH,0.2792,0.1258,0.5484,0.1948
USA,justice,tree,MB,MC,0.4008,0.221,0.3186,0.10679999999999999
USA,justice,tree,MB,MG,0.4008,0.7166,0.2488,0.10679999999999999
USA,justice,tree,MB,MH,0.4008,0.7070000000000001,0.1802,0.10679999999999999
USA,justice,tree,MB,MO,0.4008,0.2726,0.2096,0.10679999999999999
USA,justice,tree,MB,MP,0.4008,0.0974,0.2626,0.10679999999999999
USA,justice,tree,MB,MR,0.4008,0.14400000000000002,0.2048,0.10679999999999999
USA,justice,tree,MB,MY,0.4008,0.2668,0.2954,0.10679999999999999
USA,justice,tree,MB,SB,0.4008,0.1318,0.38439999999999996,0.10679999999999999
USA,justice,tree,MB,SC,0.4008,0.1602,0.2864,0.10679999999999999
USA,justice,tree,MB,SG,0.4008,0.6686,0.2316,0.10679999999999999
USA,justice,tree,MB,SH,0.4008,0.42119999999999996,0.1796,0.10679999999999999
USA,justice,tree,MB,SO,0.4008,0.20379999999999998,0.2546,0.10679999999999999
USA,justice,tree,MB,SP,0.4008,0.0786,0.2242,0.10679999999999999
USA,justice,tree,MB,SR,0.4008,0.12560000000000002,0.28,0.10679999999999999
USA,justice,tree,MB,SY,0.4008,0.2548,0.2696,0.10679999999999999
USA,justice,tree,MB,WH,0.4008,0.1258,0.5484,0.10679999999999999
USA,justice,tree,MC,MG,0.3186,0.7166,0.2488,0.221
USA,justice,tree,MC,MH,0.3186,0.7070000000000001,0.1802,0.221
USA,justice,tree,MC,MO,0.3186,0.2726,0.2096,0.221
USA,justice,tree,MC,MP,0.3186,0.0974,0.2626,0.221
USA,justice,tree,MC,MR,0.3186,0.14400000000000002,0.2048,0.221
USA,justice,tree,MC,MY,0.3186,0.2668,0.2954,0.221
USA,justice,tree,MC,SB,0.3186,0.1318,0.38439999999999996,0.221
USA,justice,tree,MC,SC,0.3186,0.1602,0.2864,0.221
USA,justice,tree,MC,SG,0.3186,0.6686,0.2316,0.221
USA,justice,tree,MC,SH,0.3186,0.42119999999999996,0.1796,0.221
USA,justice,tree,MC,SO,0.3186,0.20379999999999998,0.2546,0.221
USA,justice,tree,MC,SP,0.3186,0.0786,0.2242,0.221
USA,justice,tree,MC,SR,0.3186,0.12560000000000002,0.28,0.221
USA,justice,tree,MC,SY,0.3186,0.2548,0.2696,0.221
USA,justice,tree,MC,WH,0.3186,0.1258,0.5484,0.221
USA,justice,tree,MG,MH,0.2488,0.7070000000000001,0.1802,0.7166
USA,justice,tree,MG,MO,0.2488,0.2726,0.2096,0.7166
USA,justice,tree,MG,MP,0.2488,0.0974,0.2626,0.7166
USA,justice,tree,MG,MR,0.2488,0.14400000000000002,0.2048,0.7166
USA,justice,tree,MG,MY,0.2488,0.2668,0.2954,0.7166
USA,justice,tree,MG,SB,0.2488,0.1318,0.38439999999999996,0.7166
USA,justice,tree,MG,SC,0.2488,0.1602,0.2864,0.7166
USA,justice,tree,MG,SG,0.2488,0.6686,0.2316,0.7166
USA,justice,tree,MG,SH,0.2488,0.42119999999999996,0.1796,0.7166
USA,justice,tree,MG,SO,0.2488,0.20379999999999998,0.2546,0.7166
USA,justice,tree,MG,SP,0.2488,0.0786,0.2242,0.7166
USA,justice,tree,MG,SR,0.2488,0.12560000000000002,0.28,0.7166
USA,justice,tree,MG,SY,0.2488,0.2548,0.2696,0.7166
USA,justice,tree,MG,WH,0.2488,0.1258,0.5484,0.7166
USA,justice,tree,MH,MO,0.1802,0.2726,0.2096,0.7070000000000001
USA,justice,tree,MH,MP,0.1802,0.0974,0.2626,0.7070000000000001
USA,justice,tree,MH,MR,0.1802,0.14400000000000002,0.2048,0.7070000000000001
USA,justice,tree,MH,MY,0.1802,0.2668,0.2954,0.7070000000000001
USA,justice,tree,MH,SB,0.1802,0.1318,0.38439999999999996,0.7070000000000001
USA,justice,tree,MH,SC,0.1802,0.1602,0.2864,0.7070000000000001
USA,justice,tree,MH,SG,0.1802,0.6686,0.2316,0.7070000000000001
USA,justice,tree,MH,SH,0.1802,0.42119999999999996,0.1796,0.7070000000000001
USA,justice,tree,MH,SO,0.1802,0.20379999999999998,0.2546,0.7070000000000001
USA,justice,tree,MH,SP,0.1802,0.0786,0.2242,0.7070000000000001
USA,justice,tree,MH,SR,0.1802,0.12560000000000002,0.28,0.7070000000000001
USA,justice,tree,MH,SY,0.1802,0.2548,0.2696,0.7070000000000001
USA,justice,tree,MH,WH,0.1802,0.1258,0.5484,0.7070000000000001
USA,justice,tree,MO,MP,0.2096,0.0974,0.2626,0.2726
USA,justice,tree,MO,MR,0.2096,0.14400000000000002,0.2048,0.2726
USA,justice,tree,MO,MY,0.2096,0.2668,0.2954,0.2726
USA,justice,tree,MO,SB,0.2096,0.1318,0.38439999999999996,0.2726
USA,justice,tree,MO,SC,0.2096,0.1602,0.2864,0.2726
USA,justice,tree,MO,SG,0.2096,0.6686,0.2316,0.2726
USA,justice,tree,MO,SH,0.2096,0.42119999999999996,0.1796,0.2726
USA,justice,tree,MO,SO,0.2096,0.20379999999999998,0.2546,0.2726
USA,justice,tree,MO,SP,0.2096,0.0786,0.2242,0.2726
USA,justice,tree,MO,SR,0.2096,0.12560000000000002,0.28,0.2726
USA,justice,tree,MO,SY,0.2096,0.2548,0.2696,0.2726
USA,justice,tree,MO,WH,0.2096,0.1258,0.5484,0.2726
USA,justice,tree,MP,MR,0.2626,0.14400000000000002,0.2048,0.0974
USA,justice,tree,MP,MY,0.2626,0.2668,0.2954,0.0974
USA,justice,tree,MP,SB,0.2626,0.1318,0.38439999999999996,0.0974
USA,justice,tree,MP,SC,0.2626,0.1602,0.2864,0.0974
USA,justice,tree,MP,SG,0.2626,0.6686,0.2316,0.0974
USA,justice,tree,MP,SH,0.2626,0.42119999999999996,0.1796,0.0974
USA,justice,tree,MP,SO,0.2626,0.20379999999999998,0.2546,0.0974
USA,justice,tree,MP,SP,0.2626,0.0786,0.2242,0.0974
USA,justice,tree,MP,SR,0.2626,0.12560000000000002,0.28,0.0974
USA,justice,tree,MP,SY,0.2626,0.2548,0.2696,0.0974
USA,justice,tree,MP,WH,0.2626,0.1258,0.5484,0.0974
USA,justice,tree,MR,MY,0.2048,0.2668,0.2954,0.14400000000000002
USA,justice,tree,MR,SB,0.2048,0.1318,0.38439999999999996,0.14400000000000002
USA,justice,tree,MR,SC,0.2048,0.1602,0.2864,0.14400000000000002
USA,justice,tree,MR,SG,0.2048,0.6686,0.2316,0.14400000000000002
USA,justice,tree,MR,SH,0.2048,0.42119999999999996,0.1796,0.14400000000000002
USA,justice,tree,MR,SO,0.2048,0.20379999999999998,0.2546,0.14400000000000002
USA,justice,tree,MR,SP,0.2048,0.0786,0.2242,0.14400000000000002
USA,justice,tree,MR,SR,0.2048,0.12560000000000002,0.28,0.14400000000000002
USA,justice,tree,MR,SY,0.2048,0.2548,0.2696,0.14400000000000002
USA,justice,tree,MR,WH,0.2048,0.1258,0.5484,0.14400000000000002
USA,justice,tree,MY,SB,0.2954,0.1318,0.38439999999999996,0.2668
USA,justice,tree,MY,SC,0.2954,0.1602,0.2864,0.2668
USA,justice,tree,MY,SG,0.2954,0.6686,0.2316,0.2668
USA,justice,tree,MY,SH,0.2954,0.42119999999999996,0.1796,0.2668
USA,justice,tree,MY,SO,0.2954,0.20379999999999998,0.2546,0.2668
USA,justice,tree,MY,SP,0.2954,0.0786,0.2242,0.2668
USA,justice,tree,MY,SR,0.2954,0.12560000000000002,0.28,0.2668
USA,justice,tree,MY,SY,0.2954,0.2548,0.2696,0.2668
USA,justice,tree,MY,WH,0.2954,0.1258,0.5484,0.2668
USA,justice,tree,SB,SC,0.38439999999999996,0.1602,0.2864,0.1318
USA,justice,tree,SB,SG,0.38439999999999996,0.6686,0.2316,0.1318
USA,justice,tree,SB,SH,0.38439999999999996,0.42119999999999996,0.1796,0.1318
USA,justice,tree,SB,SO,0.38439999999999996,0.20379999999999998,0.2546,0.1318
USA,justice,tree,SB,SP,0.38439999999999996,0.0786,0.2242,0.1318
USA,justice,tree,SB,SR,0.38439999999999996,0.12560000000000002,0.28,0.1318
USA,justice,tree,SB,SY,0.38439999999999996,0.2548,0.2696,0.1318
USA,justice,tree,SB,WH,0.38439999999999996,0.1258,0.5484,0.1318
USA,justice,tree,SC,SG,0.2864,0.6686,0.2316,0.1602
USA,justice,tree,SC,SH,0.2864,0.42119999999999996,0.1796,0.1602
USA,justice,tree,SC,SO,0.2864,0.20379999999999998,0.2546,0.1602
USA,justice,tree,SC,SP,0.2864,0.0786,0.2242,0.1602
USA,justice,tree,SC,SR,0.2864,0.12560000000000002,0.28,0.1602
USA,justice,tree,SC,SY,0.2864,0.2548,0.2696,0.1602
USA,justice,tree,SC,WH,0.2864,0.1258,0.5484,0.1602
USA,justice,tree,SG,SH,0.2316,0.42119999999999996,0.1796,0.6686
USA,justice,tree,SG,SO,0.2316,0.20379999999999998,0.2546,0.6686
USA,justice,tree,SG,SP,0.2316,0.0786,0.2242,0.6686
USA,justice,tree,SG,SR,0.2316,0.12560000000000002,0.28,0.6686
USA,justice,tree,SG,SY,0.2316,0.2548,0.2696,0.6686
USA,justice,tree,SG,WH,0.2316,0.1258,0.5484,0.6686
USA,justice,tree,SH,SO,0.1796,0.20379999999999998,0.2546,0.42119999999999996
USA,justice,tree,SH,SP,0.1796,0.0786,0.2242,0.42119999999999996
USA,justice,tree,SH,SR,0.1796,0.12560000000000002,0.28,0.42119999999999996
USA,justice,tree,SH,SY,0.1796,0.2548,0.2696,0.42119999999999996
USA,justice,tree,SH,WH,0.1796,0.1258,0.5484,0.42119999999999996
USA,justice,tree,SO,SP,0.2546,0.0786,0.2242,0.20379999999999998
USA,justice,tree,SO,SR,0.2546,0.12560000000000002,0.28,0.20379999999999998
USA,justice,tree,SO,SY,0.2546,0.2548,0.2696,0.20379999999999998
USA,justice,tree,SO,WH,0.2546,0.1258,0.5484,0.20379999999999998
USA,justice,tree,SP,SR,0.2242,0.12560000000000002,0.28,0.0786
USA,justice,tree,SP,SY,0.2242,0.2548,0.2696,0.0786
USA,justice,tree,SP,WH,0.2242,0.1258,0.5484,0.0786
USA,justice,tree,SR,SY,0.28,0.2548,0.2696,0.12560000000000002
USA,justice,tree,SR,WH,0.28,0.1258,0.5484,0.12560000000000002
USA,justice,tree,SY,WH,0.2696,0.1258,0.5484,0.2548
USA,lightning,mango,A1,A2,0.37560000000000004,0.0432,0.3102,0.0426
USA,lightning,mango,A1,A3,0.37560000000000004,0.0602,0.51,0.0426
USA,lightning,mango,A1,BK,0.37560000000000004,0.049800000000000004,0.38079999999999997,0.0426
USA,lightning,mango,A1,DB,0.37560000000000004,0.046,0.17679999999999998,0.0426
USA,lightning,mango,A1,DC,0.37560000000000004,0.051,0.07,0.0426
USA,lightning,mango,A1,DG,0.37560000000000004,0.21780000000000002,0.0454,0.0426
USA,lightning,mango,A1,DH,0.37560000000000004,0.2748,0.0508,0.0426
USA,lightning,mango,A1,DO,0.37560000000000004,0.2664,0.0864,0.0426
USA,lightning,mango,A1,DP,0.37560000000000004,0.0458,0.0864,0.0426
USA,lightning,mango,A1,DR,0.37560000000000004,0.24060000000000004,0.09759999999999999,0.0426
USA,lightning,mango,A1,DY,0.37560000000000004,0.2826,0.1704,0.0426
USA,lightning,mango,A1,LB,0.37560000000000004,0.048600000000000004,0.25920000000000004,0.0426
USA,lightning,mango,A1,LC,0.37560000000000004,0.0738,0.19699999999999998,0.0426
USA,lightning,mango,A1,LG,0.37560000000000004,0.1262,0.12560000000000002,0.0426
USA,lightning,mango,A1,LH,0.37560000000000004,0.2614,0.4064,0.0426
USA,lightning,mango,A1,LO,0.37560000000000004,0.511,0.266,0.0426
USA,lightning,mango,A1,LP,0.37560000000000004,0.050600000000000006,0.0986,0.0426
USA,lightning,mango,A1,LR,0.37560000000000004,0.3972,0.13419999999999999,0.0426
USA,lightning,mango,A1,LY,0.37560000000000004,0.41,0.6106,0.0426
USA,lightning,mango,A1,MB,0.37560000000000004,0.0418,0.1838,0.0426
USA,lightning,mango,A1,MC,0.37560000000000004,0.059000000000000004,0.0958,0.0426
USA,lightning,mango,A1,MG,0.37560000000000004,0.195,0.063,0.0426
USA,lightning,mango,A1,MH,0.37560000000000004,0.2602,0.1054,0.0426
USA,lightning,mango,A1,MO,0.37560000000000004,0.585,0.1292,0.0426
USA,lightning,mango,A1,MP,0.37560000000000004,0.0536,0.0836,0.0426
USA,lightning,mango,A1,MR,0.37560000000000004,0.4012,0.1142,0.0426
USA,lightning,mango,A1,MY,0.37560000000000004,0.5876,0.305,0.0426
USA,lightning,mango,A1,SB,0.37560000000000004,0.037200000000000004,0.2398,0.0426
USA,lightning,mango,A1,SC,0.37560000000000004,0.0516,0.1882,0.0426
USA,lightning,mango,A1,SG,0.37560000000000004,0.198,0.07519999999999999,0.0426
USA,lightning,mango,A1,SH,0.37560000000000004,0.2394,0.2956,0.0426
USA,lightning,mango,A1,SO,0.37560000000000004,0.7842,0.30879999999999996,0.0426
USA,lightning,mango,A1,SP,0.37560000000000004,0.0524,0.1004,0.0426
USA,lightning,mango,A1,SR,0.37560000000000004,0.3182,0.17,0.0426
USA,lightning,mango,A1,SY,0.37560000000000004,0.4636,0.6809999999999999,0.0426
USA,lightning,mango,A1,WH,0.37560000000000004,0.0924,0.7757999999999999,0.0426
USA,lightning,mango,A2,A3,0.3102,0.0602,0.51,0.0432
USA,lightning,mango,A2,BK,0.3102,0.049800000000000004,0.38079999999999997,0.0432
USA,lightning,mango,A2,DB,0.3102,0.046,0.17679999999999998,0.0432
USA,lightning,mango,A2,DC,0.3102,0.051,0.07,0.0432
USA,lightning,mango,A2,DG,0.3102,0.21780000000000002,0.0454,0.0432
USA,lightning,mango,A2,DH,0.3102,0.2748,0.0508,0.0432
USA,lightning,mango,A2,DO,0.3102,0.2664,0.0864,0.0432
USA,lightning,mango,A2,DP,0.3102,0.0458,0.0864,0.0432
USA,lightning,mango,A2,DR,0.3102,0.24060000000000004,0.09759999999999999,0.0432
USA,lightning,mango,A2,DY,0.3102,0.2826,0.1704,0.0432
USA,lightning,mango,A2,LB,0.3102,0.048600000000000004,0.25920000000000004,0.0432
USA,lightning,mango,A2,LC,0.3102,0.0738,0.19699999999999998,0.0432
USA,lightning,mango,A2,LG,0.3102,0.1262,0.12560000000000002,0.0432
USA,lightning,mango,A2,LH,0.3102,0.2614,0.4064,0.0432
USA,lightning,mango,A2,LO,0.3102,0.511,0.266,0.0432
USA,lightning,mango,A2,LP,0.3102,0.050600000000000006,0.0986,0.0432
USA,lightning,mango,A2,LR,0.3102,0.3972,0.13419999999999999,0.0432
USA,lightning,mango,A2,LY,0.3102,0.41,0.6106,0.0432
USA,lightning,mango,A2,MB,0.3102,0.0418,0.1838,0.0432
USA,lightning,mango,A2,MC,0.3102,0.059000000000000004,0.0958,0.0432
USA,lightning,mango,A2,MG,0.3102,0.195,0.063,0.0432
USA,lightning,mango,A2,MH,0.3102,0.2602,0.1054,0.0432
USA,lightning,mango,A2,MO,0.3102,0.585,0.1292,0.0432
USA,lightning,mango,A2,MP,0.3102,0.0536,0.0836,0.0432
USA,lightning,mango,A2,MR,0.3102,0.4012,0.1142,0.0432
USA,lightning,mango,A2,MY,0.3102,0.5876,0.305,0.0432
USA,lightning,mango,A2,SB,0.3102,0.037200000000000004,0.2398,0.0432
USA,lightning,mango,A2,SC,0.3102,0.0516,0.1882,0.0432
USA,lightning,mango,A2,SG,0.3102,0.198,0.07519999999999999,0.0432
USA,lightning,mango,A2,SH,0.3102,0.2394,0.2956,0.0432
USA,lightning,mango,A2,SO,0.3102,0.7842,0.30879999999999996,0.0432
USA,lightning,mango,A2,SP,0.3102,0.0524,0.1004,0.0432
USA,lightning,mango,A2,SR,0.3102,0.3182,0.17,0.0432
USA,lightning,mango,A2,SY,0.3102,0.4636,0.6809999999999999,0.0432
USA,lightning,mango,A2,WH,0.3102,0.0924,0.7757999999999999,0.0432
USA,lightning,mango,A3,BK,0.51,0.049800000000000004,0.38079999999999997,0.0602
USA,lightning,mango,A3,DB,0.51,0.046,0.17679999999999998,0.0602
USA,lightning,mango,A3,DC,0.51,0.051,0.07,0.0602
USA,lightning,mango,A3,DG,0.51,0.21780000000000002,0.0454,0.0602
USA,lightning,mango,A3,DH,0.51,0.2748,0.0508,0.0602
USA,lightning,mango,A3,DO,0.51,0.2664,0.0864,0.0602
USA,lightning,mango,A3,DP,0.51,0.0458,0.0864,0.0602
USA,lightning,mango,A3,DR,0.51,0.24060000000000004,0.09759999999999999,0.0602
USA,lightning,mango,A3,DY,0.51,0.2826,0.1704,0.0602
USA,lightning,mango,A3,LB,0.51,0.048600000000000004,0.25920000000000004,0.0602
USA,lightning,mango,A3,LC,0.51,0.0738,0.19699999999999998,0.0602
USA,lightning,mango,A3,LG,0.51,0.1262,0.12560000000000002,0.0602
USA,lightning,mango,A3,LH,0.51,0.2614,0.4064,0.0602
USA,lightning,mango,A3,LO,0.51,0.511,0.266,0.0602
USA,lightning,mango,A3,LP,0.51,0.050600000000000006,0.0986,0.0602
USA,lightning,mango,A3,LR,0.51,0.3972,0.13419999999999999,0.0602
USA,lightning,mango,A3,LY,0.51,0.41,0.6106,0.0602
USA,lightning,mango,A3,MB,0.51,0.0418,0.1838,0.0602
USA,lightning,mango,A3,MC,0.51,0.059000000000000004,0.0958,0.0602
USA,lightning,mango,A3,MG,0.51,0.195,0.063,0.0602
USA,lightning,mango,A3,MH,0.51,0.2602,0.1054,0.0602
USA,lightning,mango,A3,MO,0.51,0.585,0.1292,0.0602
USA,lightning,mango,A3,MP,0.51,0.0536,0.0836,0.0602
USA,lightning,mango,A3,MR,0.51,0.4012,0.1142,0.0602
USA,lightning,mango,A3,MY,0.51,0.5876,0.305,0.0602
USA,lightning,mango,A3,SB,0.51,0.037200000000000004,0.2398,0.0602
USA,lightning,mango,A3,SC,0.51,0.0516,0.1882,0.0602
USA,lightning,mango,A3,SG,0.51,0.198,0.07519999999999999,0.0602
USA,lightning,mango,A3,SH,0.51,0.2394,0.2956,0.0602
USA,lightning,mango,A3,SO,0.51,0.7842,0.30879999999999996,0.0602
USA,lightning,mango,A3,SP,0.51,0.0524,0.1004,0.0602
USA,lightning,mango,A3,SR,0.51,0.3182,0.17,0.0602
USA,lightning,mango,A3,SY,0.51,0.4636,0.6809999999999999,0.0602
USA,lightning,mango,A3,WH,0.51,0.0924,0.7757999999999999,0.0602
USA,lightning,mango,BK,DB,0.38079999999999997,0.046,0.17679999999999998,0.049800000000000004
USA,lightning,mango,BK,DC,0.38079999999999997,0.051,0.07,0.049800000000000004
USA,lightning,mango,BK,DG,0.38079999999999997,0.21780000000000002,0.0454,0.049800000000000004
USA,lightning,mango,BK,DH,0.38079999999999997,0.2748,0.0508,0.049800000000000004
USA,lightning,mango,BK,DO,0.38079999999999997,0.2664,0.0864,0.049800000000000004
USA,lightning,mango,BK,DP,0.38079999999999997,0.0458,0.0864,0.049800000000000004
USA,lightning,mango,BK,DR,0.38079999999999997,0.24060000000000004,0.09759999999999999,0.049800000000000004
USA,lightning,mango,BK,DY,0.38079999999999997,0.2826,0.1704,0.049800000000000004
USA,lightning,mango,BK,LB,0.38079999999999997,0.048600000000000004,0.25920000000000004,0.049800000000000004
USA,lightning,mango,BK,LC,0.38079999999999997,0.0738,0.19699999999999998,0.049800000000000004
USA,lightning,mango,BK,LG,0.38079999999999997,0.1262,0.12560000000000002,0.049800000000000004
