country,concept,color,n_participants,n_ratings,mean_rating,sd_rating,se_rating
USA,safety,DO,50,50,0.205,0.22760734179902092,0.032188538966786404
USA,safety,DP,50,50,0.267,0.28595882392329114,0.04044068470725782
USA,safety,DR,50,50,0.34299999999999997,0.30636279680357104,0.043326242224616285
USA,safety,DY,50,50,0.175,0.22187742525262613,0.031378206397668654
USA,safety,LB,50,50,0.41480000000000006,0.3393766194008043,0.04799510179089495
USA,safety,LC,50,50,0.41960000000000003,0.30320034462314155,0.04287900394822431
USA,safety,LG,50,50,0.429,0.3175753164725701,0.04491193196304364
USA,safety,LH,50,50,0.3592,0.26649531909968105,0.03768812945797147
USA,safety,LO,50,50,0.3326,0.2748714727479231,0.03887269646695794
USA,safety,LP,50,50,0.27440000000000003,0.2753636556576464,0.03894230164156784
USA,safety,LR,50,50,0.3408,0.2854201342954356,0.04036450248949552
USA,safety,LY,50,50,0.3682,0.30486323464257664,0.043114172110046305
USA,safety,MB,50,50,0.4252,0.297295565155662,0.04204394202765114
USA,safety,MC,50,50,0.3784,0.27907544148637714,0.03946722742752937
USA,safety,MG,50,50,0.46299999999999997,0.32610409005564533,0.04611808269020308
USA,safety,MH,50,50,0.3322,0.2698547606338171,0.03816322623592893
USA,safety,MO,50,50,0.2762,0.28652663088111313,0.040520984737313984
USA,safety,MP,50,50,0.298,0.2960212347595547,0.04186372449473921
USA,safety,MR,50,50,0.272,0.2693605428432611,0.0380933332857119
USA,safety,MY,50,50,0.3212,0.26798294188783206,0.03789851109024131
USA,safety,SB,50,50,0.5024000000000001,0.33109934386857987,0.04682451825917787
USA,safety,SC,50,50,0.40020000000000006,0.3188467100187737,0.04509173416265911
USA,safety,SG,50,50,0.507,0.3331926573902485,0.047120557496442145
USA,safety,SH,50,50,0.39,0.2930556818303669,0.04144433197749994
USA,safety,SO,50,50,0.4068,0.34964962053870036,0.049447923544443634
USA,safety,SP,50,50,0.2808,0.27102857745248626,0.03832922900239929
USA,safety,SR,50,50,0.3344,0.3514643419658236,0.049704563909860305
USA,safety,SY,50,50,0.4586,0.35967110826760745,0.05086517593058123
USA,safety,WH,50,50,0.51,0.36302583255471066,0.051339605589065605
USA,sandstorm,A1,50,50,0.3454,0.348408685662252,0.049272428851214134
USA,sandstorm,A2,50,50,0.4254,0.33291667156224186,0.04708152720634317
USA,sandstorm,A3,50,50,0.3636,0.29685948026028774,0.0419822703103127
USA,sandstorm,BK,50,50,0.3184,0.3208366613485843,0.04537315577856717
USA,sandstorm,DB,50,50,0.07800000000000001,0.15140161485133452,0.02141142170879451
USA,sandstorm,DC,50,50,0.069,0.13653511172842636,0.01930898067464664
USA,sandstorm,DG,50,50,0.068,0.11764699879950447,0.016637798127475043
USA,sandstorm,DH,50,50,0.1458,0.1955535314778779,0.027655445638596888
USA,sandstorm,DO,50,50,0.612,0.2720444141409747,0.03847289000460094
USA,sandstorm,DP,50,50,0.0388,0.08740335770881752,0.012360701386875674
USA,sandstorm,DR,50,50,0.19899999999999998,0.24354733856572724,0.03444279492795234
USA,sandstorm,DY,50,50,0.598,0.29783573064523267,0.04212033296377881
USA,sandstorm,LB,50,50,0.09380000000000001,0.1710578133561986,0.024191227959822162
USA,sandstorm,LC,50,50,0.095,0.18722735278973812,0.026477946156245977
USA,sandstorm,LG,50,50,0.0802,0.1548335511813527,0.021896770799105774
USA,sandstorm,LH,50,50,0.2318,0.2805584081936652,0.039676950590528816
USA,sandstorm,LO,50,50,0.6781999999999999,0.29113914199227836,0.04117329231431463
USA,sandstorm,LP,50,50,0.049800000000000004,0.1011866329802388,0.014309950869152242
USA,sandstorm,LR,50,50,0.23399999999999999,0.29196029923010186,0.041289421484571716
USA,sandstorm,LY,50,50,0.5352,0.3150007450590476,0.04454783258201348
USA,sandstorm,MB,50,50,0.1018,0.16859188737835495,0.0238424933636547
USA,sandstorm,MC,50,50,0.0886,0.14767601051502124,0.02088454169074948
USA,sandstorm,MG,50,50,0.0728,0.1330036059047779,0.018809550331506317
USA,sandstorm,MH,50,50,0.1648,0.2327935057653684,0.032921973308576324
USA,sandstorm,MO,50,50,0.7142000000000001,0.24682547746642888,0.03490639377722385
USA,sandstorm,MP,50,50,0.049,0.09687462968987816,0.0137001415157297
USA,sandstorm,MR,50,50,0.21280000000000002,0.26992848637204275,0.0381736526298184
USA,sandstorm,MY,50,50,0.725,0.31232668663384094,0.04416966361286295
USA,sandstorm,SB,50,50,0.06480000000000001,0.14508604062305053,0.020518264636013184
USA,sandstorm,SC,50,50,0.0656,0.13338849199206942,0.018863981443967955
USA,sandstorm,SG,50,50,0.043,0.07728162122776563,0.010929271686248663
USA,sandstorm,SH,50,50,0.0922,0.13839148847249477,0.019571511991480193
USA,sandstorm,SO,50,50,0.4428,0.3124690352005838,0.04418979474023016
USA,sandstorm,SP,50,50,0.045,0.1080485529561519,0.015280372898537758
USA,sandstorm,SR,50,50,0.0944,0.17743248212851476,0.025092742263166736
USA,sandstorm,SY,50,50,0.2896,0.31149383326683255,0.04405188036015382
USA,sandstorm,WH,50,50,0.254,0.29666169834561745,0.041954299723700815
USA,sick,A1,50,50,0.4512,0.35818499381732666,0.050655007609498655
USA,sick,A2,50,50,0.4422,0.33728380830828325,0.047699133607842135
USA,sick,A3,50,50,0.242,0.2818162666761188,0.03985483864307201
USA,sick,BK,50,50,0.479,0.35958167304777466,0.05085252788049709
USA,sick,DB,50,50,0.20199999999999999,0.2620095028655196,0.03705373924230501
USA,sick,DC,50,50,0.24,0.25823577266853304,0.03652005319977348
USA,sick,DG,50,50,0.40399999999999997,0.3375663200145466,0.047739086796494815
USA,sick,DH,50,50,0.6995999999999999,0.30313976031809864,0.042870436033638444
USA,sick,DO,50,50,0.515,0.3133313431692478,0.04431174350265287
USA,sick,DP,50,50,0.1616,0.20828120708429215,0.02945541078460451
USA,sick,DR,50,50,0.4214,0.31128443584606025,0.0440222670929156
USA,sick,DY,50,50,0.7373999999999999,0.2837058695342119,0.040122068842013435
USA,sick,LB,50,50,0.1804,0.22016654178700493,0.03113625093759651
USA,sick,LC,50,50,0.2096,0.24447327803559513,0.03457374254357471
USA,sick,LG,50,50,0.3106,0.24845982716384088,0.03513752572799789
USA,sick,LH,50,50,0.4288,0.3002083630155726,0.04245587385144482
USA,sick,LO,50,50,0.2968,0.2982153721109382,0.0421740223747428
USA,sick,LP,50,50,0.1274,0.19097825498613977,0.0270084038319746
USA,sick,LR,50,50,0.212,0.2470478760508264,0.0349378456866546
USA,sick,LY,50,50,0.3392,0.27114902898289595,0.038346263421190685
USA,sick,MB,50,50,0.17859999999999998,0.20982023403915293,0.0296730620638467
USA,sick,MC,50,50,0.22219999999999998,0.24898397620763318,0.03521165159664148
USA,sick,MG,50,50,0.4232,0.29211711378018457,0.041311598410922155
USA,sick,MH,50,50,0.6592,0.24821682424190086,0.0351031599252075
USA,sick,MO,50,50,0.40759999999999996,0.27281271141609964,0.03858154364724254
USA,sick,MP,50,50,0.1502,0.20072816423802453,0.028387249221566838
USA,sick,MR,50,50,0.2618,0.27368751733109264,0.03870525988618527
USA,sick,MY,50,50,0.5162,0.2663118472768344,0.037662182623953155
USA,sick,SB,50,50,0.12459999999999999,0.18461443550253148,0.026108423849753305
USA,sick,SC,50,50,0.1522,0.21228869446091184,0.030022155084509963
USA,sick,SG,50,50,0.336,0.3032208059201366,0.042881897612595726
USA,sick,SH,50,50,0.4482,0.35363240455453226,0.05001117426156286
USA,sick,SO,50,50,0.30560000000000004,0.2877013757920755,0.04068711875585516
USA,sick,SP,50,50,0.124,0.18308022106972335,0.025891453163906723
USA,sick,SR,50,50,0.3264,0.3078480940002582,0.043536294968587255
USA,sick,SY,50,50,0.3208,0.3341259691573017,0.04725254771233105
USA,sick,WH,50,50,0.1844,0.29780256437267083,0.042115642544531776
USA,tree,A1,50,50,0.0992,0.13385706662598834,0.01893024790419517
USA,tree,A2,50,50,0.0934,0.12998602750657,0.01838280030187935
USA,tree,A3,50,50,0.1328,0.18362606190910072,0.02596864671570118
USA,tree,BK,50,50,0.138,0.1850317126707678,0.026167435752812145
USA,tree,DB,50,50,0.1272,0.1561009615732127,0.022076009695631876
USA,tree,DC,50,50,0.36219999999999997,0.286643417820106,0.04053750090461716
USA,tree,DG,50,50,0.8782,0.1867519363066571,0.026410712112431088
USA,tree,DH,50,50,0.8018000000000001,0.2361570732908632,0.033397653589827575
USA,tree,DO,50,50,0.652,0.3188819754795092,0.04509672145194466
USA,tree,DP,50,50,0.052000000000000005,0.08964783708421276,0.012678118704190737
USA,tree,DR,50,50,0.1928,0.2324144784558793,0.0328683707524174
USA,tree,DY,50,50,0.4092,0.2819816175800494,0.039878222792160946
USA,tree,LB,50,50,0.1298,0.1639747367301265,0.023189529657030257
USA,tree,LC,50,50,0.1636,0.20017094735067148,0.028308446853639035
USA,tree,LG,50,50,0.38939999999999997,0.2760612916268666,0.03904096226649489
USA,tree,LH,50,50,0.35119999999999996,0.27527084992117584,0.03892917692844957
USA,tree,LO,50,50,0.2118,0.21956998791236637,0.031051885479576505
USA,tree,LP,50,50,0.084,0.14484333549298944,0.020483940947354194
USA,tree,LR,50,50,0.11720000000000001,0.15906666552622725,0.022495423570865543
USA,tree,LY,50,50,0.1948,0.21513394024397442,0.03042453360197916
USA,tree,MB,50,50,0.10679999999999999,0.14784768775841647,0.02090882051934552
USA,tree,MC,50,50,0.221,0.2201506905067805,0.031134009228049073
USA,tree,MG,50,50,0.7166,0.2320416042920945,0.0328156383824691
USA,tree,MH,50,50,0.7070000000000001,0.2555366501929552,0.03613833963862666
USA,tree,MO,50,50,0.2726,0.2684863847116092,0.03796970865716781
USA,tree,MP,50,50,0.0974,0.14438907189130573,0.020419698372714838
USA,tree,MR,50,50,0.14400000000000002,0.18745339556861615,0.026509913432602557
USA,tree,MY,50,50,0.2668,0.24746420066798527,0.03499672287864819
USA,tree,SB,50,50,0.1318,0.1782876602457903,0.025213682712336313
USA,tree,SC,50,50,0.1602,0.2091917390182256,0.02958417944559876
USA,tree,SG,50,50,0.6686,0.2662667835085706,0.037655809644728123
USA,tree,SH,50,50,0.42119999999999996,0.2675637631424308,0.03783923026356081
USA,tree,SO,50,50,0.20379999999999998,0.20852142257684075,0.029489382385349948
USA,tree,SP,50,50,0.0786,0.11254042357648879,0.015915619333708327
USA,tree,SR,50,50,0.12560000000000002,0.18424872275469023,0.02605670425696032
USA,tree,SY,50,50,0.2548,0.2583877800863639,0.036541550294961256
USA,tree,WH,50,50,0.1258,0.1754421818824466,0.024811271303048325
