country,concept,color,n_participants,n_ratings,mean_rating,sd_rating,se_rating
MDG,sad,SP,50,50,0.397,0.38575793403826375,0.05455441021099384
MDG,sad,SR,50,50,0.24240000000000003,0.2804556060034734,0.03966241216536773
MDG,sad,SY,50,50,0.2104,0.2931041467061265,0.04145118594595974
MDG,sad,WH,50,50,0.3678,0.3740800416368406,0.05290290682959121
MDG,safety,A1,50,50,0.3688,0.3693217169518262,0.052229978099219
MDG,safety,A2,50,50,0.223,0.2604881602542677,0.036838588906920156
MDG,safety,A3,50,50,0.4706,0.38259804665748426,0.054107534652046846
MDG,safety,BK,50,50,0.3978,0.37998007466557654,0.05373729750235996
MDG,safety,DB,50,50,0.3774,0.37543340940566167,0.05309430193494574
MDG,safety,DC,50,50,0.3034,0.328867009905344,0.046508818562522446
MDG,safety,DG,50,50,0.38880000000000003,0.3582419658868137,0.05066306467683315
MDG,safety,DH,50,50,0.36840000000000006,0.36679171646222614,0.0518721819986987
MDG,safety,DO,50,50,0.2304,0.30272881378203426,0.0428123194171672
MDG,safety,DP,50,50,0.214,0.26002354681443596,0.03677288264413307
MDG,safety,DR,50,50,0.40259999999999996,0.3730503604455723,0.05275728791903
MDG,safety,DY,50,50,0.2718,0.28140819360596353,0.03979712839604673
MDG,safety,LB,50,50,0.32539999999999997,0.3325793445302388,0.04703382195998179
MDG,safety,LC,50,50,0.3148,0.3255591109059575,0.04604101099973317
MDG,safety,LG,50,50,0.35119999999999996,0.34368732823867215,0.04860472808109038
MDG,safety,LH,50,50,0.3446,0.3392200537968815,0.04797296007084807
MDG,safety,LO,50,50,0.2774,0.3016201828357605,0.042655535325178504
MDG,safety,LP,50,50,0.2554,0.3117836115131186,0.04409286119275166
MDG,safety,LR,50,50,0.3818,0.32786688438686673,0.046367379455291846
MDG,safety,LY,50,50,0.3554,0.34886527427050795,0.04933700023143619
MDG,safety,MB,50,50,0.3384,0.358075126081619,0.05063946996530816
MDG,safety,MC,50,50,0.3128,0.3228510745320985,0.04565803682300206
MDG,safety,MG,50,50,0.32520000000000004,0.3349214955228543,0.047365052129870036
MDG,safety,MH,50,50,0.3084,0.3061369574793182,0.04329430372108873
MDG,safety,MO,50,50,0.258,0.29941439442992174,0.04234358973725226
MDG,safety,MP,50,50,0.23879999999999998,0.29634949031196806,0.041910146840153935
MDG,safety,MR,50,50,0.2926,0.3160522431626823,0.044696536869910465
MDG,safety,MY,50,50,0.3096,0.3230970031884972,0.045692816387127584
MDG,safety,SB,50,50,0.451,0.3874735013981141,0.05479702807374033
MDG,safety,SC,50,50,0.38,0.34573789765883484,0.048894722389548534
MDG,safety,SG,50,50,0.44179999999999997,0.40424628783019123,0.05716905827884343
MDG,safety,SH,50,50,0.4042,0.37494538377785974,0.05302528468878343
MDG,safety,SO,50,50,0.3436,0.3428259509620899,0.048482910938404115
MDG,safety,SP,50,50,0.2564,0.2946167347727608,0.041665098201771535
MDG,safety,SR,50,50,0.4582,0.41681831798048613,0.058947011833354476
MDG,safety,SY,50,50,0.3542,0.35202672672189333,0.04978409712479088
MDG,safety,WH,50,50,0.4914,0.37500481629560173,0.0530336897160471
MDG,sandstorm,A1,50,50,0.4604,0.37346125116596635,0.05281539664197345
MDG,sandstorm,A2,50,50,0.5138,0.3610522603361978,0.05106050032929124
MDG,sandstorm,A3,50,50,0.35339999999999994,0.350187180268624,0.04952394597050799
MDG,sandstorm,BK,50,50,0.4714,0.37328661636761595,0.0527906995519445
MDG,sandstorm,DB,50,50,0.1752,0.21371581359270503,0.03022398020764037
MDG,sandstorm,DC,50,50,0.1816,0.24508524131453546,0.034660287220449885
MDG,sandstorm,DG,50,50,0.1648,0.22925113223854113,0.032421006040113276
MDG,sandstorm,DH,50,50,0.2462,0.299863166073039,0.04240705563166274
MDG,sandstorm,DO,50,50,0.5044,0.3558327972402723,0.05032235677943487
MDG,sandstorm,DP,50,50,0.158,0.2433105012119288,0.03440930106817051
MDG,sandstorm,DR,50,50,0.2612,0.3089920413742935,0.043698073557687435
MDG,sandstorm,DY,50,50,0.455,0.3366900712549044,0.047615166508504954
MDG,sandstorm,LB,50,50,0.1938,0.20691997861738823,0.029262904008666126
MDG,sandstorm,LC,50,50,0.1726,0.2219469508229204,0.03138803879811284
MDG,sandstorm,LG,50,50,0.16820000000000002,0.22414181006766268,0.03169843876925429
MDG,sandstorm,LH,50,50,0.4296,0.32600212845179716,0.046103663141902736
MDG,sandstorm,LO,50,50,0.5244,0.40390016952060753,0.057120109758083536
MDG,sandstorm,LP,50,50,0.22460000000000002,0.26758336484702694,0.03784200236320936
MDG,sandstorm,LR,50,50,0.24960000000000002,0.271059598838427,0.03833361608887139
MDG,sandstorm,LY,50,50,0.4286,0.3803489804623847,0.053789468660468374
MDG,sandstorm,MB,50,50,0.2206,0.2835158995649493,0.04009520303131596
MDG,sandstorm,MC,50,50,0.1328,0.1619654788111671,0.022905377677100467
MDG,sandstorm,MG,50,50,0.1602,0.2093380236919832,0.02960486722255829
MDG,sandstorm,MH,50,50,0.3214,0.31198515139967403,0.04412136323684424
MDG,sandstorm,MO,50,50,0.5322,0.3389316347897087,0.04793217146368908
MDG,sandstorm,MP,50,50,0.1912,0.25804318575441143,0.03649281729718485
MDG,sandstorm,MR,50,50,0.22940000000000002,0.27497242904461144,0.03888697384335631
MDG,sandstorm,MY,50,50,0.5384,0.3746746071252892,0.05298699108733951
MDG,sandstorm,SB,50,50,0.10980000000000001,0.1454968966637279,0.02057636845450407
MDG,sandstorm,SC,50,50,0.175,0.22018776773750284,0.031139252740303353
MDG,sandstorm,SG,50,50,0.1528,0.2207967021344961,0.031225369068585685
MDG,sandstorm,SH,50,50,0.25920000000000004,0.3233361806452933,0.04572664118744908
MDG,sandstorm,SO,50,50,0.35359999999999997,0.3440026103365603,0.04864931570297106
MDG,sandstorm,SP,50,50,0.15259999999999999,0.222204263446671,0.03142442829834063
MDG,sandstorm,SR,50,50,0.2004,0.2542532884622686,0.0359568448821299
MDG,sandstorm,SY,50,50,0.3272,0.33821886405107565,0.047831370459145324
MDG,sandstorm,WH,50,50,0.3752,0.37387785847950994,0.05287431381327316
MDG,sick,A1,50,50,0.5234,0.3790191961107091,0.053601408753951266
MDG,sick,A2,50,50,0.5204,0.35853989616618276,0.05070519838100569
MDG,sick,A3,50,50,0.4454,0.3905684501924269,0.05523471992971708
MDG,sick,BK,50,50,0.5416,0.3821013862677747,0.054037296266144765
MDG,sick,DB,50,50,0.2758,0.3159959312577119,0.04468857316393724
MDG,sick,DC,50,50,0.2948,0.33440925678038314,0.04729261063219247
MDG,sick,DG,50,50,0.316,0.3257456125285998,0.0460673863121477
MDG,sick,DH,50,50,0.3546,0.33523193311436167,0.047408954635088055
MDG,sick,DO,50,50,0.3264,0.3307058622808776,0.04676887155939061
MDG,sick,DP,50,50,0.45039999999999997,0.3842987783228151,0.05434805443075367
MDG,sick,DR,50,50,0.4266,0.3760406512979301,0.05318017890691445
MDG,sick,DY,50,50,0.3178,0.3344766853776575,0.047302146475868195
MDG,sick,LB,50,50,0.373,0.3619067982398851,0.05118135023858688
MDG,sick,LC,50,50,0.3172,0.2956351861083286,0.041809128970909236
MDG,sick,LG,50,50,0.3378,0.32701051596396785,0.046246270671486685
MDG,sick,LH,50,50,0.353,0.3396411671882247,0.048032514497781516
MDG,sick,LO,50,50,0.30820000000000003,0.3194937960497601,0.04518324594676343
MDG,sick,LP,50,50,0.38280000000000003,0.3456141531493508,0.04887722227319038
MDG,sick,LR,50,50,0.2924,0.3222152911913881,0.04556812348068571
MDG,sick,LY,50,50,0.23620000000000002,0.28965066926227123,0.04096279048211477
MDG,sick,MB,50,50,0.3594,0.3281140294570329,0.04640233104630211
MDG,sick,MC,50,50,0.3762,0.3155551635205638,0.0446262391927641
MDG,sick,MG,50,50,0.3484,0.3403621120908419,0.04813447150368202
MDG,sick,MH,50,50,0.35719999999999996,0.3290123749300972,0.046529376281472516
MDG,sick,MO,50,50,0.2638,0.2893545949741477,0.04092091925474135
MDG,sick,MP,50,50,0.40199999999999997,0.3825798569433256,0.05410496223800095
MDG,sick,MR,50,50,0.34380000000000005,0.37132355658302824,0.05251308097483319
MDG,sick,MY,50,50,0.2784,0.2926330850211227,0.041384567763595066
MDG,sick,SB,50,50,0.2738,0.3216341564763371,0.04548593862112661
MDG,sick,SC,50,50,0.3056,0.3313741334602485,0.04686337937591155
MDG,sick,SG,50,50,0.2636,0.3250793309771808,0.04597315987151013
MDG,sick,SH,50,50,0.2192,0.283648532158935,0.04011396011263869
MDG,sick,SO,50,50,0.13699999999999998,0.18619991450928572,0.02633264444117427
MDG,sick,SP,50,50,0.3604,0.38263831699485223,0.054113229737773556
MDG,sick,SR,50,50,0.3258,0.3549078063672426,0.05019154331566388
MDG,sick,SY,50,50,0.18059999999999998,0.23646555601963148,0.03344127963570577
MDG,sick,WH,50,50,0.4664,0.40438797293324785,0.05718909557827632
MDG,tree,A1,50,50,0.2184,0.2887365864010493,0.04083351964416749
MDG,tree,A2,50,50,0.2534,0.32975321632012844,0.046634147075607466
MDG,tree,A3,50,50,0.1714,0.21749980060980773,0.030759116783583403
MDG,tree,BK,50,50,0.254,0.30939044746015,0.04375441668668246
MDG,tree,DB,50,50,0.18239999999999998,0.2523971603061576,0.035694348720942425
MDG,tree,DC,50,50,0.3126,0.3227421413387449,0.04564263134305874
MDG,tree,DG,50,50,0.742,0.3095025633733812,0.043770272271187405
MDG,tree,DH,50,50,0.561,0.346929681753569,0.049063266112567894
MDG,tree,DO,50,50,0.38020000000000004,0.35963411111510407,0.05085994374309728
MDG,tree,DP,50,50,0.0852,0.14783112262418402,0.02090647785559611
MDG,tree,DR,50,50,0.16579999999999998,0.23567610080319115,0.03332963380830816
MDG,tree,DY,50,50,0.3624,0.33582405500256723,0.04749269331557588
MDG,tree,LB,50,50,0.2656,0.3195478949122606,0.045190896681269146
MDG,tree,LC,50,50,0.299,0.3377793628379088,0.047769215601511324
MDG,tree,LG,50,50,0.5152,0.3491578205818529,0.049378372527548814
MDG,tree,LH,50,50,0.3258,0.30182499321728185,0.04268449988710474
MDG,tree,LO,50,50,0.2852,0.3007286389516541,0.0425294519799431
MDG,tree,LP,50,50,0.18059999999999998,0.2520885008184585,0.03565069767757651
MDG,tree,LR,50,50,0.193,0.24890166897055258,0.0352000115955454
MDG,tree,LY,50,50,0.2218,0.27163668713176126,0.038415228697983396
MDG,tree,MB,50,50,0.187,0.23654183734875853,0.0334520674447265
MDG,tree,MC,50,50,0.2656,0.294723391591201,0.041680181753687304
MDG,tree,MG,50,50,0.691,0.30574265555949404,0.04323854100882022
MDG,tree,MH,50,50,0.4288,0.352006725353192,0.049781268504102534
MDG,tree,MO,50,50,0.25980000000000003,0.3086143488668837,0.04364465977104887
MDG,tree,MP,50,50,0.1514,0.20013271107146957,0.028303039427176834
MDG,tree,MR,50,50,0.1986,0.2645134925766586,0.03740785686325856
MDG,tree,MY,50,50,0.3272,0.30891541673066036,0.04368723719666364
MDG,tree,SB,50,50,0.1966,0.2587537636520127,0.03659330818717587
MDG,tree,SC,50,50,0.1648,0.24067286629661555,0.03403628316118803
MDG,tree,SG,50,50,0.7023999999999999,0.3525102980113937,0.049852484432389446
MDG,tree,SH,50,50,0.41240000000000004,0.3410760882254628,0.04823544297696118
MDG,tree,SO,50,50,0.226,0.28488450936031845,0.04028875368473673
MDG,tree,SP,50,50,0.1718,0.27270893506686966,0.03856686745518908
MDG,tree,SR,50,50,0.1748,0.2562543379423765,0.03623983601350472
MDG,tree,SY,50,50,0.27,0.30067950256927417,0.04252250304610634
MDG,tree,WH,50,50,0.157,0.24671101825944508,0.03489020680093835
