progressBlock,color,progressColor,ans,conceptFr,expCountry,ID
14,SP,18,0,triste,mdg3,20240314-1239-41266
14,MC,19,0,triste,mdg3,20240314-1239-41266
14,LG,20,0,triste,mdg3,20240314-1239-41266
14,LH,21,0,triste,mdg3,20240314-1239-41266
14,DY,22,0,triste,mdg3,20240314-1239-41266
14,SR,23,0,triste,mdg3,20240314-1239-41266
14,SO,24,0,triste,mdg3,20240314-1239-41266
14,LR,25,0,triste,mdg3,20240314-1239-41266
14,SH,26,10,triste,mdg3,20240314-1239-41266
14,DB,27,0,triste,mdg3,20240314-1239-41266
14,DH,28,0,triste,mdg3,20240314-1239-41266
14,LP,29,0,triste,mdg3,20240314-1239-41266
14,MG,30,0,triste,mdg3,20240314-1239-41266
14,LO,31,0,triste,mdg3,20240314-1239-41266
14,SB,32,0,triste,mdg3,20240314-1239-41266
14,DG,33,80,triste,mdg3,20240314-1239-41266
14,MB,34,0,triste,mdg3,20240314-1239-41266
14,DP,35,80,triste,mdg3,20240314-1239-41266
14,LC,36,0,triste,mdg3,20240314-1239-41266
14,SC,37,0,triste,mdg3,20240314-1239-41266
1,A3,1,0,arbre,mdg3,20240314-1241-41507
1,SC,2,0,arbre,mdg3,20240314-1241-41507
1,MG,3,75,arbre,mdg3,20240314-1241-41507
1,MR,4,0,arbre,mdg3,20240314-1241-41507
1,MB,5,0,arbre,mdg3,20240314-1241-41507
1,MO,6,0,arbre,mdg3,20240314-1241-41507
1,SB,7,0,arbre,mdg3,20240314-1241-41507
1,LP,8,0,arbre,mdg3,20240314-1241-41507
1,SH,9,0,arbre,mdg3,20240314-1241-41507
1,SP,10,0,arbre,mdg3,20240314-1241-41507
1,DO,11,62,arbre,mdg3,20240314-1241-41507
1,MH,12,32,arbre,mdg3,20240314-1241-41507
1,LC,13,0,arbre,mdg3,20240314-1241-41507
1,DY,14,61,arbre,mdg3,20240314-1241-41507
1,LG,15,61,arbre,mdg3,20240314-1241-41507
1,LY,16,19,arbre,mdg3,20240314-1241-41507
1,BK,17,0,arbre,mdg3,20240314-1241-41507
1,MP,18,0,arbre,mdg3,20240314-1241-41507
1,SO,19,28,arbre,mdg3,20240314-1241-41507
1,DP,20,0,arbre,mdg3,20240314-1241-41507
1,A1,21,0,arbre,mdg3,20240314-1241-41507
1,SY,22,78,arbre,mdg3,20240314-1241-41507
1,LR,23,0,arbre,mdg3,20240314-1241-41507
1,LB,24,0,arbre,mdg3,20240314-1241-41507
1,LO,25,0,arbre,mdg3,20240314-1241-41507
1,A2,26,0,arbre,mdg3,20240314-1241-41507
1,DB,27,0,arbre,mdg3,20240314-1241-41507
1,DH,28,100,arbre,mdg3,20240314-1241-41507
1,MC,29,0,arbre,mdg3,20240314-1241-41507
1,DC,30,100,arbre,mdg3,20240314-1241-41507
1,SG,31,100,arbre,mdg3,20240314-1241-41507
1,DR,32,73,arbre,mdg3,20240314-1241-41507
1,DG,33,100,arbre,mdg3,20240314-1241-41507
1,MY,34,79,arbre,mdg3,20240314-1241-41507
1,WH,35,0,arbre,mdg3,20240314-1241-41507
1,LH,36,21,arbre,mdg3,20240314-1241-41507
1,SR,37,0,arbre,mdg3,20240314-1241-41507
2,LB,1,78,heureux,mdg3,20240314-1241-41507
2,LH,2,60,heureux,mdg3,20240314-1241-41507
2,DY,3,76,heureux,mdg3,20240314-1241-41507
2,SB,4,64,heureux,mdg3,20240314-1241-41507
2,DH,5,22,heureux,mdg3,20240314-1241-41507
2,WH,6,71,heureux,mdg3,20240314-1241-41507
2,MO,7,67,heureux,mdg3,20240314-1241-41507
2,MY,8,67,heureux,mdg3,20240314-1241-41507
2,LY,9,79,heureux,mdg3,20240314-1241-41507
2,MG,10,84,heureux,mdg3,20240314-1241-41507
2,DG,11,81,heureux,mdg3,20240314-1241-41507
2,LC,12,79,heureux,mdg3,20240314-1241-41507
2,DO,13,77,heureux,mdg3,20240314-1241-41507
2,DC,14,100,heureux,mdg3,20240314-1241-41507
2,DB,15,100,heureux,mdg3,20240314-1241-41507
2,SC,16,100,heureux,mdg3,20240314-1241-41507
2,MR,17,100,heureux,mdg3,20240314-1241-41507
2,DP,18,100,heureux,mdg3,20240314-1241-41507
2,LP,19,100,heureux,mdg3,20240314-1241-41507
2,MH,20,100,heureux,mdg3,20240314-1241-41507
2,SH,21,100,heureux,mdg3,20240314-1241-41507
2,SP,22,100,heureux,mdg3,20240314-1241-41507
2,SG,23,100,heureux,mdg3,20240314-1241-41507
2,SY,24,100,heureux,mdg3,20240314-1241-41507
2,MP,25,100,heureux,mdg3,20240314-1241-41507
2,DR,26,100,heureux,mdg3,20240314-1241-41507
2,LR,27,100,heureux,mdg3,20240314-1241-41507
2,A3,28,100,heureux,mdg3,20240314-1241-41507
2,MC,29,100,heureux,mdg3,20240314-1241-41507
2,LO,30,100,heureux,mdg3,20240314-1241-41507
2,A2,31,0,heureux,mdg3,20240314-1241-41507
2,SR,32,100,heureux,mdg3,20240314-1241-41507
2,SO,33,100,heureux,mdg3,20240314-1241-41507
2,LG,34,100,heureux,mdg3,20240314-1241-41507
2,A1,35,0,heureux,mdg3,20240314-1241-41507
2,MB,36,100,heureux,mdg3,20240314-1241-41507
2,BK,37,0,heureux,mdg3,20240314-1241-41507
3,LR,1,21,sécurité,mdg3,20240314-1241-41507
3,DC,2,24,sécurité,mdg3,20240314-1241-41507
3,LG,3,21,sécurité,mdg3,20240314-1241-41507
3,SO,4,22,sécurité,mdg3,20240314-1241-41507
3,DY,5,16,sécurité,mdg3,20240314-1241-41507
3,SG,6,83,sécurité,mdg3,20240314-1241-41507
3,WH,7,72,sécurité,mdg3,20240314-1241-41507
3,MG,8,100,sécurité,mdg3,20240314-1241-41507
3,MH,9,63,sécurité,mdg3,20240314-1241-41507
3,DB,10,100,sécurité,mdg3,20240314-1241-41507
3,LC,11,84,sécurité,mdg3,20240314-1241-41507
3,MC,12,68,sécurité,mdg3,20240314-1241-41507
3,MB,13,84,sécurité,mdg3,20240314-1241-41507
3,LO,14,0,sécurité,mdg3,20240314-1241-41507
3,MY,15,0,sécurité,mdg3,20240314-1241-41507
3,MP,16,0,sécurité,mdg3,20240314-1241-41507
3,SC,17,100,sécurité,mdg3,20240314-1241-41507
3,A3,18,0,sécurité,mdg3,20240314-1241-41507
3,DO,19,0,sécurité,mdg3,20240314-1241-41507
3,SP,20,0,sécurité,mdg3,20240314-1241-41507
3,DH,21,100,sécurité,mdg3,20240314-1241-41507
3,MO,22,0,sécurité,mdg3,20240314-1241-41507
3,MR,23,0,sécurité,mdg3,20240314-1241-41507
3,DP,24,0,sécurité,mdg3,20240314-1241-41507
3,BK,25,0,sécurité,mdg3,20240314-1241-41507
3,LY,26,0,sécurité,mdg3,20240314-1241-41507
3,LH,27,0,sécurité,mdg3,20240314-1241-41507
3,A2,28,0,sécurité,mdg3,20240314-1241-41507
3,LP,29,0,sécurité,mdg3,20240314-1241-41507
3,DG,30,100,sécurité,mdg3,20240314-1241-41507
3,SH,31,0,sécurité,mdg3,20240314-1241-41507
3,SR,32,0,sécurité,mdg3,20240314-1241-41507
3,LB,33,100,sécurité,mdg3,20240314-1241-41507
3,SY,34,0,sécurité,mdg3,20240314-1241-41507
3,SB,35,100,sécurité,mdg3,20240314-1241-41507
3,DR,36,0,sécurité,mdg3,20240314-1241-41507
3,A1,37,0,sécurité,mdg3,20240314-1241-41507
4,LH,1,77,foudre,mdg3,20240314-1241-41507
4,DO,2,64,foudre,mdg3,20240314-1241-41507
4,A3,3,66,foudre,mdg3,20240314-1241-41507
4,SO,4,60,foudre,mdg3,20240314-1241-41507
4,LP,5,74,foudre,mdg3,20240314-1241-41507
4,DR,6,58,foudre,mdg3,20240314-1241-41507
4,DP,7,84,foudre,mdg3,20240314-1241-41507
4,LR,8,60,foudre,mdg3,20240314-1241-41507
4,LB,9,66,foudre,mdg3,20240314-1241-41507
4,MC,10,63,foudre,mdg3,20240314-1241-41507
4,A2,11,61,foudre,mdg3,20240314-1241-41507
4,A1,12,0,foudre,mdg3,20240314-1241-41507
4,MP,13,71,foudre,mdg3,20240314-1241-41507
4,LG,14,25,foudre,mdg3,20240314-1241-41507
4,WH,15,60,foudre,mdg3,20240314-1241-41507
4,MH,16,33,foudre,mdg3,20240314-1241-41507
4,SY,17,57,foudre,mdg3,20240314-1241-41507
4,SG,18,28,foudre,mdg3,20240314-1241-41507
4,LO,19,59,foudre,mdg3,20240314-1241-41507
4,DY,20,58,foudre,mdg3,20240314-1241-41507
4,BK,21,0,foudre,mdg3,20240314-1241-41507
4,DG,22,0,foudre,mdg3,20240314-1241-41507
4,MO,23,31,foudre,mdg3,20240314-1241-41507
4,SP,24,83,foudre,mdg3,20240314-1241-41507
4,SB,25,84,foudre,mdg3,20240314-1241-41507
4,DC,26,63,foudre,mdg3,20240314-1241-41507
4,SH,27,60,foudre,mdg3,20240314-1241-41507
4,LC,28,61,foudre,mdg3,20240314-1241-41507
4,MY,29,67,foudre,mdg3,20240314-1241-41507
4,MB,30,83,foudre,mdg3,20240314-1241-41507
4,LY,31,69,foudre,mdg3,20240314-1241-41507
4,MR,32,25,foudre,mdg3,20240314-1241-41507
4,SR,33,20,foudre,mdg3,20240314-1241-41507
4,DH,34,64,foudre,mdg3,20240314-1241-41507
4,SC,35,77,foudre,mdg3,20240314-1241-41507
4,DB,36,84,foudre,mdg3,20240314-1241-41507
4,MG,37,26,foudre,mdg3,20240314-1241-41507
5,MH,1,0,en colère,mdg3,20240314-1241-41507
5,LH,2,0,en colère,mdg3,20240314-1241-41507
5,DH,3,0,en colère,mdg3,20240314-1241-41507
5,LR,4,0,en colère,mdg3,20240314-1241-41507
5,LG,5,0,en colère,mdg3,20240314-1241-41507
5,MB,6,0,en colère,mdg3,20240314-1241-41507
5,A1,7,0,en colère,mdg3,20240314-1241-41507
5,SP,8,0,en colère,mdg3,20240314-1241-41507
5,SO,9,0,en colère,mdg3,20240314-1241-41507
5,WH,10,0,en colère,mdg3,20240314-1241-41507
5,SG,11,0,en colère,mdg3,20240314-1241-41507
5,MR,12,64,en colère,mdg3,20240314-1241-41507
5,SR,13,73,en colère,mdg3,20240314-1241-41507
5,SY,14,0,en colère,mdg3,20240314-1241-41507
5,A3,15,0,en colère,mdg3,20240314-1241-41507
5,BK,16,0,en colère,mdg3,20240314-1241-41507
5,MG,17,0,en colère,mdg3,20240314-1241-41507
5,MO,18,59,en colère,mdg3,20240314-1241-41507
5,LP,19,0,en colère,mdg3,20240314-1241-41507
5,LY,20,0,en colère,mdg3,20240314-1241-41507
5,SC,21,0,en colère,mdg3,20240314-1241-41507
5,SB,22,0,en colère,mdg3,20240314-1241-41507
5,MY,23,0,en colère,mdg3,20240314-1241-41507
5,A2,24,0,en colère,mdg3,20240314-1241-41507
5,LC,25,0,en colère,mdg3,20240314-1241-41507
5,DB,26,0,en colère,mdg3,20240314-1241-41507
5,LO,27,0,en colère,mdg3,20240314-1241-41507
5,MC,28,0,en colère,mdg3,20240314-1241-41507
5,DC,29,0,en colère,mdg3,20240314-1241-41507
5,DO,30,0,en colère,mdg3,20240314-1241-41507
5,DP,31,0,en colère,mdg3,20240314-1241-41507
5,DY,32,0,en colère,mdg3,20240314-1241-41507
5,DR,33,100,en colère,mdg3,20240314-1241-41507
5,DG,34,0,en colère,mdg3,20240314-1241-41507
5,MP,35,0,en colère,mdg3,20240314-1241-41507
5,SH,36,0,en colère,mdg3,20240314-1241-41507
5,LB,37,0,en colère,mdg3,20240314-1241-41507
6,DB,1,100,justice,mdg3,20240314-1241-41507
6,DO,2,0,justice,mdg3,20240314-1241-41507
6,SP,3,0,justice,mdg3,20240314-1241-41507
6,MO,4,0,justice,mdg3,20240314-1241-41507
6,SH,5,0,justice,mdg3,20240314-1241-41507
6,LG,6,0,justice,mdg3,20240314-1241-41507
6,LC,7,0,justice,mdg3,20240314-1241-41507
6,MB,8,100,justice,mdg3,20240314-1241-41507
6,SY,9,0,justice,mdg3,20240314-1241-41507
6,WH,10,0,justice,mdg3,20240314-1241-41507
6,SB,11,100,justice,mdg3,20240314-1241-41507
6,DC,12,100,justice,mdg3,20240314-1241-41507
6,SO,13,100,justice,mdg3,20240314-1241-41507
6,MR,14,100,justice,mdg3,20240314-1241-41507
6,SR,15,100,justice,mdg3,20240314-1241-41507
6,LP,16,100,justice,mdg3,20240314-1241-41507
6,SC,17,100,justice,mdg3,20240314-1241-41507
6,MY,18,100,justice,mdg3,20240314-1241-41507
6,MC,19,100,justice,mdg3,20240314-1241-41507
6,DG,20,100,justice,mdg3,20240314-1241-41507
6,BK,21,0,justice,mdg3,20240314-1241-41507
6,DP,22,0,justice,mdg3,20240314-1241-41507
6,MP,23,0,justice,mdg3,20240314-1241-41507
6,DY,24,0,justice,mdg3,20240314-1241-41507
6,MG,25,0,justice,mdg3,20240314-1241-41507
6,A3,26,0,justice,mdg3,20240314-1241-41507
6,DR,27,0,justice,mdg3,20240314-1241-41507
6,MH,28,0,justice,mdg3,20240314-1241-41507
6,A1,29,0,justice,mdg3,20240314-1241-41507
6,LH,30,0,justice,mdg3,20240314-1241-41507
6,A2,31,0,justice,mdg3,20240314-1241-41507
6,LO,32,0,justice,mdg3,20240314-1241-41507
6,SG,33,100,justice,mdg3,20240314-1241-41507
6,LY,34,0,justice,mdg3,20240314-1241-41507
6,LB,35,0,justice,mdg3,20240314-1241-41507
6,DH,36,100,justice,mdg3,20240314-1241-41507
6,LR,37,0,justice,mdg3,20240314-1241-41507
7,BK,1,0,pêche,mdg3,20240314-1241-41507
7,LO,2,0,pêche,mdg3,20240314-1241-41507
7,WH,3,0,pêche,mdg3,20240314-1241-41507
7,SH,4,0,pêche,mdg3,20240314-1241-41507
7,SY,5,100,pêche,mdg3,20240314-1241-41507
7,DB,6,0,pêche,mdg3,20240314-1241-41507
7,MY,7,100,pêche,mdg3,20240314-1241-41507
7,LB,8,0,pêche,mdg3,20240314-1241-41507
7,DO,9,100,pêche,mdg3,20240314-1241-41507
7,SB,10,0,pêche,mdg3,20240314-1241-41507
7,SG,11,100,pêche,mdg3,20240314-1241-41507
7,MP,12,0,pêche,mdg3,20240314-1241-41507
7,MG,13,100,pêche,mdg3,20240314-1241-41507
7,DG,14,100,pêche,mdg3,20240314-1241-41507
7,DC,15,30,pêche,mdg3,20240314-1241-41507
7,SO,16,70,pêche,mdg3,20240314-1241-41507
7,SP,17,0,pêche,mdg3,20240314-1241-41507
7,LH,18,70,pêche,mdg3,20240314-1241-41507
7,DH,19,90,pêche,mdg3,20240314-1241-41507
7,SC,20,0,pêche,mdg3,20240314-1241-41507
7,MH,21,70,pêche,mdg3,20240314-1241-41507
7,A3,22,0,pêche,mdg3,20240314-1241-41507
7,MR,23,100,pêche,mdg3,20240314-1241-41507
7,MB,24,0,pêche,mdg3,20240314-1241-41507
7,LG,25,80,pêche,mdg3,20240314-1241-41507
7,A2,26,0,pêche,mdg3,20240314-1241-41507
7,LR,27,100,pêche,mdg3,20240314-1241-41507
7,SR,28,100,pêche,mdg3,20240314-1241-41507
7,DR,29,100,pêche,mdg3,20240314-1241-41507
7,LC,30,0,pêche,mdg3,20240314-1241-41507
7,LP,31,0,pêche,mdg3,20240314-1241-41507
7,MC,32,0,pêche,mdg3,20240314-1241-41507
7,A1,33,0,pêche,mdg3,20240314-1241-41507
7,DY,34,0,pêche,mdg3,20240314-1241-41507
7,MO,35,0,pêche,mdg3,20240314-1241-41507
7,DP,36,0,pêche,mdg3,20240314-1241-41507
7,LY,37,80,pêche,mdg3,20240314-1241-41507
8,DH,1,100,banane,mdg3,20240314-1241-41507
8,DY,2,100,banane,mdg3,20240314-1241-41507
8,WH,3,100,banane,mdg3,20240314-1241-41507
8,LH,4,100,banane,mdg3,20240314-1241-41507
8,LY,5,100,banane,mdg3,20240314-1241-41507
8,SR,6,100,banane,mdg3,20240314-1241-41507
8,MG,7,100,banane,mdg3,20240314-1241-41507
8,SC,8,0,banane,mdg3,20240314-1241-41507
8,DC,9,0,banane,mdg3,20240314-1241-41507
8,SG,10,100,banane,mdg3,20240314-1241-41507
8,MY,11,100,banane,mdg3,20240314-1241-41507
8,LO,12,100,banane,mdg3,20240314-1241-41507
8,MR,13,100,banane,mdg3,20240314-1241-41507
8,SB,14,0,banane,mdg3,20240314-1241-41507
8,DB,15,0,banane,mdg3,20240314-1241-41507
8,A2,16,100,banane,mdg3,20240314-1241-41507
8,A3,17,100,banane,mdg3,20240314-1241-41507
8,BK,18,0,banane,mdg3,20240314-1241-41507
8,MO,19,100,banane,mdg3,20240314-1241-41507
8,LG,20,100,banane,mdg3,20240314-1241-41507
8,DG,21,100,banane,mdg3,20240314-1241-41507
8,SH,22,100,banane,mdg3,20240314-1241-41507
8,LC,23,0,banane,mdg3,20240314-1241-41507
8,DR,24,100,banane,mdg3,20240314-1241-41507
8,A1,25,0,banane,mdg3,20240314-1241-41507
8,DO,26,100,banane,mdg3,20240314-1241-41507
8,DP,27,0,banane,mdg3,20240314-1241-41507
8,MC,28,0,banane,mdg3,20240314-1241-41507
8,SP,29,0,banane,mdg3,20240314-1241-41507
8,LP,30,0,banane,mdg3,20240314-1241-41507
8,MB,31,0,banane,mdg3,20240314-1241-41507
8,MP,32,0,banane,mdg3,20240314-1241-41507
8,MH,33,100,banane,mdg3,20240314-1241-41507
8,LB,34,0,banane,mdg3,20240314-1241-41507
8,LR,35,100,banane,mdg3,20240314-1241-41507
8,SO,36,100,banane,mdg3,20240314-1241-41507
8,SY,37,100,banane,mdg3,20240314-1241-41507
9,LO,1,0,tempête de sable,mdg3,20240314-1241-41507
9,DO,2,100,tempête de sable,mdg3,20240314-1241-41507
9,SC,3,0,tempête de sable,mdg3,20240314-1241-41507
9,DP,4,0,tempête de sable,mdg3,20240314-1241-41507
9,LB,5,0,tempête de sable,mdg3,20240314-1241-41507
9,MH,6,100,tempête de sable,mdg3,20240314-1241-41507
9,MP,7,0,tempête de sable,mdg3,20240314-1241-41507
9,LP,8,0,tempête de sable,mdg3,20240314-1241-41507
9,SP,9,0,tempête de sable,mdg3,20240314-1241-41507
9,BK,10,0,tempête de sable,mdg3,20240314-1241-41507
9,SH,11,100,tempête de sable,mdg3,20240314-1241-41507
9,A3,12,0,tempête de sable,mdg3,20240314-1241-41507
9,DC,13,0,tempête de sable,mdg3,20240314-1241-41507
9,MY,14,0,tempête de sable,mdg3,20240314-1241-41507
9,DG,15,0,tempête de sable,mdg3,20240314-1241-41507
9,DB,16,0,tempête de sable,mdg3,20240314-1241-41507
9,A2,17,0,tempête de sable,mdg3,20240314-1241-41507
9,MO,18,100,tempête de sable,mdg3,20240314-1241-41507
9,LR,19,0,tempête de sable,mdg3,20240314-1241-41507
9,MG,20,0,tempête de sable,mdg3,20240314-1241-41507
9,SO,21,100,tempête de sable,mdg3,20240314-1241-41507
9,WH,22,0,tempête de sable,mdg3,20240314-1241-41507
9,MB,23,0,tempête de sable,mdg3,20240314-1241-41507
9,SG,24,0,tempête de sable,mdg3,20240314-1241-41507
9,LG,25,0,tempête de sable,mdg3,20240314-1241-41507
9,DY,26,0,tempête de sable,mdg3,20240314-1241-41507
9,LH,27,100,tempête de sable,mdg3,20240314-1241-41507
9,DH,28,0,tempête de sable,mdg3,20240314-1241-41507
9,SR,29,0,tempête de sable,mdg3,20240314-1241-41507
9,LC,30,0,tempête de sable,mdg3,20240314-1241-41507
9,SB,31,0,tempête de sable,mdg3,20240314-1241-41507
9,MC,32,0,tempête de sable,mdg3,20240314-1241-41507
9,MR,33,0,tempête de sable,mdg3,20240314-1241-41507
9,DR,34,100,tempête de sable,mdg3,20240314-1241-41507
9,LY,35,100,tempête de sable,mdg3,20240314-1241-41507
9,A1,36,0,tempête de sable,mdg3,20240314-1241-41507
9,SY,37,100,tempête de sable,mdg3,20240314-1241-41507
10,DY,1,0,triste,mdg3,20240314-1241-41507
10,SG,2,0,triste,mdg3,20240314-1241-41507
10,MH,3,0,triste,mdg3,20240314-1241-41507
10,MG,4,0,triste,mdg3,20240314-1241-41507
10,LC,5,0,triste,mdg3,20240314-1241-41507
10,LY,6,0,triste,mdg3,20240314-1241-41507
10,LO,7,0,triste,mdg3,20240314-1241-41507
10,A1,8,100,triste,mdg3,20240314-1241-41507
10,SY,9,0,triste,mdg3,20240314-1241-41507
10,A2,10,100,triste,mdg3,20240314-1241-41507
10,MB,11,0,triste,mdg3,20240314-1241-41507
10,SB,12,0,triste,mdg3,20240314-1241-41507
10,MP,13,0,triste,mdg3,20240314-1241-41507
10,DO,14,0,triste,mdg3,20240314-1241-41507
10,BK,15,0,triste,mdg3,20240314-1241-41507
10,SR,16,0,triste,mdg3,20240314-1241-41507
10,SC,17,0,triste,mdg3,20240314-1241-41507
10,MY,18,0,triste,mdg3,20240314-1241-41507
10,DC,19,0,triste,mdg3,20240314-1241-41507
10,MR,20,0,triste,mdg3,20240314-1241-41507
10,SP,21,0,triste,mdg3,20240314-1241-41507
10,SO,22,0,triste,mdg3,20240314-1241-41507
10,A3,23,100,triste,mdg3,20240314-1241-41507
10,DG,24,0,triste,mdg3,20240314-1241-41507
10,MO,25,0,triste,mdg3,20240314-1241-41507
10,DR,26,0,triste,mdg3,20240314-1241-41507
10,MC,27,0,triste,mdg3,20240314-1241-41507
10,DH,28,0,triste,mdg3,20240314-1241-41507
10,LR,29,0,triste,mdg3,20240314-1241-41507
10,SH,30,0,triste,mdg3,20240314-1241-41507
10,LG,31,0,triste,mdg3,20240314-1241-41507
10,LP,32,0,triste,mdg3,20240314-1241-41507
10,DP,33,0,triste,mdg3,20240314-1241-41507
10,LB,34,0,triste,mdg3,20240314-1241-41507
10,LH,35,0,triste,mdg3,20240314-1241-41507
10,DB,36,0,triste,mdg3,20240314-1241-41507
10,WH,37,100,triste,mdg3,20240314-1241-41507
11,LO,1,0,mort,mdg3,20240314-1241-41507
11,DR,2,0,mort,mdg3,20240314-1241-41507
11,DB,3,0,mort,mdg3,20240314-1241-41507
11,SB,4,0,mort,mdg3,20240314-1241-41507
11,SO,5,0,mort,mdg3,20240314-1241-41507
11,LG,6,0,mort,mdg3,20240314-1241-41507
11,MG,7,0,mort,mdg3,20240314-1241-41507
11,A3,8,100,mort,mdg3,20240314-1241-41507
11,LP,9,0,mort,mdg3,20240314-1241-41507
11,MY,10,0,mort,mdg3,20240314-1241-41507
11,MR,11,0,mort,mdg3,20240314-1241-41507
11,SC,12,0,mort,mdg3,20240314-1241-41507
11,MC,13,0,mort,mdg3,20240314-1241-41507
11,LB,14,0,mort,mdg3,20240314-1241-41507
11,MH,15,0,mort,mdg3,20240314-1241-41507
11,SY,16,0,mort,mdg3,20240314-1241-41507
11,DO,17,0,mort,mdg3,20240314-1241-41507
11,DG,18,0,mort,mdg3,20240314-1241-41507
11,LY,19,0,mort,mdg3,20240314-1241-41507
11,DH,20,0,mort,mdg3,20240314-1241-41507
11,LR,21,0,mort,mdg3,20240314-1241-41507
11,A2,22,100,mort,mdg3,20240314-1241-41507
11,DC,23,0,mort,mdg3,20240314-1241-41507
11,SH,24,0,mort,mdg3,20240314-1241-41507
11,BK,25,100,mort,mdg3,20240314-1241-41507
11,SP,26,0,mort,mdg3,20240314-1241-41507
11,LC,27,0,mort,mdg3,20240314-1241-41507
11,MO,28,0,mort,mdg3,20240314-1241-41507
11,A1,29,0,mort,mdg3,20240314-1241-41507
11,MP,30,0,mort,mdg3,20240314-1241-41507
11,LH,31,0,mort,mdg3,20240314-1241-41507
11,MB,32,0,mort,mdg3,20240314-1241-41507
11,DP,33,0,mort,mdg3,20240314-1241-41507
11,DY,34,0,mort,mdg3,20240314-1241-41507
11,WH,35,100,mort,mdg3,20240314-1241-41507
11,SG,36,0,mort,mdg3,20240314-1241-41507
11,SR,37,0,mort,mdg3,20240314-1241-41507
12,MP,1,0,malade,mdg3,20240314-1241-41507
12,LC,2,70,malade,mdg3,20240314-1241-41507
12,WH,3,80,malade,mdg3,20240314-1241-41507
12,DY,4,0,malade,mdg3,20240314-1241-41507
12,DR,5,100,malade,mdg3,20240314-1241-41507
12,SP,6,0,malade,mdg3,20240314-1241-41507
12,SG,7,0,malade,mdg3,20240314-1241-41507
12,SR,8,100,malade,mdg3,20240314-1241-41507
12,LP,9,0,malade,mdg3,20240314-1241-41507
12,DH,10,0,malade,mdg3,20240314-1241-41507
12,MB,11,100,malade,mdg3,20240314-1241-41507
12,SY,12,0,malade,mdg3,20240314-1241-41507
12,MR,13,100,malade,mdg3,20240314-1241-41507
12,DB,14,100,malade,mdg3,20240314-1241-41507
12,LB,15,100,malade,mdg3,20240314-1241-41507
12,MO,16,100,malade,mdg3,20240314-1241-41507
12,DP,17,0,malade,mdg3,20240314-1241-41507
12,MC,18,0,malade,mdg3,20240314-1241-41507
12,LY,19,0,malade,mdg3,20240314-1241-41507
12,LR,20,100,malade,mdg3,20240314-1241-41507
12,MH,21,100,malade,mdg3,20240314-1241-41507
12,DC,22,100,malade,mdg3,20240314-1241-41507
12,BK,23,100,malade,mdg3,20240314-1241-41507
12,LH,24,100,malade,mdg3,20240314-1241-41507
12,SB,25,100,malade,mdg3,20240314-1241-41507
12,LO,26,100,malade,mdg3,20240314-1241-41507
12,MY,27,100,malade,mdg3,20240314-1241-41507
12,A2,28,100,malade,mdg3,20240314-1241-41507
12,DO,29,100,malade,mdg3,20240314-1241-41507
12,SC,30,100,malade,mdg3,20240314-1241-41507
12,DG,31,100,malade,mdg3,20240314-1241-41507
12,SH,32,100,malade,mdg3,20240314-1241-41507
12,LG,33,100,malade,mdg3,20240314-1241-41507
12,SO,34,100,malade,mdg3,20240314-1241-41507
12,MG,35,100,malade,mdg3,20240314-1241-41507
12,A1,36,100,malade,mdg3,20240314-1241-41507
12,A3,37,100,malade,mdg3,20240314-1241-41507
13,DO,1,100,mangue,mdg3,20240314-1241-41507
13,DC,2,0,mangue,mdg3,20240314-1241-41507
13,MH,3,100,mangue,mdg3,20240314-1241-41507
13,SR,4,100,mangue,mdg3,20240314-1241-41507
13,SC,5,0,mangue,mdg3,20240314-1241-41507
13,DP,6,100,mangue,mdg3,20240314-1241-41507
13,LG,7,100,mangue,mdg3,20240314-1241-41507
13,SP,8,100,mangue,mdg3,20240314-1241-41507
13,MY,9,100,mangue,mdg3,20240314-1241-41507
13,WH,10,100,mangue,mdg3,20240314-1241-41507
13,MC,11,0,mangue,mdg3,20240314-1241-41507
13,DG,12,100,mangue,mdg3,20240314-1241-41507
13,LP,13,0,mangue,mdg3,20240314-1241-41507
13,MR,14,100,mangue,mdg3,20240314-1241-41507
13,MG,15,100,mangue,mdg3,20240314-1241-41507
13,A1,16,0,mangue,mdg3,20240314-1241-41507
13,MO,17,100,mangue,mdg3,20240314-1241-41507
13,LB,18,0,mangue,mdg3,20240314-1241-41507
13,SG,19,100,mangue,mdg3,20240314-1241-41507
13,LH,20,100,mangue,mdg3,20240314-1241-41507
13,DH,21,100,mangue,mdg3,20240314-1241-41507
13,A3,22,100,mangue,mdg3,20240314-1241-41507
13,SH,23,100,mangue,mdg3,20240314-1241-41507
13,DB,24,0,mangue,mdg3,20240314-1241-41507
13,SO,25,100,mangue,mdg3,20240314-1241-41507
13,LY,26,100,mangue,mdg3,20240314-1241-41507
13,SY,27,100,mangue,mdg3,20240314-1241-41507
13,LC,28,0,mangue,mdg3,20240314-1241-41507
13,LR,29,70,mangue,mdg3,20240314-1241-41507
13,DY,30,80,mangue,mdg3,20240314-1241-41507
13,LO,31,60,mangue,mdg3,20240314-1241-41507
13,A2,32,0,mangue,mdg3,20240314-1241-41507
13,DR,33,60,mangue,mdg3,20240314-1241-41507
13,MB,34,0,mangue,mdg3,20240314-1241-41507
13,BK,35,0,mangue,mdg3,20240314-1241-41507
13,MP,36,0,mangue,mdg3,20240314-1241-41507
