concept_a,concept_b,category,color_a,color_b,deltaS_mg,deltaS_us
peace,sandstorm,MG_high__US_high,DY,LR,0.4421731651324081,0.7951144670220414
peace,tree,MG_high__US_high,DY,LR,0.42544302196977557,0.7767150421005053
peach,sad,MG_high__US_high,DY,LR,0.36372050633461583,0.9063220466382862
peach,sandstorm,MG_high__US_high,DY,LR,0.40042224556486183,0.8998164203270871
peach,tree,MG_high__US_high,DY,LR,0.38067004392832327,0.8957002142991908
sad,sandstorm,MG_low__US_low,DY,LR,0.05742777968078783,0.056708613385265894
sad,tree,MG_low__US_low,DY,LR,0.014222016365903867,0.05028277936351988
safety,sandstorm,MG_high__US_high,DY,LR,0.36026159217710996,0.6609814266723464
safety,tree,MG_high__US_high,DY,LR,0.3377333873792967,0.6239201928883431
sandstorm,tree,MG_low__US_low,DY,LR,0.044662429639530155,0.10407903553233888
angry,banana,MG_high__US_high,DY,LY,0.33915430805908797,0.703182586825567
angry,happy,MG_high__US_high,DY,LY,0.402560906790262,0.8143951787141126
angry,peace,MG_high__US_high,DY,LY,0.487182989953475,0.6912114628146109
banana,happy,MG_low__US_low,DY,LY,0.056744159315221365,0.137596674799229
banana,lightning,MG_low__US_low,DY,LY,0.06988356601467105,0.04491387635827748
banana,tree,MG_high__US_high,DY,LY,0.3429433545943006,0.7269622458504099
death,peace,MG_high__US_high,DY,LY,0.38959364764318094,0.7539828164962539
death,sandstorm,MG_low__US_low,DY,LY,0.0022023302876506,0.1516309479386282
happy,sad,MG_high__US_high,DY,LY,0.3584982195128583,0.8874795945265175
happy,sick,MG_high__US_high,DY,LY,0.3438189883067526,0.9009450649793964
happy,tree,MG_high__US_high,DY,LY,0.4029840160040328,0.8175347121064223
justice,sad,MG_high__US_high,DY,LY,0.4423472713711305,0.6525014486851346
justice,sick,MG_high__US_high,DY,LY,0.4317948644725147,0.7004382052708125
mango,peach,MG_low__US_low,DY,LY,0.035247151697508805,0.14944531325562171
mango,safety,MG_low__US_low,DY,LY,0.01179435531131906,0.09085523647202964
peace,sad,MG_high__US_high,DY,LY,0.4356464060749896,0.8079914134159607
peace,sick,MG_high__US_high,DY,LY,0.4245642414167843,0.8328311013255512
peace,tree,MG_high__US_high,DY,LY,0.4821722526889849,0.7163602842982069
peach,safety,MG_low__US_low,DY,LY,0.024520600704848405,0.06513659602695171
sad,sick,MG_low__US_low,DY,LY,0.030442094028175326,0.11360626451023764
angry,death,MG_low__US_low,DY,MB,0.007507015357036684,0.08306848666062416
angry,peach,MG_low__US_low,DY,MB,0.058692671537751595,0.044063065612150565
banana,happy,MG_high__US_high,DY,MB,0.41609909838988557,0.6414021381575146
banana,justice,MG_high__US_high,DY,MB,0.5753855434635204,0.7361101552022749
banana,peace,MG_high__US_high,DY,MB,0.5435355250068847,0.8483576367553947
banana,safety,MG_high__US_high,DY,MB,0.4215683046665526,0.7064408798420365
death,peach,MG_low__US_low,DY,MB,0.056522418343153635,0.050730479746020185
happy,safety,MG_low__US_low,DY,MB,0.008799093990458806,0.09279422583675223
happy,sandstorm,MG_high__US_high,DY,MB,0.35268876435957197,0.8026884954867985
happy,sick,MG_low__US_high,DY,MB,0.03746985273132658,0.8510087597204805
justice,mango,MG_high__US_high,DY,MB,0.39997378932109223,0.7198902258853366
justice,sandstorm,MG_high__US_high,DY,MB,0.4916509703785725,0.8617644185706721
justice,tree,MG_high__US_high,DY,MB,0.44632803971744295,0.7280754914838585
lightning,sick,MG_low__US_high,DY,MB,0.0045224617035439785,0.8068877202572324
mango,peace,MG_high__US_high,DY,MB,0.37799772168231716,0.8387239174219294
mango,tree,MG_low__US_low,DY,MB,0.05461689661961944,0.10694030937813603
peace,sandstorm,MG_high__US_high,DY,MB,0.4685204225417645,0.9232037294175246
peace,tree,MG_high__US_high,DY,MB,0.4226650357806634,0.8362278667370009
peach,sick,MG_low__US_high,DY,MB,0.07433111207373733,0.7248618375526374
safety,sandstorm,MG_high__US_high,DY,MB,0.3546564114881852,0.8420501356254437
safety,sick,MG_low__US_high,DY,MB,0.029762734387554557,0.8833600330318852
angry,death,MG_low__US_low,DY,MC,0.033996765007982654,0.017310776674615502
angry,mango,MG_low__US_low,DY,MC,0.07074451319959962,0.14710251264409063
angry,peace,MG_high__US_high,DY,MC,0.33584413518250833,0.7890386963069262
angry,peach,MG_low__US_low,DY,MC,0.06090891738435089,0.08075609604209966
angry,sad,MG_low__US_low,DY,MC,0.07920463166553476,0.07756408395037417
angry,tree,MG_low__US_low,DY,MC,0.039717624359975334,0.062429982105570436
banana,justice,MG_high__US_high,DY,MC,0.4095896421524101,0.6609776420576525
banana,mango,MG_low__US_low,DY,MC,0.0725316580031028,0.05374136138066543
banana,peace,MG_high__US_high,DY,MC,0.46180586127986434,0.8460194646716224
death,peach,MG_low__US_low,DY,MC,0.031663219273998955,0.09998051088663051
death,tree,MG_low__US_low,DY,MC,0.0745561590953272,0.048901152791845315
happy,safety,MG_low__US_low,DY,MC,0.03839692291613517,0.025414185268590794
happy,sandstorm,MG_high__US_high,DY,MC,0.40276203866881444,0.8305227105749895
happy,sick,MG_low__US_high,DY,MC,0.05714945519611869,0.8295492649165603
justice,mango,MG_high__US_high,DY,MC,0.3342172420418117,0.6338404596484732
justice,sandstorm,MG_high__US_high,DY,MC,0.5783763408703617,0.8422527906924366
lightning,peach,MG_low__US_low,DY,MC,0.05023512398285085,0.10008787189185459
lightning,sandstorm,MG_high__US_high,DY,MC,0.419606775212628,0.7016162208526231
lightning,sick,MG_low__US_high,DY,MC,0.04601241698371705,0.7001087582308188
mango,peace,MG_high__US_high,DY,MC,0.39632587844535694,0.8325343601947841
mango,tree,MG_low__US_low,DY,MC,0.027979000188839143,0.056230898017410436
peace,sad,MG_high__US_high,DY,MC,0.39362947479226085,0.629548550262937
peace,sandstorm,MG_high__US_high,DY,MC,0.607462633323969,0.9326860259457079
peace,tree,MG_high__US_high,DY,MC,0.3570536383745093,0.7369276721728804
peach,sandstorm,MG_high__US_high,DY,MC,0.38671321755613075,0.6632430594897893
sad,tree,MG_low__US_low,DY,MC,0.037573594128089693,0.11709486992991303
safety,sandstorm,MG_high__US_high,DY,MC,0.44438172103272183,0.8318277268198397
safety,sick,MG_low__US_high,DY,MC,0.020819487212445198,0.8306972659136089
sandstorm,sick,MG_high__US_low,DY,MC,0.4432797689094794,0.009241114647821791
angry,death,MG_low__US_low,DY,MG,0.01485617287348534,0.0406305333871782
angry,lightning,MG_low__US_low,DY,MG,0.00572563174747498,0.07850206970184237
angry,tree,MG_high__US_high,DY,MG,0.4709587814407683,0.6153277394292176
banana,peace,MG_low__US_high,DY,MG,0.012555327938593486,0.7343857618615182
death,lightning,MG_low__US_low,DY,MG,0.02147635551674565,0.1250628187756353
death,mango,MG_high__US_low,DY,MG,0.3574856210331605,0.13172010837360215
death,tree,MG_high__US_high,DY,MG,0.5175257793075108,0.6388810388085582
happy,safety,MG_low__US_low,DY,MG,0.023754697423084226,0.028645165842322573
happy,sandstorm,MG_high__US_high,DY,MG,0.3900420310323187,0.8631249825040523
happy,sick,MG_low__US_high,DY,MG,0.0037650821094064035,0.674460203470566
happy,tree,MG_high__US_low,DY,MG,0.3358784842804938,0.053245736422089296
justice,sandstorm,MG_high__US_high,DY,MG,0.5566374419571702,0.8332074773731821
lightning,tree,MG_high__US_high,DY,MG,0.47180783682635696,0.6082810685380935
mango,peace,MG_low__US_high,DY,MG,0.06487231191833698,0.6215153614807818
mango,peach,MG_low__US_low,DY,MG,0.033490286790352874,0.14769902309037786
mango,sandstorm,MG_high__US_high,DY,MG,0.5375847622185859,0.6243899610829653
peace,sad,MG_high__US_high,DY,MG,0.3654207198335293,0.7034370900797906
peace,sandstorm,MG_high__US_high,DY,MG,0.5295880146722047,0.9159063626891826
peach,sandstorm,MG_high__US_high,DY,MG,0.5220577059340035,0.759003173162961
sad,tree,MG_high__US_high,DY,MG,0.5309043746685675,0.6179111724718973
safety,sandstorm,MG_high__US_high,DY,MG,0.42002121500727047,0.8782500719274593
safety,sick,MG_low__US_high,DY,MG,0.02739448982393644,0.6966527631543677
sandstorm,tree,MG_high__US_high,DY,MG,0.6619061718186177,0.8660821887342316
sick,tree,MG_high__US_high,DY,MG,0.3367270404787619,0.6900999745588916
angry,death,MG_low__US_low,DY,MH,0.06916326970030218,0.07761971619202068
angry,lightning,MG_low__US_low,DY,MH,7.753411359607831e-4,0.1356410365434817
angry,sad,MG_low__US_low,DY,MH,0.004056156892755736,0.03300779540723764
banana,justice,MG_low__US_low,DY,MH,0.054614966708147306,0.07210562588961267
banana,mango,MG_low__US_low,DY,MH,0.03541802851937398,0.030039045374641804
banana,peach,MG_low__US_low,DY,MH,0.06909271252754401,0.01873662924746644
death,lightning,MG_low__US_low,DY,MH,0.06949625232150969,0.04514335750205989
death,sad,MG_low__US_low,DY,MH,0.06019957518069591,0.09243129280369433
death,sick,MG_low__US_low,DY,MH,0.0223035271982841,0.013675838273507601
happy,safety,MG_low__US_low,DY,MH,0.07253671966136332,0.04432889957253622
justice,mango,MG_low__US_low,DY,MH,0.013451181562453174,0.11127250319297799
justice,peach,MG_low__US_low,DY,MH,0.024631347235001877,0.06567912855467878
lightning,sad,MG_low__US_low,DY,MH,0.003384306787648894,0.13427656875815996
mango,peach,MG_low__US_low,DY,MH,0.03263293327292649,0.054481826511858955
mango,sick,MG_low__US_low,DY,MH,0.08038258289180344,0.07902545696633312
peace,safety,MG_low__US_low,DY,MH,0.042886121903704,0.13225896563261053
peace,tree,MG_low__US_low,DY,MH,0.0027014720399209935,0.07038115973912995
peach,sick,MG_low__US_low,DY,MH,0.0504748225929767,0.14044073227604792
sad,sick,MG_low__US_low,DY,MH,0.07531564765649446,0.09446306201617416
angry,banana,MG_low__US_low,DY,MO,0.06594258698553768,0.05927891236188998
angry,death,MG_low__US_low,DY,MO,0.006155876821144046,0.08054616916227997
angry,tree,MG_low__US_low,DY,MO,0.042970777638369206,0.13661924377804935
banana,death,MG_low__US_low,DY,MO,0.06617776673720166,0.014125095531348053
banana,tree,MG_low__US_low,DY,MO,0.021126863954949116,0.07860086484518503
death,sad,MG_low__US_low,DY,MO,0.03451669648803324,0.14209127854727166
death,tree,MG_low__US_low,DY,MO,0.041001868200001235,0.07177222871080563
happy,justice,MG_low__US_low,DY,MO,0.060695075492639194,0.1358931468293485
happy,peace,MG_low__US_low,DY,MO,0.0037931477035828554,0.07295094285568848
happy,peach,MG_low__US_high,DY,MO,0.04095121275305558,0.6518026173895923
happy,safety,MG_low__US_low,DY,MO,0.03535689606994502,0.08124677876597503
happy,sandstorm,MG_low__US_low,DY,MO,0.07015898609810822,0.0512098632350409
justice,peach,MG_low__US_high,DY,MO,0.013496872150053019,0.8069191568091589
justice,sandstorm,MG_low__US_low,DY,MO,0.025464597148593615,0.06768039836369777
lightning,peach,MG_low__US_high,DY,MO,0.06694288924556302,0.9027054340586227
peace,peach,MG_low__US_high,DY,MO,0.05001573896025002,0.6010479468475114
peach,safety,MG_low__US_high,DY,MO,0.07869136105207297,0.7364117526265903
peach,sandstorm,MG_low__US_high,DY,MO,0.033103429910445126,0.6492606519838322
sad,tree,MG_low__US_low,DY,MO,0.06546679090384405,0.06149613278074906
angry,death,MG_high__US_low,DY,MP,0.4115215093645088,0.03254707559794007
angry,peach,MG_low__US_low,DY,MP,0.045391529744321035,0.030966767413558527
banana,justice,MG_high__US_high,DY,MP,0.42219358155738584,0.6092793961578367
banana,mango,MG_low__US_low,DY,MP,0.05240280141242004,0.033421394293131845
banana,peace,MG_high__US_high,DY,MP,0.3666983502130319,0.7484502389184855
banana,sad,MG_high__US_low,DY,MP,0.3786437564275875,0.02950832799509806
banana,tree,MG_low__US_low,DY,MP,0.0011226862639860946,0.11208777526529201
death,peach,MG_high__US_low,DY,MP,0.3780647428238177,0.06797711944561002
death,sandstorm,MG_high__US_high,DY,MP,0.5378248419062093,0.6412585157043886
happy,peach,MG_low__US_high,DY,MP,0.06028283572406462,0.6477506409025207
justice,mango,MG_high__US_high,DY,MP,0.370986681367526,0.5944639284384043
justice,sandstorm,MG_high__US_high,DY,MP,0.4586655698698481,0.8565477169551066
justice,sick,MG_low__US_high,DY,MP,0.009610491442036961,0.8883015354487926
justice,tree,MG_high__US_high,DY,MP,0.41744254288099025,0.6439685330865912
lightning,peace,MG_low__US_high,DY,MP,0.017612161446166175,0.6327592356015779
lightning,sandstorm,MG_high__US_high,DY,MP,0.38744813281095136,0.7470966871257085
lightning,sick,MG_low__US_high,DY,MP,0.020933651487392124,0.8011708509260251
mango,sad,MG_high__US_low,DY,MP,0.3377836253675526,0.0022243637643915015
mango,tree,MG_low__US_low,DY,MP,0.05284860361040883,0.14365618186936452
peace,sad,MG_low__US_high,DY,MP,0.07683132674733018,0.6648652923466996
peace,sandstorm,MG_high__US_high,DY,MP,0.40800664273392173,0.9057602569473555
peace,sick,MG_low__US_high,DY,MP,0.03984960735463772,0.9258748661300982
peace,tree,MG_high__US_high,DY,MP,0.3631740083165447,0.7669474854705465
sad,tree,MG_high__US_low,DY,MP,0.3762144288616145,0.12319114492271416
sandstorm,sick,MG_high__US_low,DY,MP,0.3956447415689741,0.06541240849583213
angry,happy,MG_low__US_low,DY,MR,0.0067834829016236164,0.013609328899317763
angry,peace,MG_low__US_low,DY,MR,0.007968294533815978,0.07435886444939982
angry,sandstorm,MG_high__US_high,DY,MR,0.33357567312993264,0.7063333566654091
angry,sick,MG_low__US_high,DY,MR,0.044507243410466246,0.7859771039484149
banana,peace,MG_high__US_high,DY,MR,0.3484794872902617,0.6392081460955965
banana,peach,MG_high__US_high,DY,MR,0.3533750339677548,0.8059180651638527
banana,tree,MG_low__US_low,DY,MR,0.02974377380178672,0.017371292114409798
happy,peace,MG_low__US_low,DY,MR,0.01537066757707839,0.09104486889236302
happy,sick,MG_low__US_high,DY,MR,0.037615554797536144,0.805272358623438
justice,sandstorm,MG_high__US_high,DY,MR,0.491292818750779,0.643686200473014
lightning,peach,MG_low__US_high,DY,MR,0.0056480190151821374,0.6618539688841873
peace,safety,MG_low__US_low,DY,MR,0.06668922434625402,0.12902532698864344
peace,sandstorm,MG_high__US_high,DY,MR,0.37141849888322165,0.6962746768105075
peace,sick,MG_low__US_high,DY,MR,0.05670294490486988,0.7840628209897555
peach,sandstorm,MG_high__US_high,DY,MR,0.375942507288693,0.8278256029399911
safety,sick,MG_low__US_high,DY,MR,0.006351587265726266,0.7413988096688124
angry,sad,MG_low__US_low,DY,MY,0.03216904684870636,0.12364020389108354
angry,sick,MG_low__US_low,DY,MY,0.06784320711585967,0.1485985546989625
angry,tree,MG_low__US_low,DY,MY,0.0701591711352354,0.029356485095141105
banana,justice,MG_low__US_low,DY,MY,0.0040376165277027365,0.01834849963339491
banana,peace,MG_low__US_low,DY,MY,0.017823515157594783,0.15209521424989036
banana,sandstorm,MG_low__US_low,DY,MY,0.03977097820681452,0.023361953919699863
death,tree,MG_low__US_low,DY,MY,2.6036281756547375e-4,0.04318134983495803
happy,mango,MG_low__US_low,DY,MY,0.013638871905447436,0.042518143847988465
justice,sandstorm,MG_low__US_low,DY,MY,0.04983439024733394,0.04551427643418743
lightning,safety,MG_low__US_low,DY,MY,0.015471633208341995,0.018368250829865485
lightning,sandstorm,MG_low__US_low,DY,MY,0.06537682965125002,0.010901614470495202
mango,peace,MG_low__US_low,DY,MY,0.06978494437246385,0.0623414329107867
safety,sandstorm,MG_low__US_low,DY,MY,0.051751581833128,0.02724743696784171
sick,tree,MG_low__US_low,DY,MY,0.005002509371190067,0.10247566952410958
angry,happy,MG_high__US_high,DY,SB,0.42026274260531027,0.7933085753914515
angry,justice,MG_high__US_high,DY,SB,0.4198837743384274,0.6266605477905798
angry,peace,MG_high__US_high,DY,SB,0.37663183069002937,0.9012758159698662
angry,safety,MG_high__US_high,DY,SB,0.3681659375011104,0.686154099909976
banana,happy,MG_high__US_high,DY,SB,0.5574821096729075,0.8456430084170752
banana,justice,MG_high__US_high,DY,SB,0.5775565274913284,0.7147894936881078
banana,peace,MG_high__US_high,DY,SB,0.5313063178698223,0.9294598310367261
banana,safety,MG_high__US_high,DY,SB,0.5138416350740855,0.7597029023756989
death,happy,MG_high__US_high,DY,SB,0.3696623827275052,0.8049023141609466
death,justice,MG_high__US_high,DY,SB,0.3638356936315488,0.6441663669979594
death,peach,MG_low__US_low,DY,SB,0.06303679762320513,0.10584175802779305
death,sandstorm,MG_high__US_high,DY,SB,0.40054167251550205,0.5952256215902207
death,sick,MG_low__US_high,DY,SB,0.025385567214258886,0.7218435731353194
happy,mango,MG_high__US_high,DY,SB,0.4185328368736579,0.8457670293425814
happy,sad,MG_high__US_high,DY,SB,0.48758495906972943,0.6160328356661453
happy,sandstorm,MG_high__US_high,DY,SB,0.6263231638141353,0.9400764730154749
happy,tree,MG_high__US_high,DY,SB,0.4522882961055481,0.8193736683441342
justice,mango,MG_high__US_high,DY,SB,0.41620482039529344,0.7127350524393554
justice,safety,MG_low__US_low,DY,SB,0.00916862070450386,0.11825663880437731
justice,sandstorm,MG_high__US_high,DY,SB,0.6505779155841898,0.8810091248427308
justice,tree,MG_high__US_high,DY,SB,0.45413102168555874,0.687455097705759
lightning,sandstorm,MG_high__US_high,DY,SB,0.4653639225194852,0.8027634456316106
mango,peace,MG_high__US_high,DY,SB,0.37513198008377824,0.9309210363945
mango,safety,MG_high__US_high,DY,SB,0.36765364071394924,0.7582426602146128
mango,tree,MG_low__US_low,DY,SB,0.047539600066615006,0.05477221814347555
peace,sad,MG_high__US_high,DY,SB,0.4524445240393138,0.7380015688112431
peace,sandstorm,MG_high__US_high,DY,SB,0.6079673420687195,0.9766685858578721
peace,tree,MG_high__US_high,DY,SB,0.4129921388638318,0.904508590885043
peach,sandstorm,MG_high__US_high,DY,SB,0.41880328549016554,0.6889345910653497
peach,sick,MG_low__US_high,DY,SB,0.03255703213103128,0.8089072507790005
safety,sandstorm,MG_high__US_high,DY,SB,0.589037814534318,0.8987498446656492
safety,tree,MG_high__US_high,DY,SB,0.40373234301924676,0.734554240262405
sandstorm,sick,MG_high__US_low,DY,SB,0.3777720500738009,0.13753856990183433
angry,death,MG_low__US_low,DY,SC,0.031199597604343543,0.06716239908322863
angry,peace,MG_high__US_high,DY,SC,0.3668937077560517,0.8375793534558631
angry,peach,MG_low__US_low,DY,SC,0.023329282256261852,0.0702726841225294
banana,happy,MG_high__US_high,DY,SC,0.46739722940621853,0.8583040976098322
banana,justice,MG_high__US_high,DY,SC,0.5100084174433126,0.6418646799519521
banana,peace,MG_high__US_high,DY,SC,0.5171433619073671,0.8854046297696638
banana,sad,MG_low__US_low,DY,SC,0.05191728079983404,0.048071225279855634
banana,safety,MG_high__US_high,DY,SC,0.38850880929407294,0.676676809994986
banana,tree,MG_low__US_low,DY,SC,0.012210902657831424,0.011226983952727032
death,mango,MG_low__US_low,DY,SC,0.02169147870977617,0.09790867191896813
death,peace,MG_high__US_high,DY,SC,0.36566121309605437,0.8627539409118343
death,peach,MG_low__US_low,DY,SC,0.006549450399469636,0.1464357427220606
death,sick,MG_low__US_high,DY,SC,0.06046304142437897,0.6671159320697051
happy,peace,MG_low__US_low,DY,SC,0.023146881563567145,0.05060565349986934
happy,sad,MG_high__US_high,DY,SC,0.41263870478546133,0.7735360871517407
happy,sandstorm,MG_high__US_high,DY,SC,0.5211146011812624,0.9456593955921764
happy,tree,MG_high__US_high,DY,SC,0.4523985299553557,0.807295438054398
justice,sandstorm,MG_high__US_high,DY,SC,0.5635972123531237,0.8505012577920252
lightning,sick,MG_low__US_high,DY,SC,0.029500005746209146,0.8383599115292382
mango,peace,MG_high__US_high,DY,SC,0.34756927886801225,0.877031806758249
mango,sick,MG_low__US_high,DY,SC,0.07349463774693699,0.588572279004711
peace,peach,MG_high__US_high,DY,SC,0.3523386223800187,0.8483378373905466
peace,sad,MG_high__US_high,DY,SC,0.45803788892179037,0.8039148358022927
peace,sandstorm,MG_high__US_high,DY,SC,0.568009412551733,0.9580512603770373
peace,tree,MG_high__US_high,DY,SC,0.5006039821744008,0.8361466901175754
peach,sick,MG_low__US_high,DY,SC,0.06299625323390345,0.7718610143021323
sad,tree,MG_low__US_low,DY,SC,0.03939879426906745,0.03378891825303332
safety,sandstorm,MG_high__US_high,DY,SC,0.45091920498855137,0.8576698297348138
safety,tree,MG_high__US_high,DY,SC,0.3729523696894801,0.6172162938152002
angry,banana,MG_high__US_low,DY,SG,0.3476992227683533,0.06778362437704266
angry,death,MG_low__US_low,DY,SG,0.015145845012521197,0.01305115597837081
angry,happy,MG_high__US_high,DY,SG,0.35045861817141266,0.7726450754208583
angry,mango,MG_high__US_low,DY,SG,0.450329358097056,0.1416240523360084
angry,peace,MG_high__US_high,DY,SG,0.4090089674032231,0.6527675625453324
angry,safety,MG_high__US_high,DY,SG,0.3480658371263208,0.6985848760328643
banana,death,MG_high__US_low,DY,SG,0.3848983993536175,0.07887299997822761
banana,happy,MG_low__US_high,DY,SG,0.0030839756349572145,0.6912606155354699
banana,lightning,MG_high__US_low,DY,SG,0.35309402778438725,0.06014495815551002
banana,peach,MG_low__US_low,DY,SG,0.04830695522782702,0.13193562442062712
banana,safety,MG_low__US_high,DY,SG,0.012548439637105835,0.6116499926039181
banana,sandstorm,MG_high__US_high,DY,SG,0.5261395442239549,0.6213535596324369
death,happy,MG_high__US_high,DY,SG,0.38910973460447384,0.7773405004326817
death,mango,MG_high__US_low,DY,SG,0.4939944741715858,0.15245038231726937
death,peace,MG_high__US_high,DY,SG,0.4569476166901636,0.65911552539836
death,safety,MG_high__US_high,DY,SG,0.3882291859370357,0.7043070272252123
death,tree,MG_high__US_high,DY,SG,0.5820720098768948,0.585844119403778
happy,lightning,MG_high__US_high,DY,SG,0.35607460731362434,0.7394388973631216
happy,peach,MG_low__US_high,DY,SG,0.052194968831691835,0.6824926050274389
happy,sad,MG_high__US_high,DY,SG,0.4439846763926139,0.8260669981099122
happy,safety,MG_low__US_low,DY,SG,0.009555414370406579,0.11290368097430892
happy,sandstorm,MG_high__US_high,DY,SG,0.5310673073983267,0.9376672668440669
justice,sad,MG_high__US_high,DY,SG,0.4608609622305413,0.6226227186206736
justice,sandstorm,MG_high__US_high,DY,SG,0.5594069464736027,0.8530541904558233
lightning,mango,MG_high__US_low,DY,SG,0.4570068128855571,0.020298705546753615
lightning,peace,MG_high__US_high,DY,SG,0.4161870569415762,0.600317120469525
lightning,peach,MG_high__US_low,DY,SG,0.4128834775637018,0.0972483739602732
lightning,safety,MG_high__US_high,DY,SG,0.35389354918233984,0.6534834551364284
mango,peach,MG_low__US_low,DY,SG,0.05139263662173299,0.054742850495960615
mango,sandstorm,MG_high__US_high,DY,SG,0.6124987123827401,0.6634708869263848
peace,sad,MG_high__US_high,DY,SG,0.5027723007500084,0.7388991797899727
peace,safety,MG_low__US_low,DY,SG,0.045839371379456706,0.0682482270506326
peace,sandstorm,MG_high__US_high,DY,SG,0.5888014516078535,0.8944293665880914
peach,safety,MG_low__US_high,DY,SG,0.06278878139581018,0.5896588444859652
peach,sandstorm,MG_high__US_high,DY,SG,0.5788642476017889,0.7677386987503405
sad,safety,MG_high__US_high,DY,SG,0.4435869519420621,0.7722077051251786
sad,tree,MG_high__US_high,DY,SG,0.6104048903824157,0.6813123803779972
safety,sandstorm,MG_high__US_high,DY,SG,0.5323295114938071,0.9110357720802627
sandstorm,tree,MG_high__US_high,DY,SG,0.680698842463564,0.8512625108380414
sick,tree,MG_high__US_high,DY,SG,0.4517535904260601,0.7220254584373276
angry,death,MG_low__US_low,DY,SH,0.02105098448292303,0.14042797345754016
banana,sandstorm,MG_high__US_high,DY,SH,0.5107512791022453,0.7144119738057042
death,happy,MG_high__US_high,DY,SH,0.357549833572703,0.8232919436201287
happy,justice,MG_low__US_high,DY,SH,0.032629070940074945,0.6245830067658891
happy,mango,MG_low__US_high,DY,SH,0.0026647154404035867,0.6446960126409063
happy,sad,MG_high__US_high,DY,SH,0.4697582052164424,0.8636437055690462
happy,sandstorm,MG_high__US_high,DY,SH,0.44532784264101943,0.9350405237037496
happy,sick,MG_high__US_high,DY,SH,0.36732528944495124,0.800583393689337
justice,mango,MG_low__US_low,DY,SH,0.03529846430743411,0.14800539797463386
justice,sad,MG_high__US_high,DY,SH,0.49644494959029295,0.5990289999614142
justice,sandstorm,MG_high__US_high,DY,SH,0.4644273119675511,0.7895341538711971
mango,sandstorm,MG_high__US_high,DY,SH,0.44463550917827804,0.6313197492971494
peace,sad,MG_high__US_high,DY,SH,0.48976928218839033,0.6613747764956543
peace,sandstorm,MG_high__US_high,DY,SH,0.46139452449221374,0.8113375389234616
peach,tree,MG_low__US_low,DY,SH,0.0408881090344313,0.09410708883549046
sad,safety,MG_high__US_high,DY,SH,0.39271077824854683,0.7004857468071841
safety,sandstorm,MG_high__US_high,DY,SH,0.3701647848397618,0.8339286522383786
angry,safety,MG_low__US_low,DY,SO,0.07565678728600944,0.13581996607233138
banana,peach,MG_low__US_high,DY,SO,0.01314952259992297,0.620896479508255
death,happy,MG_high__US_high,DY,SO,0.39705193870765254,0.7969786322146146
death,mango,MG_high__US_high,DY,SO,0.4036681165449201,0.8327193840055598
death,sandstorm,MG_low__US_low,DY,SO,0.029077399179054497,0.027378913306169983
happy,mango,MG_low__US_low,DY,SO,0.008928474980980594,0.05496771067530526
happy,sad,MG_high__US_high,DY,SO,0.4535592204278047,0.8864308976774675
happy,sandstorm,MG_high__US_high,DY,SO,0.3598611113595979,0.6931522557854857
happy,sick,MG_high__US_high,DY,SO,0.4919988135392164,0.8985747604027019
happy,tree,MG_high__US_high,DY,SO,0.42090039124201595,0.7760207211479713
justice,lightning,MG_low__US_low,DY,SO,0.002416355432726114,0.03603804673695943
justice,peace,MG_low__US_low,DY,SO,0.04405002149219528,0.06863583183976973
justice,sad,MG_high__US_high,DY,SO,0.3688814880733793,0.6849505186064531
justice,sick,MG_high__US_high,DY,SO,0.41808366620206017,0.7253998236744681
lightning,peace,MG_low__US_low,DY,SO,0.03531011711279697,0.031210723180804534
lightning,safety,MG_low__US_low,DY,SO,0.03891138246444603,0.14125665462032466
lightning,sick,MG_high__US_high,DY,SO,0.35745062921529414,0.7170764432600103
mango,sad,MG_high__US_high,DY,SO,0.45918376585832665,0.9077593010077116
mango,sandstorm,MG_high__US_high,DY,SO,0.36609820521228564,0.7271374174580285
mango,sick,MG_high__US_high,DY,SO,0.49735681888572847,0.916962420693733
mango,tree,MG_high__US_high,DY,SO,0.4268479966984771,0.8075355256667178
peace,sad,MG_high__US_high,DY,SO,0.37617084132162626,0.6888681913725649
peace,safety,MG_low__US_low,DY,SO,0.07759891224690824,0.11025856379201171
peace,sick,MG_high__US_high,DY,SO,0.4187712599026119,0.7280445013433496
sad,sick,MG_low__US_low,DY,SO,0.020043543030047017,0.11250590551970058
sandstorm,tree,MG_low__US_low,DY,SO,0.04076318214872776,0.06427988237461513
angry,death,MG_high__US_low,DY,SP,0.40268091502813985,0.11321203236327637
angry,happy,MG_low__US_high,DY,SP,0.06225947866383441,0.6319074343177078
angry,peach,MG_low__US_low,DY,SP,0.019385939407646324,8.502994604606129e-4
banana,justice,MG_high__US_high,DY,SP,0.4725800612060973,0.5954485526912667
banana,mango,MG_low__US_low,DY,SP,0.07764323892085012,0.054863154976879436
banana,peace,MG_high__US_high,DY,SP,0.3537966847057772,0.660173787708209
banana,tree,MG_low__US_low,DY,SP,0.015701693437590203,0.12524917807431257
death,happy,MG_high__US_high,DY,SP,0.33817356739366033,0.7047930643918816
death,mango,MG_high__US_low,DY,SP,0.5135729206787905,0.14909734175358347
death,peach,MG_high__US_low,DY,SP,0.4307325845487824,0.12906360350726986
death,sandstorm,MG_high__US_high,DY,SP,0.6471985651354064,0.6396312959843535
