country,concept_a,concept_b,color_1,color_2,mu_D,semantic_distance
mdg,lightning,safety,LB,SB,0.124,0.14112793417679592
mdg,lightning,sandstorm,LB,SB,-0.08559999999999995,0.12273617058548453
mdg,lightning,sick,LB,SB,-0.1008,0.11942575238040054
mdg,lightning,tree,LB,SB,-0.0706,0.09165577648947787
mdg,mango,peace,LB,SB,-0.04799999999999993,0.06006974941123833
mdg,mango,peach,LB,SB,-0.01920000000000005,0.026873211222978366
mdg,mango,sad,LB,SB,-0.08080000000000004,0.12182703391955685
mdg,mango,safety,LB,SB,0.14700000000000002,0.18529955151476463
mdg,mango,sandstorm,LB,SB,-0.06259999999999999,0.10757026978674616
mdg,mango,sick,LB,SB,-0.07779999999999998,0.10356914238649267
mdg,mango,tree,LB,SB,-0.04760000000000003,0.07128053319338012
mdg,peace,peach,LB,SB,0.028799999999999937,0.03375728422489721
mdg,peace,sad,LB,SB,-0.03280000000000005,0.040553252708686705
mdg,peace,safety,LB,SB,0.19500000000000006,0.21086605456634988
mdg,peace,sandstorm,LB,SB,-0.014600000000000057,0.019617622488398156
mdg,peace,sick,LB,SB,-0.02980000000000005,0.033769235565403344
mdg,peace,tree,LB,SB,3.9999999999995595e-4,4.916555887877205e-4
mdg,peach,sad,LB,SB,-0.06159999999999993,0.08472885079584408
mdg,peach,safety,LB,SB,0.16620000000000001,0.19551079816579708
mdg,peach,sandstorm,LB,SB,-0.04339999999999994,0.06636107856926404
mdg,peach,sick,LB,SB,-0.058599999999999985,0.07251545504217627
mdg,peach,tree,LB,SB,-0.028400000000000036,0.0388170806220311
mdg,sad,safety,LB,SB,0.2278,0.28002266130375375
mdg,sad,sandstorm,LB,SB,0.01820000000000005,0.03062889919330347
mdg,sad,sick,LB,SB,0.0030000000000000027,0.003947974952082101
mdg,sad,tree,LB,SB,0.03320000000000001,0.04886406847643454
mdg,safety,sandstorm,LB,SB,-0.2096,0.28066148148904735
mdg,safety,sick,LB,SB,-0.2248000000000001,0.2536167578813979
mdg,safety,tree,LB,SB,-0.1946,0.239069799481874
mdg,sandstorm,sick,LB,SB,-0.015199999999999991,0.021992324549351794
mdg,sandstorm,tree,LB,SB,0.014999999999999958,0.024954175898836528
mdg,sick,tree,LB,SB,0.030200000000000005,0.03944465354721771
mdg,angry,banana,LB,SC,-0.013600000000000056,0.02468252367229512
mdg,angry,death,LB,SC,-0.039999999999999925,0.06635456939429862
mdg,angry,happy,LB,SC,0.011399999999999966,0.013999738495632075
mdg,angry,justice,LB,SC,-0.0948,0.12287932717244615
mdg,angry,lightning,LB,SC,-0.1018,0.14194809411235315
mdg,angry,mango,LB,SC,0.006400000000000072,0.009527242529662194
mdg,angry,peace,LB,SC,-0.0514,0.06388910782728446
mdg,angry,peach,LB,SC,-0.11280000000000001,0.16327775906179104
mdg,angry,sad,LB,SC,-0.1018,0.15114876344115857
mdg,angry,safety,LB,SC,0.024799999999999933,0.03237003542041106
mdg,angry,sandstorm,LB,SC,-0.04859999999999998,0.07987781416741635
mdg,angry,sick,LB,SC,-0.09720000000000006,0.12797955184764737
mdg,angry,tree,LB,SC,-0.13059999999999994,0.2011233388900584
mdg,banana,death,LB,SC,-0.02639999999999998,0.05121562408260688
mdg,banana,happy,LB,SC,0.025000000000000022,0.033226266343783895
mdg,banana,justice,LB,SC,-0.0812,0.11521229915096409
mdg,banana,lightning,LB,SC,-0.0882,0.1367892282125609
mdg,banana,mango,LB,SC,0.020000000000000018,0.03360360432940679
mdg,banana,peace,LB,SC,-0.037799999999999945,0.0509972984253777
mdg,banana,peach,LB,SC,-0.09920000000000001,0.16123386838306586
mdg,banana,sad,LB,SC,-0.0882,0.1480230137295177
mdg,banana,safety,LB,SC,0.03839999999999999,0.05484552603633963
mdg,banana,sandstorm,LB,SC,-0.034999999999999976,0.06706312262930053
mdg,banana,sick,LB,SC,-0.08360000000000001,0.12087684383134456
mdg,banana,tree,LB,SC,-0.11699999999999999,0.20597042872014026
mdg,death,happy,LB,SC,0.05139999999999989,0.06495186906595563
mdg,death,justice,LB,SC,-0.05479999999999996,0.07363221220184446
mdg,death,lightning,LB,SC,-0.06180000000000002,0.08988454227335785
mdg,death,mango,LB,SC,0.0464,0.07209574838478927
mdg,death,peace,LB,SC,-0.011400000000000077,0.014622891439805719
mdg,death,peach,LB,SC,-0.07280000000000003,0.11035361507769664
mdg,death,sad,LB,SC,-0.06180000000000002,0.09627948631222827
mdg,death,safety,LB,SC,0.06479999999999997,0.08732142270583143
mdg,death,sandstorm,LB,SC,-0.008600000000000052,0.014951936477994587
mdg,death,sick,LB,SC,-0.057200000000000084,0.07817077640212644
mdg,death,tree,LB,SC,-0.09060000000000001,0.14720056126105435
mdg,happy,justice,LB,SC,-0.10620000000000007,0.11460518179896928
mdg,happy,lightning,LB,SC,-0.11319999999999997,0.1283458461610083
mdg,happy,mango,LB,SC,-0.0050000000000001155,0.005919116678468173
mdg,happy,peace,LB,SC,-0.06280000000000008,0.06582376489963115
mdg,happy,peach,LB,SC,-0.12420000000000009,0.14428349811312957
mdg,happy,sad,LB,SC,-0.11320000000000008,0.13366771253988757
mdg,happy,safety,LB,SC,0.013399999999999967,0.01454250282023195
mdg,happy,sandstorm,LB,SC,-0.05999999999999994,0.07540535956812461
mdg,happy,sick,LB,SC,-0.10860000000000003,0.11846646105150249
mdg,happy,tree,LB,SC,-0.1419999999999999,0.17149802562573985
mdg,justice,lightning,LB,SC,-0.007000000000000006,0.008374570359702072
mdg,justice,mango,LB,SC,0.10120000000000007,0.12587458197892487
mdg,justice,peace,LB,SC,0.043400000000000105,0.04744896253800923
mdg,justice,peach,LB,SC,-0.018000000000000016,0.02214788349412844
mdg,justice,sad,LB,SC,-0.007000000000000006,0.008764004558986516
mdg,justice,safety,LB,SC,0.11959999999999993,0.13508104171290847
mdg,justice,sandstorm,LB,SC,0.04619999999999991,0.06174677342272905
mdg,justice,sick,LB,SC,-0.0023999999999999577,0.002750022302039523
mdg,justice,tree,LB,SC,-0.035800000000000054,0.046098503098672194
mdg,lightning,mango,LB,SC,0.10820000000000002,0.14387687400020566
mdg,lightning,peace,LB,SC,0.0504,0.05798997801424721
mdg,lightning,peach,LB,SC,-0.010999999999999899,0.014458576693330671
mdg,lightning,sad,LB,SC,0,0
mdg,lightning,safety,LB,SC,0.12659999999999993,0.15096733009293284
mdg,lightning,sandstorm,LB,SC,0.053200000000000025,0.07690011156931864
mdg,lightning,sick,LB,SC,0.0045999999999999375,0.005578110896371946
mdg,lightning,tree,LB,SC,-0.028800000000000048,0.0398897470393611
mdg,mango,peace,LB,SC,-0.05779999999999996,0.06917622635799958
mdg,mango,peach,LB,SC,-0.11920000000000003,0.16395467347082637
mdg,mango,sad,LB,SC,-0.10820000000000002,0.15228226807200507
mdg,mango,safety,LB,SC,0.018399999999999972,0.02304779073289054
mdg,mango,sandstorm,LB,SC,-0.05500000000000005,0.08476037301281658
mdg,mango,sick,LB,SC,-0.10359999999999991,0.13072809025117665
mdg,mango,tree,LB,SC,-0.137,0.1991829855459381
mdg,peace,peach,LB,SC,-0.06140000000000001,0.07247612236740797
mdg,peace,sad,LB,SC,-0.0504,0.060471044801964524
mdg,peace,safety,LB,SC,0.07619999999999993,0.08339734509516505
mdg,peace,sandstorm,LB,SC,0.0028000000000000247,0.003573034384628304
mdg,peace,sick,LB,SC,-0.04579999999999995,0.0506355616574965
mdg,peace,tree,LB,SC,-0.07919999999999994,0.09740651026554531
mdg,peach,sad,LB,SC,0.011000000000000065,0.015282264226065267
mdg,peach,safety,LB,SC,0.13760000000000006,0.16854947090937422
mdg,peach,sandstorm,LB,SC,0.06420000000000003,0.09667822146336924
mdg,peach,sick,LB,SC,0.015600000000000058,0.01947162434683225
mdg,peach,tree,LB,SC,-0.017799999999999983,0.025620114782955172
mdg,sad,safety,LB,SC,0.12660000000000005,0.15793844151752712
mdg,sad,sandstorm,LB,SC,0.053200000000000025,0.08229690686194058
mdg,sad,sick,LB,SC,0.0046000000000000485,0.005845123349873749
mdg,sad,tree,LB,SC,-0.028799999999999992,0.042437569401411634
mdg,safety,sandstorm,LB,SC,-0.07340000000000002,0.09828625399684277
mdg,safety,sick,LB,SC,-0.122,0.13942844412050692
mdg,safety,tree,LB,SC,-0.15539999999999993,0.19875290254176314
mdg,sandstorm,sick,LB,SC,-0.04860000000000009,0.06605398242463267
mdg,sandstorm,tree,LB,SC,-0.08199999999999996,0.13225224629837262
mdg,sick,tree,LB,SC,-0.033399999999999874,0.04369039832296778
mdg,angry,banana,LB,SG,0.40980000000000005,0.5550346744577834
mdg,angry,death,LB,SG,-0.07100000000000001,0.1303517376391014
mdg,angry,happy,LB,SG,0.030400000000000094,0.03807591403464805
mdg,angry,justice,LB,SG,-0.10360000000000003,0.14060273961182895
mdg,angry,lightning,LB,SG,-0.14480000000000004,0.2186951981814808
mdg,angry,mango,LB,SG,0.38439999999999996,0.5038613402395247
mdg,angry,peace,LB,SG,-0.022399999999999975,0.028484932262081875
mdg,angry,peach,LB,SG,0.2085999999999999,0.27061574839608316
mdg,angry,sad,LB,SG,-0.10560000000000003,0.16686460189336572
mdg,angry,safety,LB,SG,0.12240000000000006,0.15952432707168152
mdg,angry,sandstorm,LB,SG,-0.034999999999999976,0.06104022087703842
mdg,angry,sick,LB,SG,-0.10339999999999994,0.14277155095116822
mdg,angry,tree,LB,SG,0.44279999999999997,0.5772298372160167
mdg,banana,death,LB,SG,-0.4808000000000001,0.6613479522287746
mdg,banana,happy,LB,SG,-0.37939999999999996,0.4196892094565716
mdg,banana,justice,LB,SG,-0.5134000000000001,0.5788315659227325
mdg,banana,lightning,LB,SG,-0.5546000000000001,0.6603468724129475
mdg,banana,mango,LB,SG,-0.025399999999999978,0.03268146490127588
mdg,banana,peace,LB,SG,-0.43220000000000003,0.47656398650532106
mdg,banana,peach,LB,SG,-0.20120000000000005,0.24132290102554205
mdg,banana,sad,LB,SG,-0.5154,0.6403689170248665
mdg,banana,safety,LB,SG,-0.2874,0.33695285615017534
mdg,banana,sandstorm,LB,SG,-0.44480000000000003,0.6043521487156291
mdg,banana,sick,LB,SG,-0.5132000000000001,0.5854342253408449
mdg,banana,tree,LB,SG,0.03299999999999992,0.0432399976719513
mdg,death,happy,LB,SG,0.10140000000000005,0.13236461660607457
mdg,death,justice,LB,SG,-0.03260000000000002,0.04694045027858745
mdg,death,lightning,LB,SG,-0.07380000000000003,0.12056713778497713
mdg,death,mango,LB,SG,0.4554000000000001,0.607464768242997
mdg,death,peace,LB,SG,0.04860000000000009,0.0647217503156412
mdg,death,peach,LB,SG,0.2795999999999999,0.37445945360464905
mdg,death,sad,LB,SG,-0.03460000000000002,0.05936023314704664
mdg,death,safety,LB,SG,0.19340000000000002,0.2619406628936438
mdg,death,sandstorm,LB,SG,0.035999999999999976,0.06886150040494243
mdg,death,sick,LB,SG,-0.032399999999999984,0.04756791047826692
mdg,death,tree,LB,SG,0.5138,0.6774367778460881
mdg,happy,justice,LB,SG,-0.13400000000000012,0.14671865750384994
mdg,happy,lightning,LB,SG,-0.17520000000000002,0.20492508652140934
mdg,happy,mango,LB,SG,0.354,0.38266756201784835
mdg,happy,peace,LB,SG,-0.05279999999999996,0.05544027379421146
mdg,happy,peach,LB,SG,0.17819999999999991,0.19047313139032807
mdg,happy,sad,LB,SG,-0.136,0.16351323000537477
mdg,happy,safety,LB,SG,0.09199999999999986,0.09848103942409958
mdg,happy,sandstorm,LB,SG,-0.06540000000000001,0.08320534256340034
mdg,happy,sick,LB,SG,-0.13379999999999992,0.14814330559936462
mdg,happy,tree,LB,SG,0.4123999999999999,0.4450009421583476
mdg,justice,lightning,LB,SG,-0.041200000000000014,0.05249562850143463
mdg,justice,mango,LB,SG,0.4880000000000001,0.5388269131504599
mdg,justice,peace,LB,SG,0.08120000000000005,0.09025966775852723
mdg,justice,peach,LB,SG,0.31220000000000003,0.3466898660352391
mdg,justice,sad,LB,SG,-0.0019999999999998908,0.00262077061095356
mdg,justice,safety,LB,SG,0.2260000000000001,0.25337252635122165
mdg,justice,sandstorm,LB,SG,0.0686,0.09528290996661615
mdg,justice,sick,LB,SG,1.9999999999997797e-4,2.379202840658845e-4
mdg,justice,tree,LB,SG,0.5464,0.5982467395830211
mdg,lightning,mango,LB,SG,0.5292000000000001,0.6166421648694591
mdg,lightning,peace,LB,SG,0.12240000000000006,0.14590157414759997
mdg,lightning,peach,LB,SG,0.35339999999999994,0.4175670348054903
mdg,lightning,sad,LB,SG,0.03920000000000001,0.056983949785430754
mdg,lightning,safety,LB,SG,0.2672,0.32013238329082805
mdg,lightning,sandstorm,LB,SG,0.10980000000000001,0.17100688800499642
mdg,lightning,sick,LB,SG,0.04139999999999999,0.05355513354332153
mdg,lightning,tree,LB,SG,0.5876,0.6762117146241826
mdg,mango,peace,LB,SG,-0.40680000000000005,0.438853018809811
mdg,mango,peach,LB,SG,-0.17579999999999996,0.2045029198548729
mdg,mango,sad,LB,SG,-0.49,0.594003049165706
mdg,mango,safety,LB,SG,-0.262,0.2987934617248497
mdg,mango,sandstorm,LB,SG,-0.4194,0.5521043528534915
mdg,mango,sick,LB,SG,-0.4878,0.544720612555952
mdg,mango,tree,LB,SG,0.05840000000000001,0.07342335562382307
mdg,peace,peach,LB,SG,0.23099999999999998,0.24795145805531238
mdg,peace,sad,LB,SG,-0.08319999999999994,0.10188427839490061
mdg,peace,safety,LB,SG,0.14479999999999993,0.15610024917571064
mdg,peace,sandstorm,LB,SG,-0.012599999999999945,0.01630989347096229
mdg,peace,sick,LB,SG,-0.08099999999999996,0.09107841302215536
mdg,peace,tree,LB,SG,0.46520000000000006,0.4998114887422791
mdg,peach,sad,LB,SG,-0.31420000000000003,0.3840829341589205
mdg,peach,safety,LB,SG,-0.08619999999999994,0.09599536657447588
mdg,peach,sandstorm,LB,SG,-0.24359999999999993,0.3194976987688442
mdg,peach,sick,LB,SG,-0.31199999999999994,0.35047145802463753
mdg,peach,tree,LB,SG,0.23420000000000019,0.27412021715459023
mdg,sad,safety,LB,SG,0.22799999999999998,0.28203843362908243
mdg,sad,sandstorm,LB,SG,0.0706,0.11515941115764883
mdg,sad,sick,LB,SG,0.0021999999999999797,0.002929442323297504
mdg,sad,tree,LB,SG,0.5484000000000001,0.6574558667490331
mdg,safety,sandstorm,LB,SG,-0.15740000000000004,0.20802476841056605
mdg,safety,sick,LB,SG,-0.2258,0.2561307675254221
mdg,safety,tree,LB,SG,0.3204,0.3661880221043867
mdg,sandstorm,sick,LB,SG,-0.06840000000000002,0.09673697382401603
mdg,sandstorm,tree,LB,SG,0.4778,0.6238274908526547
mdg,sick,tree,LB,SG,0.5462000000000001,0.6046633159814516
mdg,angry,banana,LB,SH,0.4524,0.5944864553039053
mdg,angry,death,LB,SH,-0.07600000000000001,0.12389850315724832
mdg,angry,happy,LB,SH,0.00759999999999994,0.009215505830108661
mdg,angry,justice,LB,SH,-0.10780000000000001,0.1367393305324618
mdg,angry,lightning,LB,SH,-0.0826,0.11033992852540608
mdg,angry,mango,LB,SH,0.2723999999999999,0.35207652429460934
mdg,angry,peace,LB,SH,-0.0826,0.10124119914298196
mdg,angry,peach,LB,SH,0.008599999999999941,0.011283119793199736
mdg,angry,sad,LB,SH,-0.15600000000000003,0.23036159971919257
mdg,angry,safety,LB,SH,0.023599999999999954,0.030112348051740456
mdg,angry,sandstorm,LB,SH,0.010199999999999987,0.015260829136510612
mdg,angry,sick,LB,SH,-0.20899999999999996,0.28068706685568845
mdg,angry,tree,LB,SH,0.09160000000000001,0.1199379968249561
mdg,banana,death,LB,SH,-0.5284,0.704286641623638
mdg,banana,happy,LB,SH,-0.4448000000000002,0.49238176651003074
mdg,banana,justice,LB,SH,-0.5602,0.6186399740929511
mdg,banana,lightning,LB,SH,-0.535,0.6194619532956132
mdg,banana,mango,LB,SH,-0.18000000000000016,0.23162250888032188
mdg,banana,peace,LB,SH,-0.5349999999999999,0.5804775549517345
mdg,banana,peach,LB,SH,-0.44380000000000014,0.5240807264742355
mdg,banana,sad,LB,SH,-0.6084,0.73213601136827
mdg,banana,safety,LB,SH,-0.42880000000000007,0.4976693930789749
mdg,banana,sandstorm,LB,SH,-0.44220000000000004,0.5789075038605347
mdg,banana,sick,LB,SH,-0.6614,0.7323876372767226
mdg,banana,tree,LB,SH,-0.3608,0.43844129421410555
mdg,death,happy,LB,SH,0.08360000000000001,0.10615250191230796
mdg,death,justice,LB,SH,-0.03180000000000005,0.04278552404570535
mdg,death,lightning,LB,SH,-0.00660000000000005,0.009396911861012602
mdg,death,mango,LB,SH,0.3483999999999999,0.46498891589384583
mdg,death,peace,LB,SH,-0.00660000000000005,0.008530790627268525
mdg,death,peach,LB,SH,0.08459999999999995,0.11719129184229793
mdg,death,sad,LB,SH,-0.08000000000000002,0.12883611738778405
mdg,death,safety,LB,SH,0.09959999999999991,0.1336195874962227
mdg,death,sandstorm,LB,SH,0.0862,0.1385563683653943
mdg,death,sick,LB,SH,-0.133,0.19256152656264414
mdg,death,tree,LB,SH,0.16759999999999992,0.23017748077836764
mdg,happy,justice,LB,SH,-0.11540000000000006,0.12402656854099087
mdg,happy,lightning,LB,SH,-0.09020000000000006,0.10056973766071259
mdg,happy,mango,LB,SH,0.26480000000000015,0.2890080268344293
mdg,happy,peace,LB,SH,-0.09019999999999995,0.09457265348672239
mdg,happy,peach,LB,SH,0.001000000000000112,0.001101471133512888
mdg,happy,sad,LB,SH,-0.16359999999999997,0.19509793798464492
mdg,happy,safety,LB,SH,0.016000000000000014,0.017279319514587943
mdg,happy,sandstorm,LB,SH,0.0026000000000000467,0.0031300170377339676
mdg,happy,sick,LB,SH,-0.2165999999999999,0.2422582045979309
mdg,happy,tree,LB,SH,0.08399999999999996,0.09243025898800883
mdg,justice,lightning,LB,SH,0.0252,0.029378022441784113
mdg,justice,mango,LB,SH,0.3802,0.42099306304371376
mdg,justice,peace,LB,SH,0.02520000000000011,0.02747831134235401
mdg,justice,peach,LB,SH,0.11639999999999995,0.13293790583217735
mdg,justice,sad,LB,SH,-0.04819999999999991,0.060939221351112405
mdg,justice,safety,LB,SH,0.13139999999999996,0.1467575168939268
mdg,justice,sandstorm,LB,SH,0.118,0.14835607372470427
mdg,justice,sick,LB,SH,-0.10119999999999996,0.11965782662051566
mdg,justice,tree,LB,SH,0.19940000000000002,0.22599175673572014
mdg,lightning,mango,LB,SH,0.355,0.4107696000672294
mdg,lightning,peace,LB,SH,0,0
mdg,lightning,peach,LB,SH,0.09120000000000006,0.10859265757313619
mdg,lightning,sad,LB,SH,-0.07339999999999991,0.097338705454797
mdg,lightning,safety,LB,SH,0.10619999999999996,0.12346222150591091
mdg,lightning,sandstorm,LB,SH,0.0928,0.1227826422226781
mdg,lightning,sick,LB,SH,-0.12639999999999996,0.15562147341453875
mdg,lightning,tree,LB,SH,0.1741999999999999,0.20602413564063315
mdg,mango,peace,LB,SH,-0.35499999999999987,0.3846230049333723
mdg,mango,peach,LB,SH,-0.26380000000000003,0.3066420827351244
mdg,mango,sad,LB,SH,-0.4284,0.5238244916084345
mdg,mango,safety,LB,SH,-0.2487999999999999,0.2837253087353926
mdg,mango,sandstorm,LB,SH,-0.26219999999999993,0.3369490854939779
mdg,mango,sick,LB,SH,-0.48139999999999994,0.5445638625821421
mdg,mango,tree,LB,SH,-0.18079999999999985,0.21332725036054917
mdg,peace,peach,LB,SH,0.09119999999999995,0.10129719863442221
mdg,peace,sad,LB,SH,-0.07340000000000013,0.08941432769887636
mdg,peace,safety,LB,SH,0.10619999999999996,0.11551899201543026
mdg,peace,sandstorm,LB,SH,0.0928,0.112827462671105
mdg,peace,sick,LB,SH,-0.12639999999999996,0.14451958774342266
mdg,peace,tree,LB,SH,0.17420000000000002,0.19235235353929925
mdg,peach,sad,LB,SH,-0.16459999999999997,0.21176200435040243
mdg,peach,safety,LB,SH,0.015000000000000124,0.01722652210419584
mdg,peach,sandstorm,LB,SH,0.0016000000000000458,0.0020815756461862733
mdg,peach,sick,LB,SH,-0.21760000000000002,0.2599935894066734
mdg,peach,tree,LB,SH,0.08300000000000007,0.09736887487232782
mdg,sad,safety,LB,SH,0.17959999999999998,0.2245092694476909
mdg,sad,sandstorm,LB,SH,0.16620000000000001,0.2423626265272727
mdg,sad,sick,LB,SH,-0.052999999999999936,0.07200965279717947
mdg,sad,tree,LB,SH,0.24760000000000004,0.3143311308688599
mdg,safety,sandstorm,LB,SH,-0.013399999999999967,0.016964120009118455
mdg,safety,sick,LB,SH,-0.23260000000000003,0.27092156285579283
mdg,safety,tree,LB,SH,0.06800000000000006,0.07807957405486765
mdg,sandstorm,sick,LB,SH,-0.21919999999999995,0.29118629521607575
mdg,sandstorm,tree,LB,SH,0.08140000000000003,0.10577131608387447
mdg,sick,tree,LB,SH,0.3006,0.3538473302540581
mdg,angry,banana,LB,SO,0.1784,0.24164995143976142
mdg,angry,death,LB,SO,-0.14999999999999997,0.2318803005286742
mdg,angry,happy,LB,SO,-0.03500000000000003,0.04126041865776853
mdg,angry,justice,LB,SO,-0.2582,0.3236371431517257
mdg,angry,lightning,LB,SO,-0.04959999999999998,0.06155541725567154
mdg,angry,mango,LB,SO,0.23539999999999994,0.2980944273554287
mdg,angry,peace,LB,SO,-0.22119999999999995,0.2652429553215167
mdg,angry,peach,LB,SO,-0.07760000000000011,0.09909444636240083
mdg,angry,sad,LB,SO,-0.18800000000000006,0.2589079055408399
mdg,angry,safety,LB,SO,-0.09940000000000004,0.12485721348087736
mdg,angry,sandstorm,LB,SO,0.042200000000000015,0.05710586288864028
mdg,angry,sick,LB,SO,-0.3536,0.46295559696837424
mdg,angry,tree,LB,SO,-0.15719999999999995,0.21626620737996705
mdg,banana,death,LB,SO,-0.32839999999999997,0.476823213745233
mdg,banana,happy,LB,SO,-0.21339999999999992,0.2460833661498556
mdg,banana,justice,LB,SO,-0.43660000000000004,0.5164580954559148
mdg,banana,lightning,LB,SO,-0.22799999999999998,0.27556879837054793
mdg,banana,mango,LB,SO,0.05700000000000005,0.07328958184933865
mdg,banana,peace,LB,SO,-0.3995999999999999,0.45679663608383003
mdg,banana,peach,LB,SO,-0.256,0.31656387928012397
mdg,banana,sad,LB,SO,-0.3664,0.4767297672806503
mdg,banana,safety,LB,SO,-0.27780000000000005,0.33718241376733604
mdg,banana,sandstorm,LB,SO,-0.1362,0.18136935254449504
mdg,banana,sick,LB,SO,-0.5319999999999999,0.6427993715199203
mdg,banana,tree,LB,SO,-0.3356,0.43867160013872963
mdg,death,happy,LB,SO,0.11499999999999999,0.14685104345259714
mdg,death,justice,LB,SO,-0.10819999999999996,0.15386313330127516
mdg,death,lightning,LB,SO,0.10039999999999993,0.13654256522006936
mdg,death,mango,LB,SO,0.38539999999999996,0.5136146596995337
mdg,death,peace,LB,SO,-0.07120000000000004,0.09517833508904916
mdg,death,peach,LB,SO,0.07240000000000002,0.1023676451716049
mdg,death,sad,LB,SO,-0.038000000000000034,0.060333038858991495
mdg,death,safety,LB,SO,0.05059999999999992,0.07035030419476507
mdg,death,sandstorm,LB,SO,0.19219999999999993,0.28583497217461407
mdg,death,sick,LB,SO,-0.20360000000000006,0.31235647294293356
mdg,death,tree,LB,SO,-0.007199999999999984,0.01134549171725241
mdg,happy,justice,LB,SO,-0.22319999999999995,0.24543009313701392
mdg,happy,lightning,LB,SO,-0.014600000000000057,0.01585616983871324
mdg,happy,mango,LB,SO,0.2704,0.296316305833046
mdg,happy,peace,LB,SO,-0.18619999999999992,0.1976426582839148
mdg,happy,peach,LB,SO,-0.04259999999999997,0.04731130390255972
mdg,happy,sad,LB,SO,-0.15300000000000002,0.18023678476041005
mdg,happy,safety,LB,SO,-0.06440000000000001,0.07066659807896825
mdg,happy,sandstorm,LB,SO,0.07720000000000005,0.08926135164082272
mdg,happy,sick,LB,SO,-0.3186,0.3631995200253122
mdg,happy,tree,LB,SO,-0.12220000000000009,0.14372540396716094
mdg,justice,lightning,LB,SO,0.2086,0.24042577976810398
mdg,justice,mango,LB,SO,0.49360000000000004,0.5482191393775968
mdg,justice,peace,LB,SO,0.03699999999999992,0.04266502944362549
mdg,justice,peach,LB,SO,0.18059999999999998,0.21447335436781656
mdg,justice,sad,LB,SO,0.07020000000000004,0.09116672204566156
mdg,justice,safety,LB,SO,0.15880000000000005,0.18667210904696785
mdg,justice,sandstorm,LB,SO,0.3004,0.36556453912809617
mdg,justice,sick,LB,SO,-0.09540000000000004,0.12295654083218621
mdg,justice,tree,LB,SO,0.10099999999999998,0.13012313230083272
mdg,lightning,mango,LB,SO,0.2849999999999999,0.32558445902507627
mdg,lightning,peace,LB,SO,-0.17159999999999997,0.1902129545937099
mdg,lightning,peach,LB,SO,-0.028000000000000025,0.03256513350881468
mdg,lightning,sad,LB,SO,-0.13840000000000008,0.17200487043708224
mdg,lightning,safety,LB,SO,-0.049800000000000066,0.05717340268077292
mdg,lightning,sandstorm,LB,SO,0.09179999999999999,0.11145710817938448
mdg,lightning,sick,LB,SO,-0.304,0.3649955364655062
mdg,lightning,tree,LB,SO,-0.10759999999999992,0.1334410748857322
mdg,mango,peace,LB,SO,-0.4566000000000001,0.4928068106737719
mdg,mango,peach,LB,SO,-0.31300000000000017,0.3644744344398778
mdg,mango,sad,LB,SO,-0.4234000000000001,0.5127417349917303
mdg,mango,safety,LB,SO,-0.3348,0.38310398268621976
mdg,mango,sandstorm,LB,SO,-0.19319999999999993,0.24152765059616943
mdg,mango,sick,LB,SO,-0.589,0.663314186229917
mdg,mango,tree,LB,SO,-0.39259999999999995,0.4781126157550019
mdg,peace,peach,LB,SO,0.14359999999999995,0.16351055417939908
mdg,peace,sad,LB,SO,0.033199999999999896,0.040881803475650624
mdg,peace,safety,LB,SO,0.12180000000000002,0.13731696605984745
mdg,peace,sandstorm,LB,SO,0.26339999999999997,0.30777601961516377
mdg,peace,sick,LB,SO,-0.13240000000000007,0.16115018134703063
mdg,peace,tree,LB,SO,0.06399999999999995,0.0783148003293257
mdg,peach,sad,LB,SO,-0.11039999999999994,0.14183751613874973
mdg,peach,safety,LB,SO,-0.02179999999999993,0.025696267917046767
mdg,peach,sandstorm,LB,SO,0.11980000000000013,0.14933291372424562
mdg,peach,sick,LB,SO,-0.27599999999999997,0.3431337684088072
mdg,peach,tree,LB,SO,-0.0796,0.10195693570724101
mdg,sad,safety,LB,SO,0.08860000000000001,0.1123335291601757
mdg,sad,sandstorm,LB,SO,0.23020000000000007,0.3068802376235844
mdg,sad,sick,LB,SO,-0.16559999999999991,0.22980723411557857
mdg,sad,tree,LB,SO,0.03080000000000005,0.043333941039720214
mdg,safety,sandstorm,LB,SO,0.14160000000000006,0.17362571735526156
mdg,safety,sick,LB,SO,-0.2542,0.31308311754712537
mdg,safety,tree,LB,SO,-0.05779999999999996,0.07302521016755703
mdg,sandstorm,sick,LB,SO,-0.39580000000000004,0.49980682979709196
mdg,sandstorm,tree,LB,SO,-0.19939999999999997,0.2659036091570286
mdg,sick,tree,LB,SO,0.19639999999999996,0.2692704185165584
mdg,angry,banana,LB,SP,-0.03959999999999997,0.06906673688893111
mdg,angry,death,LB,SP,0.2773999999999999,0.3643575749920249
mdg,angry,happy,LB,SP,-0.21219999999999994,0.2642893832280089
mdg,angry,justice,LB,SP,-0.16000000000000003,0.20582733853571433
mdg,angry,lightning,LB,SP,-0.04920000000000002,0.06435457875177647
mdg,angry,mango,LB,SP,-0.09760000000000002,0.14961514618163063
mdg,angry,peace,LB,SP,-0.24419999999999997,0.31197257654115557
mdg,angry,peach,LB,SP,-0.1442,0.2034535075071302
mdg,angry,sad,LB,SP,0.06020000000000003,0.07861281227871442
mdg,angry,safety,LB,SP,-0.12919999999999998,0.17491610540178865
mdg,angry,sandstorm,LB,SP,-0.10139999999999993,0.1643803884878159
