country,concept_a,concept_b,color_1,color_2,A_to_C1,A_to_C2,B_to_C1,B_to_C2,mu_D,semantic_distance
usa,happy,sad,LG,MG,0.6034,0.4642,0.146,0.2216,0.2148,0.2814
usa,happy,safety,LG,MG,0.6034,0.4642,0.429,0.463,0.1732,0.1897
usa,happy,sandstorm,LG,MG,0.6034,0.4642,0.0802,0.0728,0.1318,0.197
usa,happy,sick,LG,MG,0.6034,0.4642,0.3106,0.4232,0.2518,0.2822
usa,happy,tree,LG,MG,0.6034,0.4642,0.3894,0.7166,0.4664,0.5043
usa,justice,lightning,LG,MG,0.206,0.2488,0.1256,0.063,-0.1054,0.2036
usa,justice,mango,LG,MG,0.206,0.2488,0.1262,0.195,0.026,0.0449
usa,justice,peace,LG,MG,0.206,0.2488,0.5842,0.5498,-0.0772,0.098
usa,justice,peach,LG,MG,0.206,0.2488,0.1348,0.1732,-0.0044,0.0077
usa,justice,sad,LG,MG,0.206,0.2488,0.146,0.2216,0.0328,0.0544
usa,justice,safety,LG,MG,0.206,0.2488,0.429,0.463,-0.0088,0.0111
usa,justice,sandstorm,LG,MG,0.206,0.2488,0.0802,0.0728,-0.0502,0.1015
usa,justice,sick,LG,MG,0.206,0.2488,0.3106,0.4232,0.0698,0.0925
usa,justice,tree,LG,MG,0.206,0.2488,0.3894,0.7166,0.2844,0.372
usa,lightning,mango,LG,MG,0.1256,0.063,0.1262,0.195,0.1314,0.304
usa,lightning,peace,LG,MG,0.1256,0.063,0.5842,0.5498,0.0282,0.0415
usa,lightning,peach,LG,MG,0.1256,0.063,0.1348,0.1732,0.101,0.2422
usa,lightning,sad,LG,MG,0.1256,0.063,0.146,0.2216,0.1382,0.2969
usa,lightning,safety,LG,MG,0.1256,0.063,0.429,0.463,0.0966,0.1407
usa,lightning,sandstorm,LG,MG,0.1256,0.063,0.0802,0.0728,0.0552,0.1858
usa,lightning,sick,LG,MG,0.1256,0.063,0.3106,0.4232,0.1752,0.2681
usa,lightning,tree,LG,MG,0.1256,0.063,0.3894,0.7166,0.3898,0.5691
usa,mango,peace,LG,MG,0.1262,0.195,0.5842,0.5498,-0.1032,0.1406
usa,mango,peach,LG,MG,0.1262,0.195,0.1348,0.1732,-0.0304,0.0619
usa,mango,sad,LG,MG,0.1262,0.195,0.146,0.2216,0.0068,0.0129
usa,mango,safety,LG,MG,0.1262,0.195,0.429,0.463,-0.0348,0.0474
usa,mango,sandstorm,LG,MG,0.1262,0.195,0.0802,0.0728,-0.0762,0.1894
usa,mango,sick,LG,MG,0.1262,0.195,0.3106,0.4232,0.0438,0.063
usa,mango,tree,LG,MG,0.1262,0.195,0.3894,0.7166,0.2584,0.3682
usa,peace,peach,LG,MG,0.5842,0.5498,0.1348,0.1732,0.0728,0.1003
usa,peace,sad,LG,MG,0.5842,0.5498,0.146,0.2216,0.11,0.1459
usa,peace,safety,LG,MG,0.5842,0.5498,0.429,0.463,0.0684,0.0753
usa,peace,sandstorm,LG,MG,0.5842,0.5498,0.0802,0.0728,0.027,0.0406
usa,peace,sick,LG,MG,0.5842,0.5498,0.3106,0.4232,0.147,0.1667
usa,peace,tree,LG,MG,0.5842,0.5498,0.3894,0.7166,0.3616,0.4017
usa,peach,sad,LG,MG,0.1348,0.1732,0.146,0.2216,0.0372,0.0716
usa,peach,safety,LG,MG,0.1348,0.1732,0.429,0.463,-0.0044,0.006
usa,peach,sandstorm,LG,MG,0.1348,0.1732,0.0802,0.0728,-0.0458,0.1179
usa,peach,sick,LG,MG,0.1348,0.1732,0.3106,0.4232,0.0742,0.1075
usa,peach,tree,LG,MG,0.1348,0.1732,0.3894,0.7166,0.2888,0.4115
usa,sad,safety,LG,MG,0.146,0.2216,0.429,0.463,-0.0416,0.0552
usa,sad,sandstorm,LG,MG,0.146,0.2216,0.0802,0.0728,-0.083,0.1898
usa,sad,sick,LG,MG,0.146,0.2216,0.3106,0.4232,0.037,0.0517
usa,sad,tree,LG,MG,0.146,0.2216,0.3894,0.7166,0.2516,0.3491
usa,safety,sandstorm,LG,MG,0.429,0.463,0.0802,0.0728,-0.0414,0.0618
usa,safety,sick,LG,MG,0.429,0.463,0.3106,0.4232,0.0786,0.0893
usa,safety,tree,LG,MG,0.429,0.463,0.3894,0.7166,0.2932,0.3296
usa,sandstorm,sick,LG,MG,0.0802,0.0728,0.3106,0.4232,0.12,0.1899
usa,sandstorm,tree,LG,MG,0.0802,0.0728,0.3894,0.7166,0.3346,0.5119
usa,sick,tree,LG,MG,0.3106,0.4232,0.3894,0.7166,0.2146,0.2539
usa,angry,banana,LG,MH,0.069,0.1102,0.097,0.2996,0.1614,0.3322
usa,angry,death,LG,MH,0.069,0.1102,0.0758,0.154,0.037,0.1061
usa,angry,happy,LG,MH,0.069,0.1102,0.6034,0.3836,-0.261,0.3818
usa,angry,justice,LG,MH,0.069,0.1102,0.206,0.1802,-0.067,0.1449
usa,angry,lightning,LG,MH,0.069,0.1102,0.1256,0.1054,-0.0614,0.1774
usa,angry,mango,LG,MH,0.069,0.1102,0.1262,0.2602,0.0928,0.1986
usa,angry,peace,LG,MH,0.069,0.1102,0.5842,0.4172,-0.2082,0.3035
usa,angry,peach,LG,MH,0.069,0.1102,0.1348,0.1872,0.0112,0.027
usa,angry,sad,LG,MH,0.069,0.1102,0.146,0.2904,0.1032,0.2067
usa,angry,safety,LG,MH,0.069,0.1102,0.429,0.3322,-0.138,0.2111
usa,angry,sandstorm,LG,MH,0.069,0.1102,0.0802,0.1648,0.0434,0.1202
usa,angry,sick,LG,MH,0.069,0.1102,0.3106,0.6592,0.3074,0.4715
usa,angry,tree,LG,MH,0.069,0.1102,0.3894,0.707,0.2764,0.4238
usa,banana,death,LG,MH,0.097,0.2996,0.0758,0.154,-0.1244,0.2449
usa,banana,happy,LG,MH,0.097,0.2996,0.6034,0.3836,-0.4224,0.5208
usa,banana,justice,LG,MH,0.097,0.2996,0.206,0.1802,-0.2284,0.3763
usa,banana,lightning,LG,MH,0.097,0.2996,0.1256,0.1054,-0.2228,0.4261
usa,banana,mango,LG,MH,0.097,0.2996,0.1262,0.2602,-0.0686,0.1168
usa,banana,peace,LG,MH,0.097,0.2996,0.5842,0.4172,-0.3696,0.4582
usa,banana,peach,LG,MH,0.097,0.2996,0.1348,0.1872,-0.1502,0.2688
usa,banana,sad,LG,MH,0.097,0.2996,0.146,0.2904,-0.0582,0.0951
usa,banana,safety,LG,MH,0.097,0.2996,0.429,0.3322,-0.2994,0.3883
usa,banana,sandstorm,LG,MH,0.097,0.2996,0.0802,0.1648,-0.118,0.229
usa,banana,sick,LG,MH,0.097,0.2996,0.3106,0.6592,0.146,0.2037
usa,banana,tree,LG,MH,0.097,0.2996,0.3894,0.707,0.115,0.1595
usa,death,happy,LG,MH,0.0758,0.154,0.6034,0.3836,-0.298,0.4188
usa,death,justice,LG,MH,0.0758,0.154,0.206,0.1802,-0.104,0.2102
usa,death,lightning,LG,MH,0.0758,0.154,0.1256,0.1054,-0.0984,0.2536
usa,death,mango,LG,MH,0.0758,0.154,0.1262,0.2602,0.0558,0.1132
usa,death,peace,LG,MH,0.0758,0.154,0.5842,0.4172,-0.2452,0.3443
usa,death,peach,LG,MH,0.0758,0.154,0.1348,0.1872,-0.0258,0.0578
usa,death,sad,LG,MH,0.0758,0.154,0.146,0.2904,0.0662,0.1266
usa,death,safety,LG,MH,0.0758,0.154,0.429,0.3322,-0.175,0.2577
usa,death,sandstorm,LG,MH,0.0758,0.154,0.0802,0.1648,0.0064,0.0161
usa,death,sick,LG,MH,0.0758,0.154,0.3106,0.6592,0.2704,0.4074
usa,death,tree,LG,MH,0.0758,0.154,0.3894,0.707,0.2394,0.3599
usa,happy,justice,LG,MH,0.6034,0.3836,0.206,0.1802,0.194,0.2572
usa,happy,lightning,LG,MH,0.6034,0.3836,0.1256,0.1054,0.1996,0.2892
usa,happy,mango,LG,MH,0.6034,0.3836,0.1262,0.2602,0.3538,0.4497
usa,happy,peace,LG,MH,0.6034,0.3836,0.5842,0.4172,0.0528,0.0595
usa,happy,peach,LG,MH,0.6034,0.3836,0.1348,0.1872,0.2722,0.3675
usa,happy,sad,LG,MH,0.6034,0.3836,0.146,0.2904,0.3642,0.4507
usa,happy,safety,LG,MH,0.6034,0.3836,0.429,0.3322,0.123,0.1408
usa,happy,sandstorm,LG,MH,0.6034,0.3836,0.0802,0.1648,0.3044,0.4234
usa,happy,sick,LG,MH,0.6034,0.3836,0.3106,0.6592,0.5684,0.6018
usa,happy,tree,LG,MH,0.6034,0.3836,0.3894,0.707,0.5374,0.5721
usa,justice,lightning,LG,MH,0.206,0.1802,0.1256,0.1054,0.0056,0.0115
usa,justice,mango,LG,MH,0.206,0.1802,0.1262,0.2602,0.1598,0.2719
usa,justice,peace,LG,MH,0.206,0.1802,0.5842,0.4172,-0.1412,0.186
usa,justice,peach,LG,MH,0.206,0.1802,0.1348,0.1872,0.0782,0.1445
usa,justice,sad,LG,MH,0.206,0.1802,0.146,0.2904,0.1702,0.2771
usa,justice,safety,LG,MH,0.206,0.1802,0.429,0.3322,-0.071,0.0968
usa,justice,sandstorm,LG,MH,0.206,0.1802,0.0802,0.1648,0.1104,0.219
usa,justice,sick,LG,MH,0.206,0.1802,0.3106,0.6592,0.3744,0.4966
usa,justice,tree,LG,MH,0.206,0.1802,0.3894,0.707,0.3434,0.4563
usa,lightning,mango,LG,MH,0.1256,0.1054,0.1262,0.2602,0.1542,0.3079
usa,lightning,peace,LG,MH,0.1256,0.1054,0.5842,0.4172,-0.1468,0.2111
usa,lightning,peach,LG,MH,0.1256,0.1054,0.1348,0.1872,0.0726,0.1629
usa,lightning,sad,LG,MH,0.1256,0.1054,0.146,0.2904,0.1646,0.3097
usa,lightning,safety,LG,MH,0.1256,0.1054,0.429,0.3322,-0.0766,0.1148
usa,lightning,sandstorm,LG,MH,0.1256,0.1054,0.0802,0.1648,0.1048,0.2622
usa,lightning,sick,LG,MH,0.1256,0.1054,0.3106,0.6592,0.3688,0.5362
usa,lightning,tree,LG,MH,0.1256,0.1054,0.3894,0.707,0.3378,0.4922
usa,mango,peace,LG,MH,0.1262,0.2602,0.5842,0.4172,-0.301,0.3833
usa,mango,peach,LG,MH,0.1262,0.2602,0.1348,0.1872,-0.0816,0.1502
usa,mango,sad,LG,MH,0.1262,0.2602,0.146,0.2904,0.0104,0.0172
usa,mango,safety,LG,MH,0.1262,0.2602,0.429,0.3322,-0.2308,0.3068
usa,mango,sandstorm,LG,MH,0.1262,0.2602,0.0802,0.1648,-0.0494,0.0986
usa,mango,sick,LG,MH,0.1262,0.2602,0.3106,0.6592,0.2146,0.298
usa,mango,tree,LG,MH,0.1262,0.2602,0.3894,0.707,0.1836,0.254
usa,peace,peach,LG,MH,0.5842,0.4172,0.1348,0.1872,0.2194,0.2955
usa,peace,sad,LG,MH,0.5842,0.4172,0.146,0.2904,0.3114,0.3863
usa,peace,safety,LG,MH,0.5842,0.4172,0.429,0.3322,0.0702,0.0798
usa,peace,sandstorm,LG,MH,0.5842,0.4172,0.0802,0.1648,0.2516,0.3497
usa,peace,sick,LG,MH,0.5842,0.4172,0.3106,0.6592,0.5156,0.5512
usa,peace,tree,LG,MH,0.5842,0.4172,0.3894,0.707,0.4846,0.5203
usa,peach,sad,LG,MH,0.1348,0.1872,0.146,0.2904,0.092,0.1611
usa,peach,safety,LG,MH,0.1348,0.1872,0.429,0.3322,-0.1492,0.2095
usa,peach,sandstorm,LG,MH,0.1348,0.1872,0.0802,0.1648,0.0322,0.0706
usa,peach,sick,LG,MH,0.1348,0.1872,0.3106,0.6592,0.2962,0.4193
usa,peach,tree,LG,MH,0.1348,0.1872,0.3894,0.707,0.2652,0.375
usa,sad,safety,LG,MH,0.146,0.2904,0.429,0.3322,-0.2412,0.3118
usa,sad,sandstorm,LG,MH,0.146,0.2904,0.0802,0.1648,-0.0598,0.1127
usa,sad,sick,LG,MH,0.146,0.2904,0.3106,0.6592,0.2042,0.2764
usa,sad,tree,LG,MH,0.146,0.2904,0.3894,0.707,0.1732,0.2335
usa,safety,sandstorm,LG,MH,0.429,0.3322,0.0802,0.1648,0.1814,0.2643
usa,safety,sick,LG,MH,0.429,0.3322,0.3106,0.6592,0.4454,0.4961
usa,safety,tree,LG,MH,0.429,0.3322,0.3894,0.707,0.4144,0.4629
usa,sandstorm,sick,LG,MH,0.0802,0.1648,0.3106,0.6592,0.264,0.3948
usa,sandstorm,tree,LG,MH,0.0802,0.1648,0.3894,0.707,0.233,0.3476
usa,sick,tree,LG,MH,0.3106,0.6592,0.3894,0.707,-0.031,0.038
usa,angry,banana,LG,MO,0.069,0.1952,0.097,0.2206,-0.0026,0.0055
usa,angry,death,LG,MO,0.069,0.1952,0.0758,0.1522,-0.0498,0.12
usa,angry,happy,LG,MO,0.069,0.1952,0.6034,0.35,-0.3796,0.5133
usa,angry,justice,LG,MO,0.069,0.1952,0.206,0.2096,-0.1226,0.2278
usa,angry,lightning,LG,MO,0.069,0.1952,0.1256,0.1292,-0.1226,0.2815
usa,angry,mango,LG,MO,0.069,0.1952,0.1262,0.585,0.3326,0.5259
usa,angry,peace,LG,MO,0.069,0.1952,0.5842,0.3738,-0.3366,0.4557
usa,angry,peach,LG,MO,0.069,0.1952,0.1348,0.7888,0.5278,0.8247
usa,angry,sad,LG,MO,0.069,0.1952,0.146,0.2566,-0.0156,0.0298
usa,angry,safety,LG,MO,0.069,0.1952,0.429,0.2762,-0.279,0.4031
usa,angry,sandstorm,LG,MO,0.069,0.1952,0.0802,0.7142,0.5078,0.7901
usa,angry,sick,LG,MO,0.069,0.1952,0.3106,0.4076,-0.0292,0.0434
usa,angry,tree,LG,MO,0.069,0.1952,0.3894,0.2726,-0.243,0.3604
usa,banana,death,LG,MO,0.097,0.2206,0.0758,0.1522,-0.0472,0.1054
usa,banana,happy,LG,MO,0.097,0.2206,0.6034,0.35,-0.377,0.4975
usa,banana,justice,LG,MO,0.097,0.2206,0.206,0.2096,-0.12,0.2128
usa,banana,lightning,LG,MO,0.097,0.2206,0.1256,0.1292,-0.12,0.2571
usa,banana,mango,LG,MO,0.097,0.2206,0.1262,0.585,0.3352,0.5116
usa,banana,peace,LG,MO,0.097,0.2206,0.5842,0.3738,-0.334,0.4412
usa,banana,peach,LG,MO,0.097,0.2206,0.1348,0.7888,0.5304,0.8019
usa,banana,sad,LG,MO,0.097,0.2206,0.146,0.2566,-0.013,0.0236
usa,banana,safety,LG,MO,0.097,0.2206,0.429,0.2762,-0.2764,0.3883
usa,banana,sandstorm,LG,MO,0.097,0.2206,0.0802,0.7142,0.5104,0.7681
usa,banana,sick,LG,MO,0.097,0.2206,0.3106,0.4076,-0.0266,0.0384
usa,banana,tree,LG,MO,0.097,0.2206,0.3894,0.2726,-0.2404,0.346
usa,death,happy,LG,MO,0.0758,0.1522,0.6034,0.35,-0.3298,0.4653
usa,death,justice,LG,MO,0.0758,0.1522,0.206,0.2096,-0.0728,0.1428
usa,death,lightning,LG,MO,0.0758,0.1522,0.1256,0.1292,-0.0728,0.1821
usa,death,mango,LG,MO,0.0758,0.1522,0.1262,0.585,0.3824,0.6072
usa,death,peace,LG,MO,0.0758,0.1522,0.5842,0.3738,-0.2868,0.4041
usa,death,peach,LG,MO,0.0758,0.1522,0.1348,0.7888,0.5776,0.8828
usa,death,sad,LG,MO,0.0758,0.1522,0.146,0.2566,0.0342,0.0684
usa,death,safety,LG,MO,0.0758,0.1522,0.429,0.2762,-0.2292,0.3453
usa,death,sandstorm,LG,MO,0.0758,0.1522,0.0802,0.7142,0.5576,0.8523
usa,death,sick,LG,MO,0.0758,0.1522,0.3106,0.4076,0.0206,0.0315
usa,death,tree,LG,MO,0.0758,0.1522,0.3894,0.2726,-0.1932,0.2987
usa,happy,justice,LG,MO,0.6034,0.35,0.206,0.2096,0.257,0.3348
usa,happy,lightning,LG,MO,0.6034,0.35,0.1256,0.1292,0.257,0.3674
usa,happy,mango,LG,MO,0.6034,0.35,0.1262,0.585,0.7122,0.7464
usa,happy,peace,LG,MO,0.6034,0.35,0.5842,0.3738,0.043,0.0494
usa,happy,peach,LG,MO,0.6034,0.35,0.1348,0.7888,0.9074,0.8886
usa,happy,sad,LG,MO,0.6034,0.35,0.146,0.2566,0.364,0.4629
usa,happy,safety,LG,MO,0.6034,0.35,0.429,0.2762,0.1006,0.119
usa,happy,sandstorm,LG,MO,0.6034,0.35,0.0802,0.7142,0.8874,0.8734
usa,happy,sick,LG,MO,0.6034,0.35,0.3106,0.4076,0.3504,0.3943
usa,happy,tree,LG,MO,0.6034,0.35,0.3894,0.2726,0.1366,0.1627
usa,justice,lightning,LG,MO,0.206,0.2096,0.1256,0.1292,0,0
usa,justice,mango,LG,MO,0.206,0.2096,0.1262,0.585,0.4552,0.6183
usa,justice,peace,LG,MO,0.206,0.2096,0.5842,0.3738,-0.214,0.2775
usa,justice,peach,LG,MO,0.206,0.2096,0.1348,0.7888,0.6504,0.8477
usa,justice,sad,LG,MO,0.206,0.2096,0.146,0.2566,0.107,0.1768
usa,justice,safety,LG,MO,0.206,0.2096,0.429,0.2762,-0.1564,0.2136
usa,justice,sandstorm,LG,MO,0.206,0.2096,0.0802,0.7142,0.6304,0.8221
usa,justice,sick,LG,MO,0.206,0.2096,0.3106,0.4076,0.0934,0.1269
usa,justice,tree,LG,MO,0.206,0.2096,0.3894,0.2726,-0.1204,0.1675
usa,lightning,mango,LG,MO,0.1256,0.1292,0.1262,0.585,0.4552,0.6829
usa,lightning,peace,LG,MO,0.1256,0.1292,0.5842,0.3738,-0.214,0.3043
usa,lightning,peach,LG,MO,0.1256,0.1292,0.1348,0.7888,0.6504,0.9148
usa,lightning,sad,LG,MO,0.1256,0.1292,0.146,0.2566,0.107,0.2074
usa,lightning,safety,LG,MO,0.1256,0.1292,0.429,0.2762,-0.1564,0.2368
usa,lightning,sandstorm,LG,MO,0.1256,0.1292,0.0802,0.7142,0.6304,0.8904
usa,lightning,sick,LG,MO,0.1256,0.1292,0.3106,0.4076,0.0934,0.1405
usa,lightning,tree,LG,MO,0.1256,0.1292,0.3894,0.2726,-0.1204,0.1865
usa,mango,peace,LG,MO,0.1262,0.585,0.5842,0.3738,-0.6692,0.7103
usa,mango,peach,LG,MO,0.1262,0.585,0.1348,0.7888,0.1952,0.3079
usa,mango,sad,LG,MO,0.1262,0.585,0.146,0.2566,-0.3482,0.5005
usa,mango,safety,LG,MO,0.1262,0.585,0.429,0.2762,-0.6116,0.6855
usa,mango,sandstorm,LG,MO,0.1262,0.585,0.0802,0.7142,0.1752,0.2711
usa,mango,sick,LG,MO,0.1262,0.585,0.3106,0.4076,-0.3618,0.4434
usa,mango,tree,LG,MO,0.1262,0.585,0.3894,0.2726,-0.5756,0.6621
usa,peace,peach,LG,MO,0.5842,0.3738,0.1348,0.7888,0.8644,0.8645
usa,peace,sad,LG,MO,0.5842,0.3738,0.146,0.2566,0.321,0.4083
usa,peace,safety,LG,MO,0.5842,0.3738,0.429,0.2762,0.0576,0.0675
usa,peace,sandstorm,LG,MO,0.5842,0.3738,0.0802,0.7142,0.8444,0.8479
usa,peace,sick,LG,MO,0.5842,0.3738,0.3106,0.4076,0.3074,0.3458
usa,peace,tree,LG,MO,0.5842,0.3738,0.3894,0.2726,0.0936,0.1106
usa,peach,sad,LG,MO,0.1348,0.7888,0.146,0.2566,-0.5434,0.7738
usa,peach,safety,LG,MO,0.1348,0.7888,0.429,0.2762,-0.8068,0.8557
usa,peach,sandstorm,LG,MO,0.1348,0.7888,0.0802,0.7142,-0.02,0.0365
usa,peach,sick,LG,MO,0.1348,0.7888,0.3106,0.4076,-0.557,0.6794
usa,peach,tree,LG,MO,0.1348,0.7888,0.3894,0.2726,-0.7708,0.8431
usa,sad,safety,LG,MO,0.146,0.2566,0.429,0.2762,-0.2634,0.3543
usa,sad,sandstorm,LG,MO,0.146,0.2566,0.0802,0.7142,0.5234,0.7421
usa,sad,sick,LG,MO,0.146,0.2566,0.3106,0.4076,-0.0136,0.0187
usa,sad,tree,LG,MO,0.146,0.2566,0.3894,0.2726,-0.2274,0.3126
usa,safety,sandstorm,LG,MO,0.429,0.2762,0.0802,0.7142,0.7868,0.8372
usa,safety,sick,LG,MO,0.429,0.2762,0.3106,0.4076,0.2498,0.2932
usa,safety,tree,LG,MO,0.429,0.2762,0.3894,0.2726,0.036,0.0441
usa,sandstorm,sick,LG,MO,0.0802,0.7142,0.3106,0.4076,-0.537,0.6524
usa,sandstorm,tree,LG,MO,0.0802,0.7142,0.3894,0.2726,-0.7508,0.8233
usa,sick,tree,LG,MO,0.3106,0.4076,0.3894,0.2726,-0.2138,0.255
usa,angry,banana,LG,MP,0.069,0.1072,0.097,0.0544,-0.0808,0.2795
usa,angry,death,LG,MP,0.069,0.1072,0.0758,0.0938,-0.0202,0.0687
usa,angry,happy,LG,MP,0.069,0.1072,0.6034,0.5084,-0.1332,0.1962
usa,angry,justice,LG,MP,0.069,0.1072,0.206,0.2626,0.0184,0.0359
usa,angry,lightning,LG,MP,0.069,0.1072,0.1256,0.0836,-0.0802,0.2425
usa,angry,mango,LG,MP,0.069,0.1072,0.1262,0.0536,-0.1108,0.3475
usa,angry,peace,LG,MP,0.069,0.1072,0.5842,0.4942,-0.1282,0.1878
usa,angry,peach,LG,MP,0.069,0.1072,0.1348,0.0594,-0.1136,0.3445
usa,angry,sad,LG,MP,0.069,0.1072,0.146,0.2126,0.0284,0.0646
usa,angry,safety,LG,MP,0.069,0.1072,0.429,0.298,-0.1692,0.2634
usa,angry,sandstorm,LG,MP,0.069,0.1072,0.0802,0.049,-0.0694,0.256
usa,angry,sick,LG,MP,0.069,0.1072,0.3106,0.1502,-0.1986,0.3772
usa,angry,tree,LG,MP,0.069,0.1072,0.3894,0.0974,-0.3302,0.5801
usa,banana,death,LG,MP,0.097,0.0544,0.0758,0.0938,0.0606,0.2168
usa,banana,happy,LG,MP,0.097,0.0544,0.6034,0.5084,-0.0524,0.0787
usa,banana,justice,LG,MP,0.097,0.0544,0.206,0.2626,0.0992,0.1952
usa,banana,lightning,LG,MP,0.097,0.0544,0.1256,0.0836,6e-4,0.0019
usa,banana,mango,LG,MP,0.097,0.0544,0.1262,0.0536,-0.03,0.1026
usa,banana,peace,LG,MP,0.097,0.0544,0.5842,0.4942,-0.0474,0.0708
usa,banana,peach,LG,MP,0.097,0.0544,0.1348,0.0594,-0.0328,0.1079
usa,banana,sad,LG,MP,0.097,0.0544,0.146,0.2126,0.1092,0.251
usa,banana,safety,LG,MP,0.097,0.0544,0.429,0.298,-0.0884,0.1413
usa,banana,sandstorm,LG,MP,0.097,0.0544,0.0802,0.049,0.0114,0.0462
usa,banana,sick,LG,MP,0.097,0.0544,0.3106,0.1502,-0.1178,0.2341
usa,banana,tree,LG,MP,0.097,0.0544,0.3894,0.0974,-0.2494,0.4656
usa,death,happy,LG,MP,0.0758,0.0938,0.6034,0.5084,-0.113,0.1676
usa,death,justice,LG,MP,0.0758,0.0938,0.206,0.2626,0.0386,0.0757
usa,death,lightning,LG,MP,0.0758,0.0938,0.1256,0.0836,-0.06,0.1861
usa,death,mango,LG,MP,0.0758,0.0938,0.1262,0.0536,-0.0906,0.2931
usa,death,peace,LG,MP,0.0758,0.0938,0.5842,0.4942,-0.108,0.1593
usa,death,peach,LG,MP,0.0758,0.0938,0.1348,0.0594,-0.0934,0.2916
usa,death,sad,LG,MP,0.0758,0.0938,0.146,0.2126,0.0486,0.1114
usa,death,safety,LG,MP,0.0758,0.0938,0.429,0.298,-0.149,0.2341
usa,death,sandstorm,LG,MP,0.0758,0.0938,0.0802,0.049,-0.0492,0.1883
usa,death,sick,LG,MP,0.0758,0.0938,0.3106,0.1502,-0.1784,0.3439
usa,death,tree,LG,MP,0.0758,0.0938,0.3894,0.0974,-0.31,0.5545
usa,happy,justice,LG,MP,0.6034,0.5084,0.206,0.2626,0.1516,0.19
usa,happy,lightning,LG,MP,0.6034,0.5084,0.1256,0.0836,0.053,0.0774
usa,happy,mango,LG,MP,0.6034,0.5084,0.1262,0.0536,0.0224,0.0331
usa,happy,peace,LG,MP,0.6034,0.5084,0.5842,0.4942,0.005,0.0055
usa,happy,peach,LG,MP,0.6034,0.5084,0.1348,0.0594,0.0196,0.0288
usa,happy,sad,LG,MP,0.6034,0.5084,0.146,0.2126,0.1616,0.2144
usa,happy,safety,LG,MP,0.6034,0.5084,0.429,0.298,-0.036,0.0413
usa,happy,sandstorm,LG,MP,0.6034,0.5084,0.0802,0.049,0.0638,0.0968
usa,happy,sick,LG,MP,0.6034,0.5084,0.3106,0.1502,-0.0654,0.0831
usa,happy,tree,LG,MP,0.6034,0.5084,0.3894,0.0974,-0.197,0.2453
usa,justice,lightning,LG,MP,0.206,0.2626,0.1256,0.0836,-0.0986,0.185
usa,justice,mango,LG,MP,0.206,0.2626,0.1262,0.0536,-0.1292,0.2455
usa,justice,peace,LG,MP,0.206,0.2626,0.5842,0.4942,-0.1466,0.183
usa,justice,peach,LG,MP,0.206,0.2626,0.1348,0.0594,-0.132,0.2477
usa,justice,sad,LG,MP,0.206,0.2626,0.146,0.2126,0.01,0.0165
usa,justice,safety,LG,MP,0.206,0.2626,0.429,0.298,-0.1876,0.2445
usa,justice,sandstorm,LG,MP,0.206,0.2626,0.0802,0.049,-0.0878,0.1763
usa,justice,sick,LG,MP,0.206,0.2626,0.3106,0.1502,-0.217,0.322
usa,justice,tree,LG,MP,0.206,0.2626,0.3894,0.0974,-0.3486,0.4917
usa,lightning,mango,LG,MP,0.1256,0.0836,0.1262,0.0536,-0.0306,0.0917
usa,lightning,peace,LG,MP,0.1256,0.0836,0.5842,0.4942,-0.048,0.0697
usa,lightning,peach,LG,MP,0.1256,0.0836,0.1348,0.0594,-0.0334,0.0971
usa,lightning,sad,LG,MP,0.1256,0.0836,0.146,0.2126,0.1086,0.2342
usa,lightning,safety,LG,MP,0.1256,0.0836,0.429,0.298,-0.089,0.1378
usa,lightning,sandstorm,LG,MP,0.1256,0.0836,0.0802,0.049,0.0108,0.0367
usa,lightning,sick,LG,MP,0.1256,0.0836,0.3106,0.1502,-0.1184,0.2241
usa,lightning,tree,LG,MP,0.1256,0.0836,0.3894,0.0974,-0.25,0.447
usa,mango,peace,LG,MP,0.1262,0.0536,0.5842,0.4942,-0.0174,0.0256
usa,mango,peach,LG,MP,0.1262,0.0536,0.1348,0.0594,-0.0028,0.0086
usa,mango,sad,LG,MP,0.1262,0.0536,0.146,0.2126,0.1392,0.3051
usa,mango,safety,LG,MP,0.1262,0.0536,0.429,0.298,-0.0584,0.0919
usa,mango,sandstorm,LG,MP,0.1262,0.0536,0.0802,0.049,0.0414,0.1494
usa,mango,sick,LG,MP,0.1262,0.0536,0.3106,0.1502,-0.0878,0.1706
usa,mango,tree,LG,MP,0.1262,0.0536,0.3894,0.0974,-0.2194,0.4046
usa,peace,peach,LG,MP,0.5842,0.4942,0.1348,0.0594,0.0146,0.0213
usa,peace,sad,LG,MP,0.5842,0.4942,0.146,0.2126,0.1566,0.2068
usa,peace,safety,LG,MP,0.5842,0.4942,0.429,0.298,-0.041,0.0469
usa,peace,sandstorm,LG,MP,0.5842,0.4942,0.0802,0.049,0.0588,0.0886
usa,peace,sick,LG,MP,0.5842,0.4942,0.3106,0.1502,-0.0704,0.089
usa,peace,tree,LG,MP,0.5842,0.4942,0.3894,0.0974,-0.202,0.2501
usa,peach,sad,LG,MP,0.1348,0.0594,0.146,0.2126,0.142,0.306
usa,peach,safety,LG,MP,0.1348,0.0594,0.429,0.298,-0.0556,0.0868
usa,peach,sandstorm,LG,MP,0.1348,0.0594,0.0802,0.049,0.0442,0.1528
usa,peach,sick,LG,MP,0.1348,0.0594,0.3106,0.1502,-0.085,0.1631
